









Frequency of observations in the selected location(s).:
Number of taxa: 	518

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Greater White-fronted Goose	0.0069259	0.0036452	0.0024067	0.0027137	0.0020311	0.0012821	0.0045992	0.0	0.0016873	0.0010661	0.001519	0.0011641	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	5.672E-4	0.0	0.0010661	5.647E-4	0.0029751	0.0015601	0.003252	0.0026991	0.001991	0.0015	0.0021413	6.246E-4	0.0026327	
Pink-footed Goose	0.0042621	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.001626	6.748E-4	0.0014933	0.0	0.0	0.0	0.0	
Domestic goose sp. (Domestic type)	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.541E-4	3.617E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	4.369E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	
Brant	0.0607352	0.054678	0.0842359	0.0737223	0.0798917	0.0557692	0.0729304	0.0536513	0.056243	0.0495736	0.0643038	0.0395809	0.0535188	0.04046	0.0428445	0.0396601	0.0473779	0.0556253	0.0506733	0.0373957	0.0141323	0.0105556	0.0041128	0.0039437	0.0060105	0.0071828	0.0081699	0.0092325	0.0049858	0.0061256	0.0070699	0.0087374	0.0044643	0.0031679	0.0041104	0.0073738	0.0164803	0.0378465	0.0649351	0.087765	0.075923	0.0639566	0.0789474	0.0786461	0.0501285	0.0406852	0.0449719	0.0500219	
Barnacle Goose	0.0	0.0015	0.0	0.0	0.0015	0.0	0.0015	0.0015	0.0	0.0	0.0010127	7.761E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0026001	0.002168	0.0	0.0024888	0.0	0.0	0.0	0.0	
Cackling Goose	0.0047949	0.0018226	0.0030084	4.523E-4	0.0020311	6.41E-4	6.57E-4	7.452E-4	0.0044994	0.0170576	0.0086076	0.0038805	8.428E-4	4.259E-4	4.417E-4	3.541E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011744	0.0011344	0.0017657	0.0047974	0.0050819	0.0063221	0.0130005	0.0059621	0.0094467	0.0069686	0.0057841	0.0121342	0.0037477	0.0013164	
Canada Goose	0.2775706	0.2351154	0.2701564	0.278607	0.2559242	0.2576923	0.2976347	0.2779434	0.3447694	0.5223881	0.5610127	0.4772992	0.5018963	0.4774276	0.4774735	0.4922096	0.4300181	0.4086156	0.3763288	0.3265442	0.2413793	0.1938889	0.1515864	0.1509859	0.1615327	0.1899441	0.2426471	0.2700519	0.267094	0.2618683	0.2482325	0.2678025	0.2851563	0.3083421	0.3282443	0.3919455	0.4620365	0.456823	0.3941276	0.4179993	0.3863755	0.3750678	0.379892	0.3768044	0.3386889	0.3283369	0.2929419	0.2483545	
Snow x Canada Goose (hybrid)	5.328E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015991	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.748E-4	0.0	0.0	7.138E-4	0.0	0.0	
Cackling/Canada Goose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.719E-4	0.0	5.42E-4	0.0	0.0	0.0	0.0	0.0	0.0	
goose sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.33E-4	5.063E-4	0.0027163	4.214E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.657E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.978E-4	0.0	0.0	0.0	0.0	
Mute Swan	0.0841769	0.0668287	0.0962696	0.0900045	0.0758294	0.0826923	0.0965834	0.0968703	0.0731159	0.0751599	0.0931646	0.0682965	0.0611041	0.0609029	0.0622792	0.0587819	0.0578662	0.0577164	0.0439405	0.0527546	0.0367439	0.0427778	0.0305523	0.0343662	0.0495868	0.0383081	0.0702614	0.0761685	0.0641026	0.0888208	0.0722702	0.0755789	0.0686384	0.0501584	0.0440399	0.0589904	0.0618011	0.0554371	0.0575946	0.06508	0.0722829	0.0769648	0.071525	0.0791439	0.0597686	0.0571021	0.065584	0.0666959	
Black Swan	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.17E-4	0.0	0.0	7.657E-4	0.0	4.369E-4	5.58E-4	0.0	0.0015	0.0	5.886E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Trumpeter Swan	0.0047949	0.0018226	0.0060168	0.003166	0.0040623	0.0025641	0.0052562	0.0037258	0.0056243	0.0069296	0.0086076	0.0054327	0.0084282	0.016184	0.0136926	0.0109773	0.0079566	0.0012547	0.0035436	0.003005	0.0056529	0.0083333	0.0052879	0.0033803	0.012021	0.0135674	0.0138889	0.0144259	0.0163818	0.0183767	0.0102121	0.0026212	0.0094866	0.0179514	0.0099824	0.0090754	0.0047087	0.0042644	0.0033879	0.0137598	0.0145606	0.003252	0.0033738	0.0039821	0.001928	0.0021413	0.0018738	4.388E-4	
Tundra Swan	0.0117208	0.0121507	0.0138387	0.0117594	0.0074475	0.0076923	0.0131406	0.0052161	0.0084364	0.0255864	0.0349367	0.01591	0.0063211	0.0029813	0.0035336	0.0017705	7.233E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.513E-4	7.981E-4	0.0	0.0011541	0.0015	0.0	0.0023566	4.369E-4	0.0022321	0.0021119	5.872E-4	0.0	5.886E-4	0.0010661	5.647E-4	0.003347	0.0119605	0.0075881	0.0074224	0.0149328	0.0212082	0.0206995	0.0174891	0.0157964	
Trumpeter/Tundra Swan	5.328E-4	0.0	0.0	4.523E-4	6.77E-4	0.0	0.0	0.0	5.624E-4	0.0010661	0.001519	0.0	0.0	4.259E-4	8.834E-4	3.541E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.58E-4	5.28E-4	0.0	0.0	0.0	0.0015	5.647E-4	0.0	5.2E-4	0.0	0.0	0.0	0.001928	0.0014276	6.246E-4	4.388E-4	
swan sp.	5.328E-4	6.075E-4	0.0	0.0	0.0	0.0	6.57E-4	0.0	5.624E-4	0.0	0.0	0.0011641	4.214E-4	0.0012777	0.0013251	0.0	3.617E-4	0.0	3.544E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.17E-4	5.77E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0017616	0.0	5.886E-4	5.33E-4	0.0	0.0	5.2E-4	0.0	0.0	4.978E-4	0.0	7.138E-4	0.0	0.0	
Ruddy Shelduck	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
South African Shelduck	0.0015	0.0	0.0	4.523E-4	0.0	0.0015	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00104	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	
Muscovy Duck	0.0010655	0.0	0.0018051	0.0	6.77E-4	6.41E-4	6.57E-4	7.452E-4	0.0015	0.0010661	0.0015	0.0	0.0	8.518E-4	4.417E-4	7.082E-4	3.617E-4	0.0015	0.0	3.339E-4	0.0	5.556E-4	0.0	0.0015	0.0015026	0.0	0.0015	0.0	7.123E-4	7.657E-4	0.0	0.0	0.0	0.0	0.0	5.672E-4	5.886E-4	0.0	5.647E-4	3.719E-4	0.0	0.001626	6.748E-4	0.0	6.427E-4	0.0	0.0043723	8.776E-4	
Wood Duck	0.0143847	0.0127582	0.0132371	0.0090457	0.0101557	0.0153846	0.0144547	0.0216095	0.023622	0.0490405	0.0668354	0.0908033	0.1142014	0.120954	0.120583	0.1253541	0.1099458	0.0890841	0.0719348	0.0737896	0.0514415	0.0516667	0.0452409	0.04	0.0458302	0.0638468	0.0743464	0.0773226	0.0961538	0.0750383	0.084839	0.0803844	0.0892857	0.0955649	0.0869055	0.1072036	0.1065333	0.0858209	0.0711462	0.0728896	0.0473219	0.0303523	0.0330634	0.0243902	0.0141388	0.0135617	0.0199875	0.0109697	
Mandarin Duck	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	7.452E-4	0.0	5.33E-4	5.063E-4	3.88E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	
Blue-winged Teal	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.624E-4	5.33E-4	0.0025316	0.0097012	0.0286557	0.0370528	0.0265018	0.0201841	0.0177215	0.01422	0.0134656	0.0070117	0.0056529	0.0038889	0.0011751	0.0011268	0.0052592	0.0103751	0.0098039	0.0132718	0.0071225	0.0229709	0.0322074	0.0498034	0.046317	0.0443506	0.0311216	0.0363018	0.0211889	0.0117271	0.0095991	0.0074377	0.0036401	0.00271	0.0040486	0.001991	0.0	7.138E-4	0.0	0.0	
Northern Shoveler	0.0346297	0.0279465	0.0294826	0.027137	0.0203114	0.0262821	0.043364	0.0342772	0.0281215	0.0453092	0.0779747	0.0714009	0.0758534	0.0630324	0.034894	0.0315156	0.0122966	0.0096194	0.0067328	0.0036728	0.0050876	0.0038889	5.875E-4	0.0015	0.0015	0.0015962	0.001634	0.0040392	0.0042735	0.0122511	0.0282797	0.0349498	0.0412946	0.0279831	0.023488	0.028928	0.0317834	0.0415778	0.0383964	0.0539234	0.0530421	0.0514905	0.0458839	0.0457939	0.0366324	0.0314061	0.0193629	0.022817	
Gadwall	0.0436867	0.0419198	0.0517449	0.0601538	0.0406229	0.0326923	0.0499343	0.0365127	0.0326209	0.0501066	0.0693671	0.0531626	0.0480405	0.0413118	0.0401943	0.0304533	0.0235081	0.0246759	0.0255138	0.0230384	0.0124364	0.0133333	0.0141011	0.0084507	0.0157776	0.0127694	0.0228758	0.0294287	0.0178063	0.0306279	0.0196386	0.0179118	0.0206473	0.0211193	0.0193776	0.0300624	0.0370806	0.0319829	0.0417843	0.0435106	0.0551222	0.0547425	0.0512821	0.0532603	0.0424165	0.041399	0.039975	0.0381746	
Eurasian Wigeon	0.0026638	0.0018226	0.0018051	0.0018091	6.77E-4	0.0012821	6.57E-4	0.0	5.624E-4	0.0026652	0.0040506	0.0034924	0.0012642	0.0046848	4.417E-4	7.082E-4	3.617E-4	4.182E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011161	0.0015	5.872E-4	5.672E-4	0.0011772	5.33E-4	0.001694	0.0026032	0.00104	0.001084	0.0148448	0.0039821	0.0032134	7.138E-4	0.0	4.388E-4	
American Wigeon	0.0399574	0.0267315	0.0445247	0.0393487	0.0311442	0.0326923	0.0302234	0.0305514	0.0449944	0.0916844	0.0987342	0.0698487	0.0589971	0.0651618	0.0322438	0.0173513	0.0126582	0.0083647	0.0031892	0.0033389	0.0028265	0.0016667	0.0015	0.0	7.513E-4	0.0031923	0.004902	0.0017311	0.0035613	0.0068913	0.0031422	0.0074268	0.016183	0.0205913	0.0252496	0.0351673	0.0359035	0.0309168	0.038961	0.0576422	0.0613625	0.0422764	0.0519568	0.0487805	0.0321337	0.0328337	0.0318551	0.025011	
Eurasian x American Wigeon (hybrid)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0025316	7.761E-4	0.0	4.259E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Mallard	0.258391	0.2272175	0.253911	0.265943	0.2626947	0.2416667	0.281866	0.2608048	0.2424072	0.3091684	0.3822785	0.3515716	0.3607248	0.3701022	0.3816254	0.3767705	0.3287523	0.3396069	0.2831325	0.2647746	0.219333	0.1916667	0.1833137	0.1628169	0.2013524	0.1939346	0.2083333	0.2025389	0.2564103	0.2672282	0.2663001	0.2983836	0.2946429	0.2629356	0.2554316	0.2779353	0.3013537	0.2723881	0.2868436	0.3071774	0.2854914	0.3273713	0.3218623	0.3424589	0.2898458	0.2819415	0.2467208	0.2128126	
American Black Duck	0.1630261	0.126367	0.1618532	0.1474446	0.1570752	0.1391026	0.1616294	0.1415797	0.1231721	0.1503198	0.1417722	0.1020567	0.0745891	0.0630324	0.0446113	0.0286827	0.0220615	0.0242576	0.0219702	0.0250417	0.0146976	0.0211111	0.0152761	0.0146479	0.0247934	0.0319234	0.0506536	0.0530871	0.0519943	0.0712098	0.0471328	0.0515509	0.0518973	0.0438226	0.0381679	0.0561543	0.0635668	0.0628998	0.0948617	0.1309037	0.1362454	0.1468835	0.1639676	0.1513191	0.125964	0.1363312	0.1499063	0.135147	
Mallard x American Black Duck (hybrid)	0.0101225	0.0109356	0.0180505	0.009498	0.0169262	0.0115385	0.0183968	0.0134128	0.0106862	0.0117271	0.004557	0.0050446	0.0058997	0.0029813	0.0030919	0.0028329	0.0039783	0.0033459	0.0028349	0.0046745	0.0022612	0.0016667	5.875E-4	0.0022535	7.513E-4	0.0039904	0.0114379	0.0075014	0.0092593	0.0084227	0.0062844	0.0039318	0.0044643	0.0042239	0.002936	0.0022689	0.0023543	0.0085288	0.0090344	0.0111566	0.0130005	0.0097561	0.0175439	0.0149328	0.0154242	0.0099929	0.011243	0.0114085	
Mallard/American Black Duck	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	5.28E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.42E-4	0.0	0.0	0.0	0.0014276	0.0	0.0	
Northern Pintail	0.0175812	0.0078979	0.0084236	0.0153777	0.0148951	0.0141026	0.0105125	0.014158	0.0286839	0.075693	0.0516456	0.0372526	0.0214918	0.028109	0.0163428	0.0077904	0.0047016	0.0012547	0.0015	6.678E-4	0.0	5.556E-4	5.875E-4	0.0	0.0	0.0	0.001634	0.0	0.0	7.657E-4	0.0031422	0.0052425	0.0066964	0.0105597	0.0129184	0.0232558	0.0317834	0.0250533	0.0361378	0.0431387	0.0395216	0.0341463	0.0377868	0.0298656	0.0160668	0.0142755	0.0068707	0.0109697	
Mallard x Northern Pintail (hybrid)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.33E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Green-winged Teal	0.0186468	0.0127582	0.0102286	0.0180914	0.0067705	0.0096154	0.021682	0.0186289	0.0202475	0.065032	0.0860759	0.0795499	0.0897598	0.0898637	0.0711131	0.0481586	0.0206148	0.0075282	0.0035436	0.0033389	0.0016959	0.0033333	0.0011751	0.0011268	0.0067618	0.0087789	0.0130719	0.0207732	0.0163818	0.0344564	0.034564	0.0415028	0.0569196	0.0691658	0.0428655	0.0516166	0.0482637	0.0618337	0.0643704	0.0762365	0.0681227	0.0509485	0.0404858	0.0408163	0.0134961	0.006424	0.0106184	0.0070206	
Blue-winged x Green-winged Teal (hybrid)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.541E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
teal sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.657E-4	0.0	0.0	0.0	0.0	0.0011744	0.0	5.886E-4	0.0	0.0	0.0	0.0	0.0	6.748E-4	0.0	0.0	0.0	0.0	0.0	
dabbling duck sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.33E-4	0.0	3.88E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.653E-4	5.556E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.855E-4	0.0	0.0	5.28E-4	0.0	5.672E-4	0.0011772	0.0	0.0	3.719E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Canvasback	0.0234417	0.0224787	0.0300842	0.0312076	0.0291131	0.0294872	0.0348226	0.0320417	0.0314961	0.0261194	0.0364557	0.0178502	0.0147493	0.0085179	0.0039753	0.0024788	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.33E-4	5.647E-4	0.0044626	0.0109204	0.0130081	0.0040486	0.0089597	0.0089974	0.012848	0.0156152	0.0201843	
Redhead	0.0319659	0.0346294	0.0451264	0.0407056	0.0440081	0.0339744	0.0420499	0.0350224	0.0399325	0.0298507	0.0313924	0.0190144	0.0172777	0.0174617	0.0106007	0.0056657	0.0057866	0.0012547	0.0042523	0.0013356	0.0045223	0.0027778	0.0017626	0.0011268	0.0015026	0.0055866	0.004085	0.0034622	0.002849	0.0022971	0.0062844	0.0030581	5.58E-4	0.001056	0.0011744	0.0028361	0.0017657	0.0090618	0.0124224	0.0119003	0.0171607	0.0189702	0.0128205	0.0204082	0.0122108	0.0278373	0.0206121	0.0193067	
Ring-necked Duck	0.043154	0.0279465	0.0306859	0.0280416	0.0318213	0.0339744	0.0374507	0.0484352	0.0433071	0.0900853	0.121519	0.1233993	0.1032448	0.0954003	0.0631625	0.0396601	0.0159132	0.0100376	0.0074415	0.0046745	0.0056529	0.0011111	5.875E-4	0.0022535	0.0022539	0.0015962	0.001634	5.77E-4	7.123E-4	0.0030628	0.0031422	0.0030581	0.0033482	0.0026399	0.0052848	0.0073738	0.0194232	0.0229211	0.0299266	0.0483451	0.0587624	0.0504065	0.060054	0.0482827	0.0417738	0.0371163	0.025609	0.0210619	
Tufted Duck	0.0	0.0	0.0	0.0	0.0	6.41E-4	6.57E-4	0.0074516	0.0015	0.0	0.0015	0.0015522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Greater Scaup	0.0548748	0.045565	0.0673887	0.0583446	0.0595802	0.0442308	0.0597898	0.0640835	0.0517435	0.0458422	0.041519	0.032208	0.0265487	0.0183135	0.0150177	0.0120397	0.0072333	0.0079465	0.0042523	0.0083472	0.003957	0.0061111	0.0082256	0.0039437	0.0022539	0.0047885	0.0089869	0.0028852	0.0078348	0.0084227	0.0031422	0.0	0.0061384	0.0021119	0.0023488	0.0045377	0.0082401	0.010661	0.0135517	0.0223131	0.025481	0.0287263	0.0202429	0.0238925	0.0237789	0.028551	0.0387258	0.0320316	
Lesser Scaup	0.0255727	0.0206561	0.032491	0.0293985	0.0352065	0.0282051	0.0354796	0.033532	0.0213723	0.0250533	0.0364557	0.0318199	0.0307627	0.0319421	0.030477	0.0141643	0.0075949	0.00711	0.0046067	0.0023372	0.0	5.556E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015839	5.872E-4	0.0045377	0.007063	0.0143923	0.0180689	0.0256601	0.0327613	0.0444444	0.0431849	0.0308611	0.0231362	0.0228408	0.0262336	0.0193067	
Greater/Lesser Scaup	0.0042621	0.0066829	0.0108303	0.0113071	0.0074475	0.0070513	0.0170828	0.0111773	0.0073116	0.0101279	0.0101266	0.0093132	0.0105352	0.0106474	0.0061837	0.0046034	0.0014467	8.365E-4	0.0010631	0.0	0.0	0.0011111	0.0	5.634E-4	0.0	0.0	8.17E-4	0.0	0.0	0.0	7.855E-4	0.0	0.0015	0.0	0.0	5.672E-4	0.0015	0.0058635	0.0084698	0.0063221	0.0067603	0.0151762	0.0101215	0.0139373	0.0064267	0.0099929	0.0068707	0.0078982	
Aythya sp.	0.0	0.0	0.0	0.0	6.77E-4	0.0	0.0	0.0	5.624E-4	0.0	5.063E-4	0.0	0.0	0.0	0.0	3.541E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.647E-4	3.719E-4	0.0020801	0.0	0.0	0.0	0.0	7.138E-4	0.0	4.388E-4	
