









Frequency of observations in the selected location(s).:
Number of taxa: 	591

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Brant	0.0718727	0.0552198	0.0624891	0.0647989	0.0594519	0.0279594	0.027726	0.0651593	0.0569672	0.0549618	0.0472621	0.0456109	0.0435383	0.036075	0.0472103	0.0323105	0.02724	0.035001	0.0379846	0.0313339	0.0117812	0.0059128	0.0041792	0.0024559	9.66E-4	0.0020351	2.746E-4	1.926E-4	0.0012684	0.0022596	0.0066124	0.0051147	0.0035986	0.0011312	9.023E-4	0.0039437	0.0147392	0.0362164	0.0750806	0.0768554	0.0703441	0.0690303	0.0684539	0.0807108	0.0686934	0.0648588	0.0697789	0.0554166	
Snow Goose x Brant (hybrid)	2.892E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.11E-4	0.0	1.203E-4	1.384E-4	0.0	9.73E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.702E-4	0.0	0.0015	4.914E-4	0.0	
Barnacle Goose	0.0013015	0.0070848	0.0014003	0.0053216	0.0016256	0.0	0.0	0.0	0.0014344	0.0016964	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.696E-4	2.603E-4	0.003147	0.0014616	0.0019569	0.0031941	0.0015393	
Cackling Goose	0.0036153	0.0066681	0.0029757	0.0015652	0.0020901	4.51E-4	3.243E-4	0.0014388	0.0038934	0.0033927	0.0097784	0.0107646	0.0028858	0.0016835	5.538E-4	1.084E-4	9.73E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.767E-4	0.0037559	0.0045351	0.0066042	0.0073699	0.0079142	0.0106275	0.0100963	0.0104112	0.0116623	0.0190003	0.0097847	0.007371	0.0094285	
Brant x Cackling Goose (hybrid)	0.0	0.0	0.0	1.565E-4	2.322E-4	0.0	0.0	0.0	0.0	0.0	3.259E-4	1.11E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Canada Goose	0.2939986	0.2977704	0.2940662	0.2568477	0.2591732	0.1396843	0.124848	0.2801644	0.2754098	0.3657337	0.4587679	0.520142	0.5628607	0.5078163	0.4889935	0.4937656	0.4586049	0.4105306	0.3876778	0.3628021	0.2893371	0.2177876	0.1664732	0.1553918	0.1374064	0.1699313	0.2068113	0.2421499	0.2630644	0.262114	0.2533062	0.2638179	0.269475	0.3160633	0.3532596	0.4092019	0.4439909	0.4554751	0.4242285	0.4169891	0.4154858	0.4108946	0.3951067	0.4229915	0.441976	0.4159911	0.3783784	0.3909948	
Swan Goose x Canada Goose (hybrid)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.322E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.95E-4	0.0	0.0	0.0	0.0	0.0	2.13E-4	0.0	0.0	0.0	0.0	0.0	3.702E-4	0.0	0.0	0.0	0.0	
Greater White-fronted x Canada Goose (hybrid)	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Graylag x Canada Goose (hybrid)	2.892E-4	8.335E-4	7.002E-4	6.261E-4	2.322E-4	1.127E-4	0.0	0.0	4.098E-4	3.393E-4	4.889E-4	1.11E-4	2.509E-4	0.0	0.0	0.0	9.73E-5	0.0	1.305E-4	0.0	1.997E-4	0.0	4.644E-4	4.465E-4	0.0	0.0	0.0	3.853E-4	2.537E-4	0.0	2.543E-4	0.0	0.0	0.0	0.0	1.878E-4	2.268E-4	2.13E-4	0.0	1.759E-4	0.0	0.001174	0.0010411	7.405E-4	0.0011692	5.591E-4	4.914E-4	3.848E-4	
Domestic goose sp. x Canada Goose (hybrid)	0.0	2.084E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.878E-4	0.0	0.0	0.0	0.0	0.0	0.0	5.206E-4	0.0	2.923E-4	0.0016774	4.914E-4	0.0	
Snow x Canada Goose (hybrid)	0.0015	2.084E-4	3.501E-4	0.0	4.645E-4	0.0	0.0	0.0	0.0	0.0	0.0	1.11E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.268E-4	0.0010652	4.606E-4	1.759E-4	2.53E-4	0.001174	0.0	1.851E-4	5.846E-4	2.796E-4	2.457E-4	1.924E-4	
Cackling/Canada Goose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.329E-4	1.255E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.878E-4	0.0	0.0	0.0	3.517E-4	0.0	2.348E-4	0.0	1.851E-4	5.846E-4	2.796E-4	2.457E-4	7.697E-4	
goose sp.	2.892E-4	2.084E-4	0.0	3.13E-4	0.0	3.382E-4	8.11E-5	2.055E-4	0.0	6.785E-4	0.0022816	0.0019976	2.509E-4	0.0	0.0	0.0	9.73E-5	2.017E-4	1.305E-4	1.119E-4	3.994E-4	0.0	2.322E-4	0.0	0.0	2.544E-4	0.0	0.0	2.537E-4	2.511E-4	2.543E-4	3.3E-4	0.0	2.262E-4	0.0	0.0	4.535E-4	6.391E-4	9.212E-4	8.794E-4	7.591E-4	7.044E-4	5.206E-4	5.553E-4	2.923E-4	0.0015	4.914E-4	7.697E-4	
Mute Swan	0.0762111	0.0787664	0.0917206	0.053686	0.0596842	0.0249154	0.0235914	0.0637205	0.0614754	0.0778626	0.0823012	0.072356	0.0861982	0.0632516	0.0592552	0.0667895	0.0523397	0.0447852	0.043728	0.0487914	0.0439297	0.0342449	0.0241467	0.031257	0.0280126	0.0254388	0.0354298	0.035446	0.0446474	0.0499623	0.0498474	0.0529616	0.0580017	0.0466063	0.0471464	0.0469484	0.0557823	0.0528334	0.0631046	0.0608512	0.0662955	0.0697347	0.0767829	0.0829322	0.0888629	0.0872239	0.0798526	0.0906292	
Black Swan	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.303E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Trumpeter Swan	0.0011569	0.003334	0.0015754	0.0010956	0.0053414	0.0023675	0.0015403	0.0032888	0.0034836	0.0028838	0.0022816	0.0022195	0.0027604	0.0045695	0.0030458	0.005096	0.0050589	0.0054468	0.006135	0.0070501	0.0033946	0.0032028	0.0032505	0.0029024	0.0048298	0.0043246	0.0038451	0.0032749	0.0048199	0.003766	0.0058494	0.0064346	0.0088908	0.0047511	0.0092488	0.0095775	0.0040816	0.0042608	0.0027637	0.0022863	0.0065789	0.003522	0.0039042	0.003147	0.0043847	0.0050321	0.0014742	0.0019242	
Tundra Swan	0.0109906	0.012711	0.0166287	0.0184692	0.0104505	0.0072153	0.005756	0.0258993	0.0243852	0.0300254	0.0327575	0.04095	0.0235885	0.005772	2.769E-4	0.0019516	0.0	0.0	1.305E-4	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.261E-4	0.0036849	0.0045726	0.0088563	0.0206621	0.0270692	0.0309145	0.0312774	0.0226447	0.0130221	0.0186646	
Trumpeter/Tundra Swan	5.785E-4	0.0010419	5.251E-4	1.565E-4	2.322E-4	2.255E-4	2.432E-4	4.111E-4	0.0	1.696E-4	4.889E-4	9.988E-4	0.0010038	0.0013228	0.0	0.0	1.946E-4	0.0	0.0	3.357E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.65E-4	0.0	0.0	0.0	1.878E-4	0.0	2.13E-4	0.0018425	0.001407	0.0017713	0.0016436	0.0031234	0.0038874	0.0026308	0.0011183	4.914E-4	0.003656	
swan sp.	1.446E-4	0.0010419	1.75E-4	3.13E-4	9.289E-4	3.382E-4	8.11E-5	8.222E-4	0.0012295	1.696E-4	0.0013038	6.659E-4	8.783E-4	1.203E-4	1.384E-4	4.337E-4	0.0015	1.009E-4	9.137E-4	2.238E-4	0.0015	2.464E-4	0.0	2.233E-4	0.0	0.0	2.746E-4	0.0	0.0	2.511E-4	2.543E-4	0.0	6.351E-4	6.787E-4	4.512E-4	3.756E-4	4.535E-4	4.261E-4	4.606E-4	5.276E-4	0.0012652	0.001174	0.001822	0.0011107	8.769E-4	2.796E-4	9.828E-4	7.697E-4	
Egyptian Goose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Muscovy Duck	0.0013015	2.084E-4	3.501E-4	1.565E-4	2.322E-4	2.255E-4	2.432E-4	0.0	8.197E-4	0.0010178	1.63E-4	1.11E-4	1.255E-4	2.405E-4	2.769E-4	1.084E-4	0.0	1.009E-4	0.0	0.0	0.0	0.0012318	0.0	2.233E-4	0.0	0.0	0.0	5.779E-4	0.0	2.511E-4	0.0	1.65E-4	2.117E-4	0.0	2.256E-4	3.756E-4	9.07E-4	0.0	2.303E-4	5.276E-4	0.0010121	0.0	2.603E-4	0.0011107	8.769E-4	8.387E-4	9.828E-4	7.697E-4	
Wood Duck	0.0093999	0.0135445	0.0127779	0.0054782	0.0083604	0.0057497	0.0038103	0.0156218	0.0151639	0.0544529	0.0796936	0.1170791	0.1584693	0.1519962	0.1546449	0.1591673	0.1231637	0.1082308	0.0913719	0.0888541	0.0740815	0.0665188	0.0622243	0.063407	0.0635112	0.0615619	0.0716836	0.0776344	0.0976662	0.0996736	0.1126653	0.1272067	0.1170618	0.1253394	0.1215881	0.1211268	0.124263	0.1075841	0.1027176	0.0775589	0.0645243	0.0415591	0.0309735	0.0172158	0.0119848	0.0136986	0.0090909	0.0113527	
Mandarin Duck	2.892E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	
Blue-winged Teal	0.0	6.251E-4	5.251E-4	0.0	4.645E-4	0.0	0.0	0.0	0.0	1.696E-4	0.0027705	0.0081012	0.0247177	0.0319865	0.0287969	0.0306842	0.0169277	0.009885	0.0071792	0.0126455	0.0065895	0.0029564	0.0037149	0.0020094	0.0026564	0.0012719	0.0030211	0.0050087	0.0126839	0.0085363	0.0208545	0.0351427	0.0364098	0.0280543	0.0309046	0.0232864	0.0244898	0.016617	0.0133579	0.0082659	0.0113866	0.0018784	5.206E-4	5.553E-4	0.0014616	0.0013978	2.457E-4	1.924E-4	
Blue-winged x Cinnamon Teal (hybrid)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0093623	9.392E-4	2.603E-4	1.851E-4	0.0	0.0	0.0	0.0	
Northern Shoveler	0.0394794	0.0310481	0.0318572	0.0272343	0.0250813	0.0126268	0.0099716	0.0263104	0.0217213	0.0464801	0.0519883	0.058817	0.0953576	0.0683021	0.0430569	0.0392497	0.0208191	0.010692	0.0050907	0.007162	0.0027955	0.0017246	0.0013931	0.0017861	4.83E-4	7.632E-4	0.0015	5.779E-4	0.0012684	0.0032639	0.0119532	0.0206237	0.0239204	0.0214932	0.0225581	0.0306103	0.0310658	0.0387729	0.046983	0.0501231	0.0584514	0.0547077	0.0554399	0.0534987	0.064601	0.0500419	0.0348894	0.04137	
Gadwall	0.0663774	0.06418	0.0749169	0.0616685	0.0517882	0.0254791	0.023105	0.0559096	0.0504098	0.0622561	0.0599739	0.0612585	0.0727729	0.0563973	0.0434722	0.0369728	0.0225703	0.0174501	0.0159248	0.0172337	0.0145767	0.0091155	0.0060367	0.0064747	0.0070031	0.0076316	0.0082395	0.0086688	0.0083714	0.0082852	0.0076297	0.0117142	0.0131245	0.0205882	0.0221069	0.0200939	0.0312925	0.0383468	0.0488254	0.0559268	0.0804656	0.078657	0.073139	0.0771936	0.0698626	0.0668158	0.060688	0.0604195	
Eurasian Wigeon	0.0049168	0.003334	0.0056013	0.0054782	0.0053414	0.0014656	8.918E-4	0.002261	8.197E-4	8.482E-4	0.0047262	0.0053268	0.0028858	0.001443	6.922E-4	0.0019516	7.783E-4	6.052E-4	7.832E-4	0.0016786	7.987E-4	0.0	0.0	4.465E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.117E-4	0.0	2.256E-4	9.39E-4	0.0018141	0.0042608	0.0048365	0.004045	0.0053138	0.0030524	0.0023425	0.003147	0.0061386	0.0041935	0.0036855	0.0030787	
American Wigeon	0.0322487	0.0252136	0.0344828	0.0280169	0.0294937	0.0137542	0.0118362	0.032888	0.0319672	0.0412214	0.0586701	0.0825658	0.0961104	0.0577201	0.0319812	0.0266724	0.0100204	0.0061529	0.0053518	0.0078335	0.0033946	0.0014782	6.965E-4	0.0013396	0.0021734	0.0015263	0.0035704	0.0021191	0.0035515	0.0020085	0.0022889	0.0041247	0.0097375	0.0151584	0.0144372	0.0214085	0.0385488	0.045164	0.0626439	0.0531129	0.0652834	0.0596384	0.0515357	0.0462792	0.0494008	0.0396981	0.0299754	0.0400231	
Gadwall x American Wigeon (hybrid)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.197E-4	1.696E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Eurasian x American Wigeon (hybrid)	0.0	0.0	0.0	1.565E-4	2.322E-4	0.0	0.0	0.0	2.049E-4	0.0	0.0	1.11E-4	1.255E-4	1.203E-4	1.384E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.796E-4	0.0	0.0	
Eurasian/American Wigeon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.63E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.746E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Mallard	0.2556761	0.2665139	0.3134955	0.2482392	0.2429169	0.1349493	0.1161735	0.2532374	0.2659836	0.3397795	0.3435463	0.3904117	0.4390213	0.3939394	0.3767133	0.381763	0.3429322	0.3046197	0.296567	0.2928603	0.2517971	0.2251786	0.1906199	0.1810672	0.1656605	0.1767998	0.2002197	0.213639	0.2420091	0.2540798	0.2647508	0.2827916	0.2559272	0.2843891	0.2736296	0.2901408	0.3290249	0.3250959	0.3413174	0.3587759	0.3762652	0.3766142	0.3719417	0.3939282	0.3972523	0.3651104	0.327027	0.3425053	
Muscovy Duck x Mallard (hybrid)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.73E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Wood Duck x Mallard (hybrid)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.65E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Gadwall x Mallard (hybrid)	0.0	0.0	0.0	0.0	2.322E-4	0.0	8.11E-5	0.0	0.0	1.696E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
American Black Duck	0.146927	0.1508648	0.1815158	0.1554234	0.1493265	0.0763247	0.060154	0.156629	0.1639344	0.1709924	0.1585724	0.1644657	0.1513174	0.0922318	0.0595321	0.0391413	0.0166359	0.0177527	0.0206239	0.0205909	0.0181709	0.014782	0.0132343	0.0142889	0.0127988	0.0160265	0.0203241	0.0277403	0.0268899	0.0381622	0.0417091	0.0384425	0.0417019	0.0429864	0.0478231	0.0546479	0.0734694	0.0845761	0.11193	0.1301442	0.1424595	0.1580183	0.1595523	0.1703073	0.15171	0.1610288	0.1528256	0.1393111	
Mallard x American Black Duck (hybrid)	0.0093999	0.0087518	0.0103273	0.0137737	0.0104505	0.0071026	0.0044589	0.0100719	0.0143443	0.0142494	0.0128748	0.0081012	0.0075282	0.00481	0.0030458	0.0034696	0.0022376	0.001513	0.0020885	0.0019024	0.0017971	0.0014782	0.0018574	0.0015628	9.66E-4	0.0020351	0.0027465	0.0042381	0.0030441	0.0062767	0.0048321	0.0019799	0.0025402	0.0033937	0.0036093	0.0031925	0.0040816	0.0019173	0.0062183	0.0047485	0.0058198	0.0063395	0.0085893	0.0094409	0.0070155	0.008946	0.0095823	0.0094285	
Mallard/American Black Duck	8.677E-4	2.084E-4	7.002E-4	4.696E-4	2.322E-4	3.382E-4	1.621E-4	4.111E-4	6.148E-4	0.0011874	8.149E-4	8.878E-4	0.0013802	9.62E-4	2.769E-4	4.337E-4	4.864E-4	2.017E-4	9.137E-4	3.357E-4	1.997E-4	7.391E-4	4.644E-4	0.0015	9.66E-4	0.0017807	0.0016479	0.0023117	0.0035515	0.0020085	0.0020346	0.0016499	0.0021169	9.05E-4	2.256E-4	3.756E-4	0.0011338	6.391E-4	6.909E-4	7.035E-4	2.53E-4	2.348E-4	7.808E-4	7.405E-4	8.769E-4	0.0016774	0.0014742	0.0011545	
Northern Pintail	0.0161967	0.012711	0.0180291	0.0148693	0.0127729	0.0071026	0.0051074	0.0180884	0.0188525	0.02324	0.0384615	0.0579292	0.0559598	0.0198413	0.0084452	0.0099751	0.0031131	0.00232	0.0018274	0.003581	3.994E-4	2.464E-4	0.0015	2.233E-4	4.83E-4	0.0015	0.0	3.853E-4	0.0038052	0.0027617	0.0033062	0.0057746	0.0124894	0.0131222	0.0128581	0.0195305	0.0269841	0.0366425	0.046983	0.0453746	0.04833	0.0382719	0.0312337	0.0235098	0.0330313	0.0273973	0.0243243	0.0190495	
Mallard x Northern Pintail (hybrid)	0.0	2.084E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.329E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
