









Frequency of observations in the selected location(s).:
Number of taxa: 	472

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Egyptian Goose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
South African Shelduck	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Muscovy Duck	0.0031898	0.0	0.0021834	0.0013986	0.0019268	0.002008	0.0	0.0	0.0056926	0.001642	0.0	0.0	0.0013245	0.0012453	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011641	0.0	0.0	0.0	0.0023419	
Wood Duck	0.0063796	0.009542	0.0065502	0.0027972	0.0077071	0.0100402	0.0094937	0.0059406	0.0208729	0.0591133	0.0461741	0.0837989	0.0993377	0.1008717	0.1022444	0.1136802	0.0995122	0.0871985	0.0715789	0.0499182	0.0363636	0.030303	0.030853	0.037037	0.035	0.0329457	0.0393258	0.0536278	0.0612245	0.0683625	0.0698835	0.0717593	0.082153	0.0802469	0.1004566	0.078022	0.0771654	0.0620915	0.0427481	0.04102	0.0226131	0.017341	0.0198473	0.016298	0.0076453	0.009009	0.0150602	0.0093677	
Mandarin Duck	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Blue-winged Teal	0.0	0.0	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0015	0.001642	0.0039578	0.0046555	0.0119205	0.0249066	0.0224439	0.0356455	0.0136585	0.0074212	0.0042105	0.01473	0.0048485	0.0113636	0.0018149	0.0046296	0.0033333	0.0	0.0093633	0.0047319	0.0111317	0.0222576	0.0282862	0.025463	0.0311615	0.0432099	0.0319635	0.0252747	0.0299213	0.0294118	0.0061069	0.0044346	0.0050251	0.0043353	0.0015267	0.0046566	0.0	0.0015	0.001506	0.0	
Northern Shoveler	0.030303	0.0209924	0.0218341	0.0237762	0.026975	0.0180723	0.0268987	0.029703	0.0208729	0.0344828	0.0488127	0.0493482	0.0516556	0.0423412	0.0523691	0.0298651	0.0107317	0.0111317	0.0084211	0.0081833	0.0024242	0.0063131	9.074E-4	0.0015432	0.0016667	0.0	0.0	0.0031546	0.0037106	0.009539	0.0232945	0.0185185	0.0311615	0.0555556	0.0487062	0.0252747	0.0472441	0.0310458	0.0274809	0.0354767	0.0276382	0.0245665	0.0274809	0.032596	0.0168196	0.0234234	0.0180723	0.029274	
Gadwall	0.0366826	0.0305344	0.0283843	0.027972	0.0308285	0.0281124	0.0253165	0.0158416	0.028463	0.0295567	0.0382586	0.0391061	0.0397351	0.0373599	0.032419	0.044316	0.0214634	0.0185529	0.0263158	0.0163666	0.0181818	0.0227273	0.0099819	0.007716	0.005	0.0232558	0.0262172	0.033123	0.0241187	0.0158983	0.0299501	0.0185185	0.0226629	0.0401235	0.0502283	0.0307692	0.0330709	0.0326797	0.0442748	0.0498891	0.0376884	0.0447977	0.0534351	0.0465658	0.0275229	0.036036	0.0496988	0.0526932	
Eurasian Wigeon	0.0	0.0019084	0.0021834	0.0013986	0.0038536	0.0	0.0047468	0.0	0.0018975	0.0015	0.0092348	0.0074488	0.0039735	0.0	0.0037406	0.0028902	9.756E-4	0.0018553	0.0042105	0.0	0.0	0.0	0.0	0.0	0.0016667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0061728	0.0030441	0.0010989	0.0047244	0.0	0.0045802	0.0044346	0.0012563	0.0043353	0.0	0.0011641	0.0	0.0036036	0.001506	0.0	
American Wigeon	0.0334928	0.0305344	0.0262009	0.034965	0.0385356	0.0461847	0.0443038	0.0217822	0.0417457	0.0541872	0.0686016	0.0670391	0.0450331	0.0398506	0.0374065	0.0260116	0.0097561	0.0074212	0.0052632	0.0016367	0.0024242	0.0050505	9.074E-4	0.007716	0.0016667	0.003876	0.0131086	0.0015773	0.0037106	0.0063593	0.0099834	0.005787	0.0155807	0.0308642	0.0532725	0.032967	0.0566929	0.0473856	0.0503817	0.056541	0.0464824	0.050578	0.059542	0.0500582	0.0474006	0.045045	0.0496988	0.0374707	
Mallard	0.2599681	0.2003817	0.2227074	0.1818182	0.1965318	0.1927711	0.1914557	0.2158416	0.1916509	0.226601	0.2361478	0.310987	0.3403974	0.3412204	0.340399	0.3063584	0.2897561	0.2495362	0.2484211	0.193126	0.1490909	0.1565657	0.1016334	0.1435185	0.1216667	0.1472868	0.1779026	0.1829653	0.1966605	0.2114467	0.2329451	0.2511574	0.2067989	0.25	0.2511416	0.2318681	0.2661417	0.3071895	0.2442748	0.267184	0.2286432	0.2225434	0.2687023	0.2793946	0.2385321	0.2540541	0.2635542	0.2751756	
Gadwall x Mallard (hybrid)	0.0	0.0	0.0	0.0	0.0015	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	
American Black Duck	0.1547049	0.1259542	0.1593886	0.1118881	0.1117534	0.1044177	0.1155063	0.0831683	0.1271347	0.1067323	0.1266491	0.113594	0.0927152	0.0610212	0.0436409	0.0356455	0.0204878	0.0343228	0.0252632	0.0171849	0.0181818	0.0113636	0.0127042	0.0185185	0.0066667	0.0116279	0.0187266	0.0299685	0.0296846	0.0461049	0.0482529	0.0416667	0.0396601	0.0709877	0.0852359	0.0604396	0.0897638	0.0964052	0.0946565	0.1152993	0.1143216	0.0881503	0.1114504	0.1408615	0.1100917	0.1189189	0.1475904	0.1440281	
Mallard x American Black Duck (hybrid)	0.0	0.0	0.0065502	0.0015	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	9.311E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.183E-4	0.0	0.0	0.0015	0.0	0.0016667	0.0	0.0	0.0	0.0	0.0015898	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001634	0.0	0.0011086	0.0	0.0	0.0015267	0.0	0.0	0.0015	0.0	0.0	
Northern Pintail	0.0143541	0.019084	0.0283843	0.013986	0.0211946	0.0120482	0.0142405	0.0079208	0.0170778	0.0328407	0.0501319	0.0325885	0.018543	0.0087173	0.0137157	0.0067437	0.0015	9.276E-4	0.0	0.0015	0.0	0.0012626	0.0	0.0	0.0015	0.0	0.0	0.0	0.0018553	0.0031797	0.0049917	0.0069444	0.0127479	0.0246914	0.0304414	0.0098901	0.0110236	0.0130719	0.0396947	0.0310421	0.0163317	0.0072254	0.0244275	0.0197905	0.0076453	0.0126126	0.0105422	0.0152225	
Green-winged Teal	0.0095694	0.0057252	0.0131004	0.0055944	0.0096339	0.0120482	0.0063291	0.0079208	0.0208729	0.0328407	0.0686016	0.0502793	0.0490066	0.0610212	0.0473815	0.0510597	0.0126829	0.0083488	0.0052632	0.0040917	0.0024242	0.0037879	9.074E-4	0.0030864	0.0	0.005814	0.0131086	0.0063091	0.0185529	0.0190779	0.0349418	0.0347222	0.029745	0.0601852	0.0563166	0.056044	0.0629921	0.0506536	0.0519084	0.0432373	0.0552764	0.0491329	0.0396947	0.0395809	0.0183486	0.0144144	0.0075301	0.0128806	
dabbling duck sp.	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0014451	0.0	0.0015	0.0	0.0	0.0	0.0	
Canvasback	0.0271132	0.0267176	0.0218341	0.0265734	0.017341	0.0421687	0.028481	0.0138614	0.0189753	0.0197044	0.0277045	0.0102421	0.013245	0.0062267	0.0099751	0.004817	9.756E-4	0.0	0.0015	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0030534	0.0166297	0.0062814	0.0115607	0.0137405	0.0197905	0.0076453	0.009009	0.0240964	0.028103	
Redhead	0.030303	0.0133588	0.0218341	0.020979	0.0154143	0.0441767	0.0174051	0.0079208	0.0265655	0.0344828	0.0237467	0.0121043	0.0145695	0.007472	0.0149626	0.0057803	0.0058537	0.0027829	0.0015	0.0040917	0.0012121	0.0	0.0	0.0	0.0015	0.001938	0.0018727	0.0	0.0	0.0015898	0.0	0.0015	0.0042493	0.0030864	0.0030441	0.0010989	0.0110236	0.0098039	0.021374	0.0243902	0.0175879	0.015896	0.0167939	0.0174622	0.0152905	0.009009	0.0105422	0.0128806	
Ring-necked Duck	0.0287081	0.0267176	0.0196507	0.0167832	0.0211946	0.0100402	0.0237342	0.0138614	0.0303605	0.0706076	0.0791557	0.0893855	0.1086093	0.0797011	0.0548628	0.0472062	0.0117073	0.0027829	0.0010526	0.00491	0.0036364	0.0	0.0018149	0.0	0.0033333	0.001938	0.0018727	0.0015773	0.0018553	0.0031797	0.0033278	0.0023148	0.0084986	0.0030864	0.0152207	0.0076923	0.0267717	0.0294118	0.021374	0.0554324	0.0351759	0.0419075	0.0396947	0.0314319	0.0214067	0.0198198	0.0210843	0.0245902	
Greater Scaup	0.0382775	0.0381679	0.0611354	0.0377622	0.0366089	0.0321285	0.0348101	0.029703	0.0512334	0.0262726	0.0329815	0.0251397	0.018543	0.0087173	0.0062344	0.0077071	9.756E-4	9.276E-4	0.0031579	0.0016367	0.0015	0.0	9.074E-4	0.0015432	0.0016667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014164	0.0	0.0060883	0.0032967	0.0062992	0.0098039	0.010687	0.0288248	0.0163317	0.0072254	0.0259542	0.0221187	0.0214067	0.0288288	0.0421687	0.0444965	
Lesser Scaup	0.0382775	0.019084	0.0240175	0.020979	0.0134875	0.0180723	0.0110759	0.009901	0.0265655	0.0164204	0.0263852	0.0242086	0.0251656	0.0261519	0.0187032	0.0115607	0.0019512	9.276E-4	0.0010526	8.183E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018553	0.0015	0.0	0.0011574	0.0	0.0046296	0.0045662	0.0032967	0.0015748	0.0081699	0.0274809	0.04102	0.0226131	0.0216763	0.0259542	0.0349243	0.0168196	0.0324324	0.0421687	0.0327869	
Greater/Lesser Scaup	0.0015949	0.0019084	0.0	0.0027972	0.0015	0.0	0.0015823	0.0	0.0	0.0015	0.0026385	0.0018622	0.0013245	0.0024907	0.0	9.634E-4	0.0	0.0	0.0015	0.0	0.0	0.0012626	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0031496	0.0	0.0015267	0.0066519	0.0025126	0.0028902	0.0015267	0.0011641	0.0	0.0	0.0	0.0023419	
Ring-necked Duck x scaup sp. (hybrid)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Tufted Duck x scaup sp. (hybrid)	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Aythya sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0015823	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014451	0.0	0.0015	0.0	0.0	0.0	0.0	
King Eider	0.0015949	0.0015	0.0	0.0013986	0.0019268	0.0015	0.0	0.0019802	0.0018975	0.0015	0.0026385	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0032967	0.0	0.0015	0.0	0.0015	0.0015	0.0	0.0015	0.0011641	0.0015	0.0	0.0015	0.0015	
Common Eider	0.0143541	0.0057252	0.0087336	0.0111888	0.0057803	0.0015	0.0063291	0.0079208	0.0075901	0.0015	0.0013193	0.0018622	0.0013245	0.0015	0.0015	9.634E-4	0.0015	9.276E-4	0.0010526	8.183E-4	0.0015	0.0012626	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0021978	0.0015748	0.0015	0.0	0.0015	0.0015	0.0015	0.0061069	0.008149	0.0122324	0.0036036	0.0045181	0.0093677	
Harlequin Duck	0.0063796	0.0152672	0.0087336	0.0055944	0.0038536	0.0015	0.0	0.0	0.0018975	0.0015	0.0013193	0.0	0.0013245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015267	0.0	0.0	0.0015	0.0015	0.0011641	0.0015291	0.0018018	0.0	0.0035129	
Surf Scoter	0.0271132	0.0133588	0.0218341	0.0167832	0.0096339	0.0040161	0.0110759	0.0059406	0.0151803	0.0015	0.0065963	0.0083799	0.0066225	0.003736	0.0012469	0.0015	0.0015	9.276E-4	0.0010526	0.0	0.0	0.0	9.074E-4	0.0015432	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014164	0.0	0.0	0.0021978	0.0062992	0.0015	0.010687	0.0110865	0.0188442	0.0130058	0.0244275	0.0174622	0.0137615	0.009009	0.0165663	0.0245902	
White-winged Scoter	0.0398724	0.0114504	0.010917	0.020979	0.0154143	0.0040161	0.0079114	0.0178218	0.0189753	0.0032841	0.0026385	0.0121043	0.010596	0.0024907	0.0024938	0.0019268	0.0	0.0015	0.0010526	8.183E-4	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0028329	0.0	0.0015221	0.0032967	0.0062992	0.003268	0.0122137	0.0166297	0.0188442	0.0231214	0.0244275	0.0221187	0.0168196	0.0108108	0.0256024	0.0351288	
Black Scoter	0.0143541	0.0038168	0.010917	0.0097902	0.0077071	0.002008	0.0047468	0.0059406	0.0113852	0.001642	0.0092348	0.0055866	0.005298	0.0024907	0.0015	9.634E-4	0.0015	0.0015	0.0042105	8.183E-4	0.0015	0.0	0.0	0.0015	0.0015	0.0	0.0	0.0	0.0015	0.0015898	0.0	0.0015	0.0015	0.0030864	0.0	0.0015	0.0047244	0.0015	0.0015267	0.0177384	0.0113065	0.015896	0.0229008	0.0104773	0.0137615	0.0054054	0.0075301	0.0152225	
