









Frequency of observations in the selected location(s).:
Number of taxa: 	458

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Canada Goose	0.3144654	0.1855956	0.1492147	0.1436782	0.1385042	0.1604938	0.2270642	0.1895262	0.3333333	0.3341289	0.3668763	0.3884786	0.4068826	0.3969171	0.4063018	0.3741007	0.3688156	0.3686502	0.2927215	0.2421875	0.1525157	0.0970464	0.0979667	0.1462451	0.1391753	0.1404011	0.1676829	0.2037037	0.2307692	0.1468927	0.2050562	0.1840149	0.2067511	0.2332564	0.2832618	0.2379518	0.2997859	0.2990291	0.2987013	0.3136729	0.2527675	0.2490421	0.2783726	0.2572993	0.226087	0.2050633	0.2424242	0.2406716	
Greater White-fronted x Canada Goose (hybrid)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Graylag x Canada Goose (hybrid)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Domestic goose sp. x Canada Goose (hybrid)	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Cackling/Canada Goose	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
goose sp.	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.002331	0.0	
Mute Swan	0.0943396	0.0415512	0.0471204	0.0229885	0.0443213	0.0493827	0.0711009	0.0598504	0.0614657	0.0405728	0.0607966	0.0605613	0.0506073	0.0655106	0.0845771	0.0532374	0.047976	0.0566038	0.0458861	0.0345982	0.0204403	0.0098453	0.0221811	0.0177866	0.0180412	0.017192	0.0243902	0.0486111	0.0557029	0.0423729	0.0505618	0.0501859	0.0527426	0.0484988	0.0686695	0.0361446	0.0428266	0.0466019	0.0463822	0.0536193	0.0535055	0.0421456	0.0535332	0.0510949	0.0565217	0.0531646	0.0582751	0.1100746	
Trumpeter Swan	0.0	0.0015	0.0026178	0.0015	0.0015	0.0015	0.0022936	0.0	0.0	0.0015	0.0	0.0	0.0	0.0015	0.0	0.0014388	0.0029985	0.0014514	0.0015823	0.0011161	0.0	0.0	0.0	0.0015	0.0025773	0.0	0.0	0.0	0.0	0.0015	0.0	0.0018587	0.0021097	0.0023095	0.0	0.0015	0.0021413	0.0015	0.0	0.0	0.0	0.0019157	0.0	0.0015	0.0	0.0	0.0	0.0015	
Tundra Swan	0.0146751	0.0083102	0.0078534	0.0019157	0.0083102	0.0074074	0.0183486	0.0015	0.0118203	0.0214797	0.0230608	0.0118168	0.0020243	0.0019268	0.0033167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0013405	0.00369	0.0038314	0.0107066	0.0218978	0.0021739	0.0025316	0.006993	0.005597	
Trumpeter/Tundra Swan	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	
Whooper Swan	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
swan sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016584	0.0	0.0014993	0.0	0.0015823	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0021459	0.0	0.0	0.0	0.0018553	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Egyptian Goose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
South African Shelduck	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Muscovy Duck	0.0	0.0	0.0	0.0	0.0027701	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001845	0.0	0.0	0.0018248	0.0	0.0	0.0	0.0037313	
Wood Duck	0.0062893	0.0055402	0.0	0.0038314	0.0027701	0.0098765	0.0045872	0.0074813	0.0260047	0.0214797	0.0524109	0.0723781	0.0870445	0.0770713	0.1028192	0.0877698	0.0734633	0.0856313	0.0712025	0.0368304	0.0298742	0.0182841	0.0221811	0.0355731	0.0335052	0.0487106	0.0365854	0.0486111	0.0689655	0.0508475	0.0674157	0.0855019	0.0822785	0.0623557	0.0901288	0.0662651	0.0535332	0.0446602	0.0296846	0.036193	0.0202952	0.0172414	0.012848	0.0218978	0.0086957	0.0050633	0.011655	0.005597	
Mandarin Duck	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Blue-winged Teal	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0015	0.0020964	0.0029542	0.0101215	0.026975	0.0298507	0.018705	0.0134933	0.0087083	0.0063291	0.0078125	0.0015723	0.0056259	0.0018484	0.0015	0.0025773	0.0028653	0.0015	0.0023148	0.0079576	0.0084746	0.0140449	0.027881	0.0274262	0.0300231	0.0300429	0.0165663	0.0256959	0.0291262	0.0166976	0.0040214	0.00369	0.0038314	0.0015	0.0054745	0.0	0.0015	0.002331	0.0	
Cinnamon Teal	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Northern Shoveler	0.0272537	0.0138504	0.0104712	0.0095785	0.0193906	0.017284	0.0252294	0.042394	0.0165485	0.0286396	0.0377358	0.0457903	0.0465587	0.0712909	0.0497512	0.0143885	0.0134933	0.0087083	0.0142405	0.0078125	0.0015723	0.0056259	0.0018484	0.0019763	0.0025773	0.0	0.0	0.0069444	0.005305	0.0112994	0.0224719	0.0148699	0.0337553	0.034642	0.0536481	0.0180723	0.0342612	0.0194175	0.0204082	0.0281501	0.0239852	0.0191571	0.0299786	0.0310219	0.0217391	0.0126582	0.011655	0.0335821	
Gadwall	0.0356394	0.0110803	0.0209424	0.01341	0.0360111	0.0222222	0.0275229	0.0249377	0.0165485	0.0214797	0.0398323	0.0251108	0.0263158	0.0404624	0.0348259	0.0316547	0.023988	0.0217707	0.0237342	0.0145089	0.0172956	0.0196906	0.0073937	0.0098814	0.007732	0.0114613	0.0152439	0.025463	0.0291777	0.0169492	0.0337079	0.0204461	0.021097	0.0323326	0.0472103	0.0150602	0.0214133	0.015534	0.0185529	0.0335121	0.0295203	0.0363985	0.0449679	0.0328467	0.026087	0.0278481	0.034965	0.0279851	
Eurasian Wigeon	0.0	0.0	0.0052356	0.0	0.0015	0.0024691	0.0	0.0015	0.0047281	0.0015	0.0	0.0044313	0.0020243	0.0015	0.0049751	0.0043165	0.0014993	0.0029028	0.0063291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0063291	0.0	0.0042918	0.003012	0.0042827	0.0	0.0	0.0040214	0.001845	0.0114943	0.0042827	0.0018248	0.0021739	0.0025316	0.0015	0.0	
American Wigeon	0.0398323	0.033241	0.0418848	0.0402299	0.0360111	0.037037	0.0366972	0.0374065	0.0330969	0.0572792	0.0566038	0.0635155	0.034413	0.0346821	0.0348259	0.0201439	0.0074963	0.0087083	0.0063291	0.0011161	0.0031447	0.0014065	0.0	0.0019763	0.0025773	0.0028653	0.0091463	0.0015	0.0026525	0.0	0.011236	0.0037175	0.0126582	0.0184758	0.0600858	0.0180723	0.0449679	0.0252427	0.0315399	0.0509383	0.0424354	0.0517241	0.0513919	0.0437956	0.0456522	0.0481013	0.044289	0.0335821	
Mallard	0.2557652	0.1634349	0.1780105	0.1264368	0.1717452	0.1728395	0.1972477	0.2119701	0.21513	0.221957	0.2180294	0.2451994	0.3299595	0.3082852	0.3615257	0.2892086	0.2803598	0.2844702	0.2547468	0.1752232	0.1305031	0.1054852	0.1256932	0.1600791	0.121134	0.1547278	0.1371951	0.1736111	0.1909814	0.1751412	0.2331461	0.1988848	0.1751055	0.1939954	0.2381974	0.1807229	0.2098501	0.1961165	0.1818182	0.2184987	0.1808118	0.1743295	0.2312634	0.2518248	0.2108696	0.2126582	0.2191142	0.2276119	
Gadwall x Mallard (hybrid)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	
American Black Duck	0.1572327	0.1080332	0.1151832	0.0881226	0.1052632	0.0716049	0.1399083	0.1022444	0.1300236	0.1050119	0.115304	0.1166913	0.1093117	0.061657	0.0646766	0.0273381	0.0254873	0.030479	0.0411392	0.0145089	0.0157233	0.0084388	0.0184843	0.0237154	0.0103093	0.017192	0.027439	0.0462963	0.0503979	0.0451977	0.0449438	0.0464684	0.035865	0.0438799	0.0815451	0.0376506	0.0556745	0.0640777	0.0630798	0.0790885	0.0811808	0.0823755	0.1006424	0.1222628	0.1043478	0.1012658	0.1328671	0.141791	
Mallard x American Black Duck (hybrid)	0.0	0.0	0.0078534	0.0015	0.0015	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0011161	0.0	0.0	0.0015	0.0	0.0025773	0.0	0.0	0.0	0.0	0.0028249	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013405	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0037313	
Northern Pintail	0.0209644	0.0221607	0.0314136	0.0229885	0.0193906	0.0098765	0.0275229	0.0174564	0.0236407	0.0381862	0.0314465	0.0324963	0.01417	0.0019268	0.0149254	0.0071942	0.0029985	0.0015	0.0	0.0015	0.0	0.0014065	0.0	0.0	0.0015	0.0	0.0	0.0015	0.0	0.0	0.002809	0.0111524	0.0168776	0.0254042	0.0343348	0.0075301	0.0107066	0.0058252	0.0148423	0.0187668	0.0110701	0.0076628	0.0278373	0.0127737	0.0086957	0.0025316	0.018648	0.0093284	
Green-winged Teal	0.0083857	0.0027701	0.0052356	0.0038314	0.0055402	0.0123457	0.0091743	0.0199501	0.0212766	0.026253	0.0461216	0.0576071	0.0303644	0.0539499	0.0563847	0.0359712	0.0149925	0.0072569	0.0063291	0.0011161	0.0	0.0	0.0018484	0.0	0.0051546	0.0028653	0.0091463	0.0046296	0.0132626	0.0056497	0.0308989	0.0297398	0.0316456	0.0415704	0.0600858	0.0195783	0.0299786	0.0291262	0.0222635	0.0281501	0.0369004	0.0344828	0.0364026	0.0328467	0.0173913	0.0227848	0.016317	0.0037313	
dabbling duck sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0019157	0.0	0.0015	0.0	0.0	0.0	0.0	
Canvasback	0.0272537	0.0221607	0.0287958	0.0153257	0.0249307	0.017284	0.0206422	0.0174564	0.0283688	0.0214797	0.0272537	0.0132939	0.0182186	0.0096339	0.0066335	0.0028777	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0021413	0.0015	0.0015	0.0040214	0.00369	0.0038314	0.006424	0.0164234	0.0108696	0.0177215	0.018648	0.0223881	
Redhead	0.0209644	0.0055402	0.026178	0.01341	0.0249307	0.017284	0.0183486	0.0024938	0.0260047	0.0310263	0.0188679	0.0073855	0.0080972	0.0038536	0.0066335	0.0043165	0.005997	0.0043541	0.0015823	0.0055804	0.004717	0.0014065	0.0	0.0015	0.0	0.0028653	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0021097	0.0	0.0064378	0.003012	0.0042827	0.0015	0.0055659	0.0107239	0.0073801	0.0114943	0.0085653	0.0145985	0.0195652	0.0075949	0.011655	0.0074627	
Ring-necked Duck	0.0251572	0.0083102	0.0209424	0.0076628	0.0138504	0.0222222	0.0275229	0.0174564	0.0614657	0.0477327	0.0775681	0.0901034	0.0910931	0.0751445	0.0514096	0.0273381	0.0089955	0.0058055	0.0031646	0.0033482	0.0062893	0.0	0.0	0.0019763	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0063291	0.0023095	0.0150215	0.0090361	0.0192719	0.015534	0.0111317	0.0268097	0.0295203	0.0229885	0.0214133	0.0273723	0.0152174	0.0253165	0.018648	0.0093284	
Tufted Duck	0.0	0.0015	0.0026178	0.0015	0.0	0.0015	0.0	0.0	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Greater Scaup	0.0251572	0.0304709	0.052356	0.0421456	0.0498615	0.0296296	0.0481651	0.0623441	0.0449173	0.0286396	0.0461216	0.0295421	0.0222672	0.0211946	0.013267	0.0071942	0.0014993	0.0	0.0063291	0.0011161	0.0015	0.0014065	0.0015	0.0019763	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0021097	0.0046189	0.0064378	0.003012	0.0085653	0.0097087	0.0055659	0.0134048	0.0110701	0.0057471	0.0192719	0.0164234	0.0173913	0.0177215	0.032634	0.0223881	
Lesser Scaup	0.0188679	0.0221607	0.0340314	0.0172414	0.0221607	0.0074074	0.0114679	0.0199501	0.0236407	0.0214797	0.0356394	0.0295421	0.0364372	0.0327553	0.0215589	0.0115108	0.0029985	0.0014514	0.0047468	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0026525	0.0015	0.0	0.0	0.0	0.0023095	0.0021459	0.003012	0.0	0.0058252	0.0111317	0.0187668	0.0129151	0.0172414	0.0107066	0.0273723	0.0065217	0.0050633	0.011655	0.0130597	
Greater/Lesser Scaup	0.0041929	0.0055402	0.0015	0.0015	0.0015	0.0015	0.0	0.0	0.0015	0.0023866	0.0062893	0.0029542	0.0020243	0.0057803	0.0016584	0.0014388	0.0014993	0.0	0.0015	0.0	0.0	0.0014065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001506	0.0015	0.0015	0.0	0.0	0.001845	0.0019157	0.0	0.0	0.0021739	0.0	0.0	0.0	
Ring-necked Duck x scaup sp. (hybrid)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Aythya sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0022936	0.0	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019157	0.0	0.0	0.0	0.0	0.0	0.0	
King Eider	0.0104822	0.0015	0.0026178	0.0015	0.0	0.0015	0.0022936	0.0024938	0.0023641	0.0	0.0041929	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0045181	0.0	0.0015	0.0	0.0015	0.0015	0.0015	0.0015	0.0	0.0	0.0015	0.0015	0.0015	
Common Eider	0.0167715	0.0015	0.0026178	0.0076628	0.0027701	0.0015	0.0022936	0.0024938	0.0070922	0.0015	0.0015	0.0014771	0.0	0.0	0.0	0.0	0.0	0.0	0.0031646	0.0011161	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003012	0.0	0.0015	0.0	0.0015	0.0015	0.0019157	0.0021413	0.0036496	0.0015	0.0	0.002331	0.011194	
Harlequin Duck	0.0104822	0.0083102	0.013089	0.0057471	0.0055402	0.0015	0.0	0.0074813	0.0070922	0.0015	0.0041929	0.0	0.0020243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0018248	0.0043478	0.0	0.0015	0.005597	
Surf Scoter	0.0461216	0.0055402	0.0235602	0.0191571	0.0138504	0.0015	0.0045872	0.0049875	0.0189125	0.0095465	0.0083857	0.0044313	0.0080972	0.0038536	0.0016584	0.0014388	0.0015	0.0015	0.0031646	0.0015	0.0015723	0.0	0.0018484	0.0019763	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001506	0.0021413	0.0015	0.0055659	0.0040214	0.0073801	0.0095785	0.0085653	0.0145985	0.0043478	0.0075949	0.011655	0.0298507	
White-winged Scoter	0.0524109	0.0083102	0.013089	0.01341	0.0221607	0.0049383	0.0045872	0.0174564	0.0212766	0.0015	0.0041929	0.0103397	0.0161943	0.0019268	0.0015	0.0015	0.0015	0.0015	0.0047468	0.0015	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0015	0.0015	0.0	0.0	0.0015	0.0023095	0.0021459	0.003012	0.0015	0.0038835	0.0111317	0.0147453	0.0166052	0.0095785	0.0107066	0.0164234	0.0108696	0.0075949	0.027972	0.0317164	
Black Scoter	0.0251572	0.0083102	0.0078534	0.0076628	0.0055402	0.0024691	0.0022936	0.0024938	0.0118203	0.0015	0.0104822	0.0029542	0.0060729	0.0015	0.0015	0.0	0.0014993	0.0015	0.0079114	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018587	0.0	0.0015	0.0	0.0	0.0015	0.0015	0.0015	0.0067024	0.0073801	0.0019157	0.0042827	0.0091241	0.0021739	0.0025316	0.004662	0.0223881	
Surf/Black Scoter	0.0	0.0	0.0	0.0019157	0.0	0.0	0.0	0.0024938	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.002331	0.0	
scoter sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001506	0.0021413	0.0019417	0.0	0.0015	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0015	0.0	
Long-tailed Duck	0.0754717	0.0138504	0.0366492	0.0229885	0.033241	0.0098765	0.0137615	0.032419	0.0330969	0.0095465	0.0167715	0.0251108	0.0283401	0.0231214	0.0099502	0.0043165	0.0029985	0.0015	0.0031646	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0053619	0.0129151	0.0114943	0.0149893	0.0383212	0.023913	0.0126582	0.044289	0.0522388	
