









Frequency of observations in the selected location(s).:
Number of taxa: 	725

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
golden-plover sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.83E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Black-bellied Plover/golden-plover sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.82E-5	6.26E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.99E-5	1.534E-4	7.7E-5	1.843E-4	6.13E-5	7.58E-5	3.39E-5	7.63E-5	5.65E-5	8.04E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Northern Lapwing	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011872	0.0	
Snowy Plover	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.236E-4	5.899E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Wilson's Plover	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.707E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Common Ringed Plover	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.85E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Semipalmated Plover	7.99E-5	1.384E-4	0.0	2.75E-5	1.602E-4	1.156E-4	0.0	0.0	3.45E-5	0.0	2.97E-5	1.052E-4	0.0	1.967E-4	4.95E-5	2.678E-4	0.0028071	0.0125528	0.030147	0.0352578	0.0142013	0.0030661	0.0025068	0.0010945	0.0017916	0.005101	0.0180653	0.0458582	0.0805477	0.0829341	0.0804416	0.0753017	0.067848	0.0510275	0.0353193	0.0245391	0.0147856	0.0095516	0.0074009	0.0057096	0.0022114	9.344E-4	2.205E-4	1.723E-4	5.91E-5	5.93E-5	4.95E-5	1.047E-4	
Common Ringed/Semipalmated Plover	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.65E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Piping Plover	2.66E-5	0.0	0.0	2.75E-5	4.0E-5	0.0	0.0	3.55E-5	3.104E-4	7.062E-4	0.0022239	0.0034294	0.0034945	0.0038361	0.002946	0.0030887	0.0029067	0.0040969	0.0067437	0.0125272	0.0144202	0.0137168	0.013842	0.0116134	0.0112171	0.0134058	0.0163618	0.0177906	0.0162755	0.0095353	0.0082808	0.0063475	0.0037587	0.0018856	9.217E-4	8.282E-4	3.033E-4	2.71E-4	3.433E-4	2.261E-4	1.206E-4	0.0	1.103E-4	4.31E-5	0.0	0.0	4.95E-5	3.49E-5	
Killdeer	0.0018641	0.0032535	0.0035854	0.0036001	0.0025227	0.004134	0.0055677	0.019054	0.0398979	0.0823457	0.1136842	0.1158637	0.096442	0.1005262	0.0828588	0.0856975	0.0842123	0.0848219	0.1022424	0.1124546	0.1030373	0.0914988	0.097257	0.1007205	0.0946056	0.1007124	0.0987538	0.1065884	0.114482	0.1181915	0.1130827	0.1106321	0.0991831	0.0799661	0.078602	0.0715315	0.0530007	0.0474529	0.0387975	0.0282654	0.0181738	0.0130367	0.0079938	0.0053428	0.0041942	0.0038535	0.0044025	0.0032102	
small plover sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.81E-5	0.0	0.0	0.0	0.0	0.0	0.0	8.43E-5	0.0	0.0	0.0	9.3E-5	4.38E-5	0.0	0.0	7.7E-5	7.37E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.51E-5	0.0	0.0	0.0	0.0	0.0	
plover sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.65E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.13E-5	0.0	0.0	3.04E-5	0.0	0.0	0.0	3.1E-5	0.0	0.0	4.38E-5	2.99E-5	7.67E-5	3.85E-5	0.0	3.07E-5	0.0	3.39E-5	0.0	2.83E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Upland Sandpiper	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.684E-4	5.892E-4	3.654E-4	3.278E-4	3.263E-4	5.265E-4	5.005E-4	5.809E-4	0.0010536	7.6E-4	7.011E-4	2.529E-4	2.241E-4	3.105E-4	2.766E-4	3.721E-4	7.886E-4	6.288E-4	0.0023012	1.539E-4	1.475E-4	3.07E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Whimbrel	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.46E-5	1.238E-4	4.285E-4	9.97E-5	6.56E-5	6.707E-4	0.0027596	8.758E-4	1.291E-4	1.817E-4	9.12E-5	4.674E-4	0.0018971	0.0031827	0.0065201	0.0079764	0.0061863	0.0057834	0.0037127	0.0028765	0.0029631	0.0017697	0.0020552	9.099E-4	4.742E-4	2.289E-4	5.65E-5	4.02E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Bar-tailed Godwit	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013	0.0027012	0.0013371	3.256E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Hudsonian Godwit	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.32E-5	0.0	1.81E-5	3.63E-5	0.0	0.0	0.0	0.0	3.89E-5	0.0026559	0.0014345	0.0032911	0.003458	0.0051165	9.201E-4	0.0021857	0.0020328	0.0020011	0.0011429	0.0038036	0.006445	0.0030484	0.0019075	0.0010458	4.825E-4	1.335E-4	0.0	0.0	0.0	0.0	0.0	0.0	
Marbled Godwit	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.9E-4	4.169E-4	3.45E-4	6.256E-4	0.0	3.63E-5	3.04E-5	3.89E-5	2.529E-4	0.0	9.31E-5	0.0018443	0.0048839	0.003768	0.0024552	0.0027998	0.0012699	0.001106	0.0031901	0.0026917	0.0032855	0.0020982	0.0017242	0.0023722	0.0018242	9.372E-4	6.463E-4	1.772E-4	0.0	0.0	0.0	
godwit sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.07E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Ruddy Turnstone	0.0029026	0.0026997	0.0029936	0.0020336	0.0017619	0.0010118	8.279E-4	5.322E-4	5.173E-4	3.684E-4	3.262E-4	3.366E-4	3.177E-4	2.213E-4	6.437E-4	2.678E-4	0.0013786	0.0044246	0.0133967	0.0231481	0.0152961	0.0032275	0.0019982	0.0013377	8.569E-4	8.431E-4	0.0046172	0.0188462	0.0327816	0.0279083	0.0282597	0.0209587	0.0141526	0.0108135	0.0077054	0.0052146	0.0025401	0.0022355	0.0030901	0.003194	0.0029754	0.003693	0.0032527	0.003964	0.0017131	0.0033792	0.0030669	0.0032451	
Red Knot	0.0013315	0.0014191	0.0013228	7.42E-4	6.807E-4	5.204E-4	1.242E-4	4.258E-4	4.138E-4	1.228E-4	5.93E-5	6.31E-5	0.0	2.46E-5	2.48E-5	2.142E-4	4.983E-4	0.0013438	0.0029549	0.0055737	0.0051925	0.0016137	9.809E-4	2.736E-4	2.337E-4	2.108E-4	0.0015241	0.005154	0.0043801	0.0038606	0.0056081	0.0079344	0.0067886	0.0047333	0.0036868	0.0021472	0.0017819	0.0021339	0.0019837	0.0029113	0.0022918	0.0034705	0.0022052	0.0012926	6.498E-4	0.0016007	4.452E-4	0.0012213	
Ruff	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.853E-4	1.238E-4	3.392E-4	0.0011129	2.95E-4	0.0015	8.17E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.1E-5	6.916E-4	3.256E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.011E-4	1.413E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Stilt Sandpiper	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1E-5	2.912E-4	0.0	3.466E-4	1.428E-4	9.97E-5	2.13E-4	3.444E-4	2.542E-4	0.0	1.614E-4	7.266E-4	6.08E-5	1.558E-4	0.0025716	0.0064551	0.0088487	0.0100051	0.0132564	0.0083246	0.0102099	0.0121198	0.007504	0.0044979	0.0031287	0.0014786	0.001829	9.537E-4	5.936E-4	1.206E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Curlew Sandpiper	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013274	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Sanderling	0.0145931	0.0193133	0.0190407	0.0161317	0.0154166	0.0098002	0.0079066	0.0076287	0.0079313	0.0051888	0.0051001	0.0040606	0.0037063	0.0034181	0.003144	0.0028387	0.0028237	0.0048179	0.0084658	0.0151598	0.0120742	0.0060031	0.0033787	0.0019153	0.0014411	0.0033725	0.0144343	0.033532	0.0327816	0.0266524	0.0322029	0.0376059	0.0341349	0.0288617	0.0206828	0.017116	0.0117148	0.0112451	0.0109106	0.0131717	0.0150778	0.0154394	0.0135068	0.0118489	0.0100425	0.0120939	0.0125643	0.018912	
Dunlin	0.0129154	0.0122871	0.0095725	0.0084368	0.0093301	0.0058397	0.0048847	0.0052514	0.0050691	0.0032545	0.0035878	0.0033663	0.0036798	0.0057542	0.0087637	0.0065701	0.0080558	0.0096195	0.0197415	0.0271786	0.0086334	0.0022915	8.719E-4	0.0010641	9.348E-4	0.0016441	0.0019724	0.0020492	0.0027664	0.0026513	0.0028917	0.0015869	8.821E-4	8.466E-4	0.0034287	0.0103985	0.0181598	0.0173418	0.0237668	0.0270217	0.0231595	0.0189099	0.0160428	0.0126675	0.0095109	0.0107304	0.0089533	0.0126662	
Purple Sandpiper	0.0056455	0.0065762	0.0070315	0.0048642	0.0042045	0.0027175	0.0016972	0.0023773	0.0019311	0.0013816	8.895E-4	7.364E-4	7.413E-4	0.0010082	6.189E-4	4.106E-4	1.993E-4	3.278E-4	5.076E-4	3.631E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	3.81E-5	9.045E-4	0.0022114	0.0023582	0.0028668	0.0052997	0.0032491	0.0066991	0.0041057	0.0080254	
Baird's Sandpiper	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.793E-4	4.968E-4	4.15E-4	6.512E-4	0.0074483	0.0196413	0.0164922	0.0080428	0.0050509	0.0018404	5.687E-4	3.726E-4	3.81E-5	1.413E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Least Sandpiper	2.66E-5	0.0	0.0	0.0	0.0	2.89E-5	0.0	7.1E-5	0.0	3.07E-5	2.97E-5	0.0	0.0	4.672E-4	9.16E-4	0.0019103	0.01367	0.0330864	0.0511937	0.0332607	0.0052238	0.0010973	3.633E-4	0.0014593	0.0091529	0.0383626	0.0590371	0.0786761	0.0882936	0.0954928	0.1008587	0.0977874	0.0807349	0.048757	0.0338446	0.0214411	0.0090609	0.0037597	0.0026323	7.349E-4	4.825E-4	1.335E-4	1.654E-4	0.0	0.0	0.0	4.95E-5	0.0	
White-rumped Sandpiper	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.713E-4	1.79E-5	1.827E-4	9.996E-4	0.0024473	0.0057916	0.0042854	0.0036148	0.0012352	6.384E-4	1.947E-4	3.794E-4	8.517E-4	0.0027012	0.0078381	0.0155821	0.0133193	0.0129645	0.0134238	0.0091203	0.0069311	0.0042943	0.0037154	0.0029806	0.0026704	0.0032505	0.0014073	0.0017353	4.41E-4	9.479E-4	0.0	0.0	0.0	0.0	
Dunlin x White-rumped Sandpiper (hybrid)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.516E-4	0.0	0.0	0.0	4.02E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Buff-breasted Sandpiper	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.65E-5	2.629E-4	0.0054792	0.0082844	0.0058878	0.0021015	0.0012883	3.79E-5	0.0	3.81E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Pectoral Sandpiper	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.755E-4	3.855E-4	0.0010099	0.002012	0.0035902	0.0040353	0.0024281	0.0019766	0.0017371	0.0015046	5.447E-4	1.251E-4	3.23E-5	0.0	0.0	1.558E-4	0.0010539	0.0065896	0.0093455	0.0180276	0.0200474	0.016211	0.0184736	0.0218233	0.0203956	0.0156319	0.0160731	0.0130038	0.0096532	0.0119788	0.0081404	0.0030156	0.0010679	1.654E-4	0.0	0.0	0.0	0.0	0.0	
Semipalmated Sandpiper	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.071E-4	0.0016278	0.0059159	0.0205391	0.0425381	0.0334699	0.0138781	0.0044323	0.0027665	0.0024537	0.0127313	0.0340685	0.0674367	0.0829914	0.0820038	0.084341	0.079673	0.0691136	0.0464096	0.0296048	0.0208889	0.0121697	0.0069435	0.0050357	0.0032505	8.846E-4	4.004E-4	2.205E-4	0.0	0.0	0.0	0.0	0.0	
Western Sandpiper	5.33E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.07E-5	1.779E-4	2.1E-5	0.0	0.0	0.0	1.79E-5	0.0	0.0	0.0	5.45E-5	3.13E-5	6.45E-5	0.0	3.04E-5	0.0	6.745E-4	0.0022413	0.0013351	8.76E-4	0.0010233	0.0022345	0.0046708	0.0059448	0.0046179	0.0012535	7.055E-4	4.17E-4	2.371E-4	1.526E-4	2.83E-5	1.206E-4	0.0	5.51E-5	0.0	5.91E-5	0.0015	0.0	3.49E-5	
Semipalmated/Western Sandpiper	0.0	0.0	3.48E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.89E-5	8.43E-5	4.48E-5	2.484E-4	2.305E-4	3.256E-4	8.76E-5	3.294E-4	3.452E-4	7.7E-5	1.475E-4	9.2E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
peep sp.	2.66E-5	3.46E-5	0.0	0.0	4.0E-5	5.78E-5	2.07E-5	0.0	3.45E-5	3.07E-5	2.97E-5	0.0	1.588E-4	1.23E-4	2.228E-4	4.106E-4	0.0014783	0.0021632	0.0040788	0.0051743	0.0028778	0.0013233	7.629E-4	3.648E-4	0.0010516	0.0043843	0.0082033	0.0097491	0.012126	0.0106517	0.0138451	0.0122758	0.0116596	0.0065805	0.0050509	0.0034355	0.0020851	0.0013548	9.919E-4	8.762E-4	1.206E-4	8.9E-5	0.0	1.293E-4	0.0	5.93E-5	0.0	6.98E-5	
Calidris sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.79E-5	0.0	0.0	0.0	0.0	3.13E-5	0.0	0.0	0.0	0.0	0.0	0.0015	1.552E-4	0.0	0.0	4.38E-5	2.99E-5	7.67E-5	7.7E-5	0.0	9.2E-5	7.58E-5	3.39E-5	0.0	0.0	1.206E-4	4.45E-5	0.0	0.0	0.0	0.0	0.0	0.0	
Short-billed Dowitcher	2.66E-5	6.92E-5	0.0	0.0	4.0E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.46E-5	6.684E-4	6.606E-4	0.0017108	0.0037527	0.0085565	0.0084967	0.0031593	0.0014201	7.266E-4	8.208E-4	0.0043622	0.018296	0.0254169	0.0305825	0.0337498	0.0319085	0.0339993	0.029432	0.0201741	0.0113138	0.0070786	0.0057053	0.0032225	0.002879	0.0017549	7.349E-4	2.815E-4	5.339E-4	0.0	8.62E-5	1.181E-4	5.93E-5	4.947E-4	3.49E-5	
Long-billed Dowitcher	2.397E-4	1.038E-4	1.74E-4	2.473E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.48E-5	2.142E-4	1.163E-4	4.752E-4	7.25E-5	0.0	0.0	0.0	0.0	0.0	7.79E-5	8.43E-5	0.0013	0.003198	0.0030891	0.0011628	0.0013582	0.0010479	0.0031834	0.0026938	0.0036499	0.0048158	0.0057626	0.0050467	0.0053027	0.0037028	0.0012866	8.899E-4	1.103E-4	8.62E-5	0.0	2.964E-4	0.0014345	1.047E-4	
Short-billed/Long-billed Dowitcher	2.66E-5	0.0	3.48E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.92E-5	3.218E-4	1.071E-4	8.3E-5	8.19E-5	3.807E-4	1.089E-4	1.564E-4	6.45E-5	0.0	6.08E-5	7.79E-5	5.48E-4	0.0013	0.0019871	0.0016598	0.0020931	0.001884	0.0017066	0.0016109	0.0012699	8.848E-4	0.0011963	0.0019335	6.097E-4	9.919E-4	5.088E-4	5.227E-4	3.115E-4	1.103E-4	4.31E-5	0.0	5.93E-5	4.95E-5	6.98E-5	
American Woodcock	5.859E-4	4.846E-4	8.006E-4	1.924E-4	2.803E-4	6.649E-4	0.0010556	0.0063159	0.0154488	0.0249002	0.0279911	0.0226594	0.0172076	0.0139429	0.008021	0.0089447	0.0091022	0.0073908	0.0106593	0.0069354	0.004911	0.0044862	0.004069	0.0040738	0.0028822	0.0026137	0.0033172	0.0020492	0.0022592	0.0020466	0.0018402	0.0021857	0.0015725	0.0015778	0.0020646	0.0020858	0.0015544	0.002608	0.003319	0.0058509	0.0041012	0.0040044	0.0039142	0.0013788	0.0014768	9.485E-4	0.0012861	4.187E-4	
Wilson's Snipe	6.924E-4	0.002492	0.0013576	0.0022535	0.0025628	9.829E-4	8.9E-4	8.516E-4	0.0018276	0.0038993	0.0053076	0.0110667	0.018293	0.0198692	0.0163638	0.0179429	0.0103148	0.005244	0.004387	0.0037582	0.0035347	0.0041312	0.0025795	0.0022801	0.0026485	0.0028245	0.0026	0.0025149	0.003043	0.0056282	0.004688	0.0060481	0.006942	0.0055414	0.0049034	0.0055213	0.0047011	0.0053854	0.005379	0.005116	0.0028145	0.0020912	0.0010475	6.894E-4	6.498E-4	4.15E-4	0.001385	5.234E-4	
Common/Wilson's Snipe	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.46E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Wilson's Phalarope	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.321E-4	9.97E-5	0.0023106	0.0019216	0.0025236	0.001783	9.68E-5	3.63E-5	0.0	0.0	1.265E-4	1.345E-4	9.935E-4	0.0048412	0.0080934	0.0061777	8.084E-4	0.0019944	0.0010005	1.106E-4	6.13E-5	0.0011753	5.081E-4	1.907E-4	2.83E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Red-necked Phalarope	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.9E-5	0.0	0.0	1.64E-5	3.807E-4	6.718E-4	4.379E-4	0.0013878	0.0	0.0	0.0	0.0	0.0	1.863E-4	0.001752	0.0029769	0.0015335	8.982E-4	0.0041039	0.003348	6.268E-4	8.282E-4	4.17E-4	2.371E-4	0.0	5.65E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Red Phalarope	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.48E-5	0.0	0.0	0.0	0.0	3.63E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002232	3.69E-5	2.761E-4	3.412E-4	3.39E-5	1.907E-4	5.65E-5	1.206E-4	1.78E-4	0.0017642	9.91E-4	0.0033081	0.0010078	4.95E-5	0.0	
Red-necked/Red Phalarope	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.65E-5	0.0	0.0015	0.0	0.0015	0.0	3.07E-5	0.0	3.39E-5	3.81E-5	0.0	4.02E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
phalarope sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.82E-5	3.13E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.61E-5	0.0	8.76E-5	2.99E-5	3.84E-5	0.0015	0.0	3.07E-5	0.0	0.0	0.0015	2.83E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Spotted Sandpiper	2.13E-4	1.384E-4	6.96E-5	0.0015	4.0E-5	8.67E-5	2.07E-5	0.0015	3.45E-5	0.0015	0.0	6.31E-5	1.324E-4	6.639E-4	0.0053721	0.024156	0.0615231	0.075399	0.0917825	0.0655955	0.0314367	0.0185902	0.0169664	0.0189402	0.0290166	0.0504616	0.0641474	0.0837059	0.1000507	0.1027955	0.099851	0.0793437	0.0522379	0.034788	0.0218626	0.0168093	0.0121697	0.0057242	0.0034716	0.0013567	6.835E-4	4.004E-4	1.654E-4	1.723E-4	5.91E-5	1.186E-4	4.95E-5	1.047E-4	
Solitary Sandpiper	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	6.089E-4	5.902E-4	0.0010398	0.007802	0.0408936	0.0540133	0.0374526	0.0061547	3.754E-4	1.614E-4	1.09E-4	3.952E-4	0.0016358	0.007251	0.0134481	0.0248075	0.0331504	0.0359552	0.0389064	0.0338333	0.0346335	0.0275148	0.0204247	0.0137112	0.0099708	0.0068758	0.0034716	0.0012719	2.412E-4	4.45E-5	0.0	0.0	0.0	0.0	0.0	0.0	
Greater Yellowlegs	0.0015445	0.0019729	0.0014272	0.0010718	7.608E-4	4.047E-4	7.451E-4	8.161E-4	9.656E-4	9.825E-4	0.001957	0.0062697	0.0135808	0.0288201	0.0417141	0.0455446	0.039515	0.0325948	0.0217356	0.0129993	0.0054741	0.0025174	0.0020708	0.0038306	0.009815	0.0214578	0.0304375	0.0385308	0.0462907	0.0590725	0.0599369	0.0596126	0.0596019	0.0470638	0.0416974	0.0412871	0.0387838	0.0395949	0.0416969	0.0441222	0.0347795	0.0234928	0.0116875	0.0048688	0.0025992	0.0026085	0.0042541	0.0018842	
Common Greenshank	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.976E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Willet	0.0	1.731E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	2.97E-5	8.42E-5	5.29E-5	3.934E-4	0.0036144	0.0116584	0.0131717	0.0151421	0.0220075	0.0325527	0.036942	0.0336625	0.0305904	0.0291855	0.0265239	0.0293832	0.0258203	0.0233172	0.0219927	0.0192567	0.0179635	0.0127848	0.005523	0.0038482	0.0028757	0.0014723	6.445E-4	6.097E-4	1.907E-4	2.261E-4	1.206E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Lesser Yellowlegs	0.0	3.46E-5	0.0	2.75E-5	4.0E-5	2.89E-5	0.0	0.0	1.035E-4	6.14E-5	2.965E-4	7.153E-4	0.0020384	0.0052624	0.0135416	0.0174609	0.0254464	0.0271214	0.0193789	0.0073893	0.0012825	4.196E-4	7.266E-4	0.0026753	0.0079844	0.0222588	0.0312892	0.0401764	0.0488266	0.0681427	0.072599	0.0664391	0.0598704	0.0430232	0.0341026	0.0326984	0.0237328	0.0195773	0.0167093	0.0089319	0.0032568	6.674E-4	2.205E-4	1.293E-4	1.772E-4	1.779E-4	2.968E-4	3.49E-5	
