









Frequency of observations in the selected location(s).:
Number of taxa: 	629

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Black Swan	1.997E-4	0.0	9.924E-4	4.95E-4	0.0	0.0	1.262E-4	0.0015	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.14E-4	0.0	0.0	0.0	1.234E-4	0.0	0.0	0.0	0.0	
Trumpeter Swan	0.0041937	0.005097	0.0062851	0.0033663	0.0049398	0.0059338	0.0025861	0.0050307	0.0054484	0.003013	0.0030129	0.0043168	0.0036006	0.0069309	0.010479	0.0076872	0.0033712	0.00362	0.0065556	0.0071761	0.0047714	0.0060052	0.0054595	0.0032705	0.0039601	0.0135802	0.0043257	0.0070958	0.0065654	0.0111175	0.0106324	0.0147971	0.0064044	0.0055743	0.0054978	0.004938	0.0065855	0.0103912	0.0041986	0.003192	0.0042912	0.0049993	0.0010991	0.0023448	0.0039532	0.0032504	0.0014008	9.296E-4	
Tundra Swan	0.016675	0.0141721	0.0229353	0.0139604	0.010034	0.0099938	0.0081367	0.0415875	0.0213747	0.0186803	0.0226686	0.0150257	0.0034947	0.0021976	0.0055202	0.0017893	0.0011008	7.964E-4	3.014E-4	6.309E-4	0.0013254	0.0	0.0	0.0	6.887E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.584E-4	0.0020269	0.00285	0.004751	0.0245552	0.0139739	0.0154264	0.0175522	0.0151146	0.012887	0.0071266	
Trumpeter/Tundra Swan	5.991E-4	0.0011188	0.0012129	3.96E-4	7.718E-4	4.685E-4	8.2E-4	0.0019005	0.001397	3.013E-4	7.174E-4	0.0012452	8.472E-4	5.917E-4	1.871E-4	3.313E-4	0.0	0.0015	7.54E-5	7.89E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.584E-4	1.448E-4	7.98E-4	0.0010728	0.0013233	9.421E-4	0.0012341	4.744E-4	8.126E-4	0.0011206	2.066E-4	
swan sp.	0.0011982	0.0011188	0.0018745	0.0019802	0.0013893	0.0014054	0.0011984	0.0022359	9.779E-4	0.0015065	0.0010043	0.0012452	8.472E-4	0.0010143	0.0010292	7.29E-4	4.128E-4	5.068E-4	2.261E-4	3.943E-4	0.0	5.459E-4	1.517E-4	1.308E-4	6.887E-4	0.0015	3.762E-4	5.068E-4	3.752E-4	1.917E-4	5.5E-4	2.387E-4	3.05E-4	1.467E-4	1.486E-4	7.226E-4	4.295E-4	1.528E-4	0.0010135	4.56E-4	9.195E-4	0.0013233	0.0010991	0.0013575	6.325E-4	6.501E-4	0.0021011	0.001446	
Egyptian Goose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.887E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Ruddy Shelduck	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.13E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
South African Shelduck	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.89E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Common Shelduck	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.834E-4	0.0	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Muscovy Duck	0.0034948	0.0060915	0.0023156	0.0021782	0.0032417	7.808E-4	9.461E-4	0.0014533	0.0016764	0.0015065	0.0012912	9.132E-4	0.0012708	0.0013524	8.421E-4	3.976E-4	2.064E-4	8.688E-4	3.014E-4	4.731E-4	6.627E-4	2.73E-4	4.55E-4	2.616E-4	8.609E-4	0.0015	3.762E-4	1.267E-4	9.379E-4	5.75E-4	3.666E-4	2.387E-4	3.05E-4	2.934E-4	7.429E-4	2.409E-4	4.295E-4	1.528E-4	1.448E-4	7.98E-4	4.598E-4	8.822E-4	0.0012561	6.171E-4	6.325E-4	4.876E-4	7.004E-4	2.066E-4	
Wood Duck	0.0149775	0.0191447	0.0129011	0.0153465	0.0143563	0.0135853	0.0114798	0.0420347	0.0574183	0.0703525	0.0903874	0.1301677	0.1349148	0.1556927	0.1485778	0.1502982	0.123839	0.1102664	0.0935122	0.0838262	0.0665341	0.0775215	0.0702153	0.0698587	0.071281	0.0880071	0.08407	0.1030157	0.1099231	0.1059996	0.1074244	0.1161098	0.1079597	0.1148599	0.1054978	0.1081537	0.1192555	0.1089548	0.0915014	0.0753534	0.057931	0.0416115	0.0314021	0.0228311	0.0196078	0.0201528	0.0183499	0.0135303	
Mandarin Duck	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.118E-4	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.641E-4	0.0	0.001482	0.0042912	0.0022056	0.0023552	0.002715	0.0020557	0.0048757	0.0028015	0.0030985	
Blue-winged Teal	0.0	0.0	1.103E-4	9.9E-5	0.0	0.0	6.31E-5	0.0010061	2.794E-4	0.0022597	8.608E-4	0.0091317	0.0290162	0.0386273	0.0406999	0.0296223	0.0134847	0.0077469	0.0086655	0.0135636	0.0084824	0.0060052	0.0050045	0.0052329	0.0039601	0.008642	0.0052661	0.0044349	0.0071281	0.0120759	0.0199817	0.0340095	0.0352242	0.0250843	0.0283804	0.0209563	0.0227631	0.0169621	0.0075286	0.006042	0.0044444	0.0011763	3.14E-4	0.0019746	1.581E-4	0.0	1.401E-4	0.0	
Northern Shoveler	0.0321518	0.0333168	0.0338516	0.0378218	0.0362766	0.0331043	0.023338	0.0499721	0.0430288	0.042784	0.0560976	0.0586917	0.0780472	0.0742963	0.0603481	0.0357853	0.0128655	0.0070953	0.0041444	0.0039429	0.0027833	0.0027296	1.517E-4	0.0010466	0.0012052	0.0010582	0.0011285	0.0012671	0.0028137	0.0032586	0.0082493	0.0206444	0.0251601	0.01907	0.0282318	0.0261351	0.0389406	0.0406479	0.0542927	0.0427497	0.0484291	0.0445523	0.0507144	0.0456621	0.0436433	0.0381928	0.0324975	0.0277835	
Gadwall	0.0517224	0.0596718	0.0629617	0.0556436	0.0486261	0.039975	0.0286994	0.070095	0.0625873	0.0631214	0.0639885	0.0689025	0.0710579	0.0563773	0.0494948	0.0368456	0.0230478	0.0175934	0.0192148	0.0199511	0.0141816	0.0139211	0.0083409	0.0128205	0.0065427	0.0135802	0.0094038	0.0088697	0.0056275	0.0103508	0.0100825	0.0162291	0.0175358	0.015256	0.0191679	0.0199928	0.0395132	0.0432457	0.0471985	0.0434337	0.0482759	0.0454345	0.0505574	0.0499815	0.0458571	0.0474565	0.0498669	0.0394547	
Eurasian Wigeon	0.0021967	0.0026106	0.0038593	0.0015842	4.631E-4	6.246E-4	0.0011984	0.0122974	0.0067058	0.0123531	0.0101865	0.0042338	0.0033888	0.0021131	0.0023391	0.0021206	4.128E-4	0.0	0.0	0.0018137	2.651E-4	0.0	0.0	1.308E-4	0.0	1.764E-4	0.0	0.0	0.0	0.0	0.0	0.0	3.05E-4	1.467E-4	0.0	3.613E-4	0.0011453	0.003209	0.0026061	0.001596	0.0021456	8.822E-4	0.0018841	0.0030853	0.0023719	0.0019503	0.0022412	8.263E-4	
American Wigeon	0.0278582	0.0308304	0.0349542	0.0238614	0.0228466	0.0326359	0.0235272	0.0903298	0.0832635	0.0836095	0.0875179	0.0857546	0.0632214	0.0440369	0.03125	0.0214712	0.0059168	0.0041268	0.0030894	0.0043372	0.0014579	0.0012283	0.0010616	3.925E-4	0.0022383	0.0074074	0.0037615	0.0058287	0.0026261	0.0040253	0.0038497	0.0097852	0.0166209	0.0140824	0.0179792	0.0289052	0.0481031	0.0469132	0.0460402	0.0406977	0.0487356	0.0399941	0.0379965	0.0322103	0.0289374	0.0276288	0.0249335	0.0171452	
Eurasian x American Wigeon (hybrid)	1.997E-4	0.0	2.205E-4	0.0	6.175E-4	0.0	1.262E-4	0.0	0.0	3.013E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.533E-4	0.0	0.0	0.0	1.581E-4	4.876E-4	2.802E-4	4.131E-4	
Eurasian/American Wigeon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.3E-5	1.059E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Mallard	0.2775836	0.2989806	0.3146984	0.280099	0.2761655	0.2320425	0.1883436	0.3593069	0.3143336	0.3171136	0.338594	0.3812884	0.3776342	0.3830614	0.3817365	0.377336	0.3385621	0.3110339	0.2837013	0.2774229	0.2402916	0.214003	0.1947225	0.1851125	0.1651171	0.1998236	0.1867595	0.2321338	0.2449822	0.2539774	0.2628781	0.2674224	0.2659347	0.2546575	0.26211	0.2745995	0.2924839	0.3112775	0.3266252	0.3064295	0.331954	0.3208352	0.3182603	0.3218561	0.3091398	0.2865269	0.2794509	0.2393101	
Muscovy Duck x Mallard (hybrid)	9.99E-5	0.0	0.0	4.95E-4	4.631E-4	4.685E-4	3.785E-4	8.944E-4	5.588E-4	3.013E-4	2.869E-4	5.811E-4	4.236E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.764E-4	0.0	0.0	0.0	0.0	1.833E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.448E-4	0.0	1.533E-4	0.0	0.0	1.234E-4	0.0	0.0	0.0	0.0	
American Wigeon x Mallard (hybrid)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.397E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.917E-4	0.0	0.0	0.0	1.467E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
American Black Duck	0.1469795	0.1622327	0.1537104	0.1333663	0.1383143	0.1107121	0.0718431	0.1468977	0.1427773	0.1420609	0.1536585	0.1466877	0.0963677	0.0700702	0.0496819	0.0302187	0.0156175	0.0131769	0.0125085	0.0141945	0.0144467	0.0118739	0.0098574	0.0103349	0.012741	0.0190476	0.0184314	0.024075	0.0277621	0.0368028	0.044363	0.0408115	0.0393413	0.03858	0.0438336	0.0592557	0.0747316	0.0806846	0.1020704	0.0986092	0.120613	0.1243935	0.1293767	0.1321733	0.1263441	0.1290427	0.1339123	0.1116505	
Mallard x American Black Duck (hybrid)	0.0068897	0.0068374	0.0084905	0.0080198	0.0077184	0.0087445	0.004983	0.0058133	0.0076837	0.0054233	0.0064562	0.005396	0.0050831	0.0022821	0.0026198	0.0022531	0.0021328	0.0015204	0.0017331	0.0011829	7.952E-4	4.094E-4	0.0010616	0.0013082	3.444E-4	3.527E-4	0.0011285	0.0016472	5.627E-4	0.0023002	0.0027498	0.0027446	0.0021348	0.0017603	0.002526	0.001927	0.0035791	0.0036675	0.0031852	0.005814	0.0042912	0.0030878	0.0058094	0.0065408	0.0064832	0.0061758	0.0061633	0.0056806	
Mallard/American Black Duck	5.991E-4	9.945E-4	8.821E-4	9.901E-4	0.0013893	0.0010931	8.2E-4	0.0012297	8.382E-4	4.519E-4	8.608E-4	0.0013282	7.413E-4	0.0013524	8.421E-4	5.964E-4	8.944E-4	4.344E-4	4.521E-4	1.577E-4	2.651E-4	2.73E-4	0.0	0.0010466	3.444E-4	7.055E-4	0.002445	0.0025342	0.0011255	0.0044087	0.0056829	0.0023866	0.0019823	0.0020537	0.0029718	0.0022883	0.0015748	0.0012225	8.687E-4	0.002166	0.0016858	0.0013233	0.0014131	0.002715	0.00253	0.0026004	0.0014008	0.002169	
