









Frequency of observations in the selected location(s).:
Number of taxa: 	544

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Canada Goose	0.2889052	0.2340336	0.2570996	0.2513121	0.2172634	0.2110577	0.2604966	0.2815083	0.3640368	0.527681	0.5435182	0.4751025	0.5172736	0.4731617	0.454386	0.4527268	0.4365586	0.4115942	0.365984	0.3387225	0.2529551	0.1942379	0.1777324	0.1617718	0.1700061	0.1687268	0.2099483	0.2624845	0.2511682	0.2783109	0.2600843	0.2418825	0.2739981	0.3195661	0.3104491	0.3504098	0.4471755	0.439281	0.3980583	0.4192843	0.3515046	0.3547672	0.3619345	0.3937071	0.3395923	0.3272265	0.3425752	0.3157212	
Graylag x Canada Goose (hybrid)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.312E-4	0.0	0.0	0.0	0.0	0.0	5.2E-4	0.0	0.0	0.0	0.0	0.0	
Snow x Canada Goose (hybrid)	0.0	0.0	0.0	3.087E-4	0.0	0.0	0.0	0.0	0.0	0.0011614	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.456E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.172E-4	4.318E-4	0.0	0.0	4.384E-4	4.623E-4	0.0010926	4.361E-4	0.0	5.2E-4	0.0	0.0	0.0	0.0	0.0	
Cackling/Canada Goose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.005E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.435E-4	5.2E-4	4.034E-4	0.0	0.0	0.0	0.0	
goose sp.	0.0	0.0	0.0	3.087E-4	0.0	0.0	0.0	0.0	0.0	3.871E-4	3.672E-4	2.929E-4	6.225E-4	0.0	0.0	0.0	0.0	0.0	0.0015	2.65E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Mute Swan	0.0820212	0.0596639	0.0806513	0.0694659	0.0564002	0.06875	0.0862302	0.0971074	0.0841009	0.0793651	0.0800588	0.0653193	0.0672269	0.0670183	0.0649123	0.0633484	0.0571866	0.0553623	0.0445236	0.0469123	0.0382979	0.0371747	0.0326864	0.0303322	0.0437158	0.0302843	0.0594315	0.0610813	0.0625	0.0761356	0.0565924	0.0642101	0.0596459	0.0408844	0.0354059	0.0467213	0.0534713	0.061815	0.0480814	0.0568151	0.0710859	0.0807095	0.0629225	0.0762404	0.0659871	0.0676845	0.0718985	0.0784441	
Black Swan	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	6.46E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Trumpeter Swan	0.0025632	0.0012605	0.0037864	0.0027786	0.0019617	4.808E-4	0.0049661	0.0036157	0.0056067	0.0081301	0.0102828	0.0082015	0.0112045	0.0186162	0.0101754	0.007859	0.0081695	0.006087	0.005046	0.0047707	0.0056738	0.0055762	0.0076609	0.0048146	0.0121433	0.0123609	0.0135659	0.0165085	0.0169393	0.0198337	0.0072246	0.0094856	0.0097856	0.0171047	0.007772	0.0061475	0.007762	0.0052609	0.0060102	0.0087408	0.0087222	0.0017738	0.0015601	0.0024203	0.001073	0.0040712	0.0065789	0.002269	
Tundra Swan	0.0106188	0.010084	0.0143885	0.011732	0.0117705	0.0129808	0.0198646	0.0108471	0.0204245	0.0274874	0.0268087	0.0087873	0.0031124	6.205E-4	0.0010526	2.382E-4	2.553E-4	2.899E-4	0.0	0.0	0.0	4.647E-4	0.0	0.0	0.0012143	6.18E-4	0.0	8.254E-4	0.0015	0.0	0.0018061	3.648E-4	0.0018639	0.0016688	4.318E-4	0.0	4.312E-4	4.384E-4	4.623E-4	0.0021852	0.0056694	0.0093126	0.0150806	0.0137152	0.0118026	0.0147583	0.018797	0.021718	
Trumpeter/Tundra Swan	7.323E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.01E-4	0.00271	0.0033052	0.0011716	3.112E-4	0.0	7.018E-4	9.526E-4	2.553E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.02E-4	0.0	4.66E-4	4.172E-4	0.0	0.0	0.0	0.0	4.623E-4	0.0	8.722E-4	0.0	5.2E-4	0.0	5.365E-4	0.0	4.699E-4	0.0	
swan sp.	3.662E-4	4.202E-4	0.0	0.0	4.904E-4	0.0	4.515E-4	0.0	0.0	0.0	7.345E-4	2.929E-4	0.0	9.308E-4	7.018E-4	4.763E-4	7.659E-4	0.0	2.968E-4	0.0	0.0	4.647E-4	0.0	0.0	0.0	0.0	6.46E-4	4.127E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0017271	0.0	4.312E-4	4.384E-4	0.0	0.0	0.0	8.869E-4	0.0	0.0012102	0.0	5.089E-4	0.0	0.0	
Ruddy Shelduck	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
South African Shelduck	0.0015	0.0	0.0	3.087E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Muscovy Duck	7.323E-4	4.202E-4	0.0015146	0.0012349	0.0034331	9.615E-4	4.515E-4	0.0010331	0.0012014	0.0015486	7.345E-4	8.787E-4	0.0015562	6.205E-4	0.0017544	7.145E-4	0.0012765	8.696E-4	8.905E-4	0.0013252	9.456E-4	0.0018587	0.0020429	0.0019259	0.0012143	0.0	0.0015	0.0012381	0.0017523	0.0025592	0.0042143	0.0025538	0.0037279	4.172E-4	8.636E-4	0.0016393	0.0	0.0	4.623E-4	5.463E-4	8.722E-4	0.0013304	5.2E-4	0.0012102	0.0026824	0.0	0.0037594	9.724E-4	
Wood Duck	0.0128158	0.0121849	0.0147671	0.0120408	0.0132418	0.0125	0.0194131	0.0299587	0.0224269	0.0445219	0.0800588	0.0899238	0.1129785	0.1231772	0.1098246	0.1309836	0.1189686	0.0915942	0.0771742	0.0797774	0.0543735	0.0571561	0.0515832	0.0471834	0.0461445	0.0599506	0.0788114	0.0883203	0.0858645	0.0921305	0.0963275	0.0857351	0.0792171	0.0926158	0.0755613	0.0856557	0.0784821	0.0898729	0.0684235	0.0633707	0.035761	0.027051	0.0218409	0.0189593	0.0139485	0.010687	0.0169173	0.0068071	
Mandarin Duck	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.165E-4	0.0	3.871E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Blue-winged Teal	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	4.005E-4	7.743E-4	0.0022035	0.0064441	0.0239651	0.0313373	0.0196491	0.0211955	0.018892	0.0113043	0.0094984	0.0071561	0.0033097	0.0032528	0.0035751	0.0048146	0.0066788	0.0123609	0.0083979	0.0094924	0.0058411	0.0198337	0.0264901	0.0291864	0.0396086	0.0446391	0.0284974	0.0282787	0.0224235	0.0223586	0.0217291	0.0120186	0.0074139	0.0044346	0.0020801	0.0020169	0.0	5.089E-4	0.0	0.0	
Northern Shoveler	0.0355181	0.0256303	0.0242332	0.0185242	0.0186366	0.0206731	0.0352144	0.0397727	0.0404485	0.0480062	0.0686743	0.0705917	0.0743853	0.0670183	0.0505263	0.0309598	0.0196579	0.0121739	0.0044524	0.0045057	0.0028369	0.0023234	0.0010215	0.0038517	0.0024287	0.0043263	0.001938	0.0033017	0.0029206	0.0134357	0.0192655	0.019336	0.027959	0.0233625	0.0246114	0.0217213	0.0250108	0.0429636	0.0420712	0.0562688	0.0597471	0.0549889	0.0468019	0.0556676	0.0327253	0.0407125	0.0272556	0.0265802	
Blue-winged Teal x Northern Shoveler (hybrid)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.899E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Gadwall	0.0465031	0.0508403	0.0560394	0.0543378	0.0465915	0.0384615	0.0604966	0.0532025	0.0420505	0.0561363	0.066838	0.0582894	0.0575786	0.0490226	0.0421053	0.0340557	0.0268062	0.0269565	0.0225586	0.0241187	0.012766	0.0153346	0.0240041	0.0115551	0.0139648	0.013597	0.0161499	0.0198102	0.0151869	0.0307102	0.0120409	0.0116746	0.0186393	0.0129328	0.0172712	0.022541	0.0241483	0.0403332	0.0439205	0.0606392	0.0597471	0.0638581	0.0551222	0.0689794	0.0552575	0.0600509	0.0653195	0.0564019	
Eurasian Wigeon	7.323E-4	4.202E-4	7.573E-4	0.0015	0.0	0.0	0.0	0.0	0.0	0.0019357	0.0036724	0.003222	0.0046685	0.0055849	7.018E-4	4.763E-4	2.553E-4	2.899E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.384E-4	9.246E-4	0.0010926	0.0026167	0.004878	0.0140406	0.0032271	0.0048283	0.0010178	4.699E-4	3.241E-4	
American Wigeon	0.028561	0.0289916	0.034078	0.0311825	0.0215792	0.0206731	0.0316027	0.0366736	0.0448538	0.0952381	0.0969519	0.0702988	0.0718954	0.0691902	0.0308772	0.0211955	0.0107225	0.0069565	0.0035619	0.0026504	4.728E-4	0.0013941	0.0015322	0.0033702	0.0042502	0.0086527	0.0064599	0.0033017	0.0011682	0.0134357	0.0048164	0.0062021	0.0121156	0.0158531	0.0202936	0.0241803	0.0323415	0.0429636	0.0540915	0.0559956	0.0580026	0.0492239	0.0520021	0.0475998	0.0429185	0.048855	0.0432331	0.0291734	
Eurasian x American Wigeon (hybrid)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.112E-4	3.103E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Mallard	0.2522885	0.2063025	0.2510413	0.2290831	0.2157921	0.2038462	0.2541761	0.2608471	0.2563076	0.3205575	0.355123	0.3438781	0.3812636	0.365498	0.3778947	0.3600857	0.3303549	0.3133333	0.295043	0.2623907	0.2141844	0.1937732	0.1767109	0.1795859	0.1900425	0.1687268	0.1886305	0.1877837	0.2207944	0.2712732	0.2528597	0.2863918	0.2721342	0.2569879	0.2400691	0.2577869	0.2815869	0.2915388	0.2871012	0.3135755	0.2734409	0.3135255	0.3146126	0.3376361	0.2773605	0.2946565	0.2838346	0.2638574	
Muscovy Duck x Mallard (hybrid)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.841E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.068E-4	0.0016094	0.0	9.398E-4	6.483E-4	
American Black Duck	0.149762	0.1247899	0.1613025	0.1469589	0.1402648	0.1389423	0.1539503	0.1668388	0.1465759	0.1707317	0.1358795	0.1218512	0.1005291	0.0660875	0.0452632	0.0333413	0.0199132	0.0217391	0.0228554	0.0238537	0.0156028	0.017658	0.0229826	0.0158883	0.0224651	0.0284302	0.0406977	0.0462237	0.0554907	0.0716571	0.0475617	0.0335644	0.0498602	0.0442219	0.0315199	0.0471311	0.0608021	0.0811048	0.1021729	0.1363016	0.1290885	0.1272727	0.1513261	0.1480436	0.1217811	0.1465649	0.1593045	0.1296596	
Mallard x American Black Duck (hybrid)	0.0117173	0.010084	0.0151458	0.0101883	0.0122609	0.0153846	0.0126411	0.0123967	0.0168202	0.0116144	0.01065	0.0073228	0.0068472	0.0040335	0.002807	0.0026197	0.0028083	0.0034783	0.0017809	0.0034455	0.0023641	0.0013941	0.0040858	0.0019259	0.0012143	0.0030902	0.0077519	0.0053652	0.0064252	0.0070377	0.0042143	0.0054725	0.0046598	0.0020859	0.0021589	0.002459	0.0030185	0.0078913	0.0083218	0.0084676	0.0100305	0.0079823	0.0192408	0.0165389	0.0107296	0.0096692	0.0103383	0.0097245	
Mallard/American Black Duck	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.005E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.172E-4	0.0	0.0	0.0	0.0	0.0	2.731E-4	0.0	4.435E-4	0.0	0.0	0.0	0.0010178	0.0	6.483E-4	
Northern Pintail	0.0142805	0.0130252	0.0102234	0.0123495	0.0122609	0.0067308	0.0162528	0.0160124	0.0324389	0.068525	0.0503122	0.0451084	0.0357921	0.0220292	0.0136842	0.0071446	0.0033189	0.0011594	2.968E-4	5.301E-4	4.728E-4	0.0	0.0010215	9.629E-4	0.0	0.0012361	0.001292	4.127E-4	5.841E-4	0.0038388	0.0036123	0.0051076	0.0037279	0.0125156	0.011658	0.0135246	0.0267357	0.036826	0.0346741	0.0423382	0.0348888	0.031929	0.0291212	0.0233965	0.0182403	0.0173028	0.0173872	0.0123177	
Mallard x Northern Pintail (hybrid)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.871E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Green-winged Teal	0.0084218	0.0109244	0.0094661	0.0126582	0.0093183	0.00625	0.0167043	0.0330579	0.0328394	0.0572977	0.0852001	0.092853	0.0986617	0.0797394	0.0670175	0.0404858	0.0222109	0.0124638	0.0041555	0.0031805	0.0018913	0.0023234	0.0025536	0.0048146	0.0042502	0.0105068	0.0135659	0.0206356	0.0081776	0.0294306	0.0264901	0.0331996	0.0456664	0.0534001	0.0336788	0.0352459	0.0457094	0.0683911	0.0624133	0.0756624	0.0658526	0.0505543	0.0457618	0.0359016	0.0193133	0.0127226	0.0211466	0.0103728	
teal sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.398E-4	0.0	3.648E-4	0.0	4.172E-4	8.636E-4	0.0	8.624E-4	4.384E-4	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	
dabbling duck sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.672E-4	0.0	3.112E-4	0.0	0.0	2.382E-4	0.0	0.0	0.0	2.65E-4	0.0	4.647E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.648E-4	0.0	0.0	0.0	0.0	8.624E-4	0.0	4.623E-4	0.0	4.361E-4	0.0	5.2E-4	4.034E-4	0.0	0.0	0.0	3.241E-4	
Canvasback	0.0216038	0.0268908	0.0306702	0.0200679	0.0230505	0.0221154	0.0329571	0.036157	0.0352423	0.039489	0.036357	0.0178676	0.0121382	0.0093081	0.002807	0.0019052	5.106E-4	0.0	0.0	5.301E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.384E-4	0.0018493	0.0027315	0.0082861	0.0079823	0.0026001	0.0064542	0.0064378	0.0132316	0.0216165	0.0188006	
Redhead	0.028561	0.0277311	0.0427868	0.0385922	0.0308975	0.0288462	0.0424379	0.0325413	0.0368442	0.0445219	0.0422328	0.0304628	0.032991	0.0242011	0.0087719	0.004763	0.0076589	0.0011594	0.0023746	0.0013252	9.456E-4	4.647E-4	5.107E-4	0.0038517	0.003643	0.0043263	0.002584	0.0024763	0.0017523	0.0012796	0.0042143	0.0014593	4.66E-4	4.172E-4	8.636E-4	4.098E-4	0.0043122	0.0105217	0.0175682	0.0139306	0.0178805	0.0172949	0.0187207	0.0213796	0.0209227	0.0290076	0.0230263	0.0249595	
Ring-necked Duck	0.0333211	0.0336134	0.0367285	0.0296388	0.0299166	0.0298077	0.0306998	0.0387397	0.0480577	0.0944638	0.1318399	0.135911	0.1428571	0.0927707	0.0568421	0.0397714	0.0224662	0.0049275	0.0056397	0.0026504	0.0037825	0.0013941	0.0010215	0.0014444	0.0012143	0.0012361	6.46E-4	4.127E-4	0.0	0.0019194	0.0024082	0.004378	0.0027959	0.0041719	0.0047496	0.0065574	0.0159552	0.024989	0.0249653	0.042065	0.0488443	0.0501109	0.0416017	0.0451795	0.0321888	0.0284987	0.0300752	0.0333874	
Tufted Duck	0.004394	0.0	0.0	0.0	0.0	0.0	4.515E-4	0.0051653	0.0015	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Greater Scaup	0.0454046	0.0407563	0.0579326	0.0450756	0.0416871	0.0379808	0.0613995	0.0635331	0.0464557	0.0534262	0.045538	0.0310486	0.0336134	0.0235805	0.017193	0.0123839	0.0109778	0.0113043	0.0094984	0.0132521	0.0052009	0.0055762	0.0091931	0.0077034	0.0060716	0.0067985	0.0090439	0.002889	0.005257	0.0115163	0.0042143	3.648E-4	0.0051258	0.0045891	0.0034542	0.0032787	0.0086244	0.0052609	0.0161812	0.0221251	0.0266027	0.0323725	0.0275611	0.0246067	0.0300429	0.0320611	0.0422932	0.0314425	
Ring-necked Duck x Greater Scaup (hybrid)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.871E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
