









Frequency of observations in the selected location(s).:
Number of taxa: 	599

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Greater White-fronted Goose	0.0054314	0.0108803	0.0053891	0.0024553	0.007461	7.241E-4	0.0022504	0.0013258	0.0023006	0.0018765	0.0011864	5.335E-4	1.297E-4	0.0	3.464E-4	2.621E-4	1.002E-4	0.0	0.0	1.098E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.737E-4	0.0019716	0.00369	0.0043472	0.0034574	0.0043582	0.0049941	0.0059161	0.0057513	0.0047506	0.0027677	0.0043675	
Pink-footed Goose	0.0027157	0.00455	3.17E-4	1.364E-4	6.583E-4	3.621E-4	0.0	7.576E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0113891	0.0032687	0.0026159	0.0024361	0.0062305	7.126E-4	0.0019161	0.008423	
Domestic goose sp. (Domestic type)	4.938E-4	7.913E-4	0.0014265	0.0019097	0.0024139	0.0011767	9.475E-4	0.0015152	0.0015337	0.0018765	8.475E-4	0.0012804	3.891E-4	0.0014567	5.773E-4	0.0021838	0.0027057	0.0032909	0.0011416	4.392E-4	5.863E-4	8.4E-4	6.725E-4	0.0012188	4.387E-4	0.0020177	0.0010658	0.0015628	0.0012639	5.398E-4	5.147E-4	0.0010721	9.518E-4	0.0014964	0.0019339	0.0013706	0.0017408	0.0021688	0.0013024	0.0020183	0.0040675	0.0030508	0.0021403	0.0043501	0.0035945	0.0021378	0.0029806	0.0020278	
Anser sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.917E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Brant	0.0655475	0.0591494	0.0586464	0.0515619	0.0667106	0.0185554	0.0374275	0.0602273	0.0575153	0.0523847	0.0533898	0.0496159	0.0402023	0.0338674	0.0383328	0.0351153	0.0324682	0.0325536	0.0265982	0.0256917	0.0089896	0.0050399	0.00269	0.0018282	0.0015354	0.0030265	0.0015987	0.0019535	0.0015167	0.0026991	0.0064334	0.004748	0.0030459	0.0010688	7.735E-4	0.0035977	0.0112186	0.0380521	0.0790102	0.1006055	0.066504	0.0751798	0.0694411	0.0652514	0.0615864	0.0586698	0.0527997	0.0536578	
Snow Goose x Brant (hybrid)	1.234E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	2.134E-4	0.0	0.0	1.155E-4	0.0	1.002E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.74E-4	0.0	0.0	2.129E-4	0.0	
Barnacle Goose	9.875E-4	0.010089	0.001902	0.0021825	8.778E-4	0.0	4.738E-4	0.0	0.0	0.0015637	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0035709	0.0	4.358E-4	2.378E-4	0.0024361	0.0019171	0.0014252	8.516E-4	9.359E-4	
Cackling Goose	0.0087644	0.0114738	0.0041211	0.0019097	0.0046083	0.0010862	0.001066	0.0024621	0.0049847	0.005473	0.0044068	0.0045881	6.484E-4	6.069E-4	9.237E-4	8.74E-5	1.002E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.868E-4	0.0032551	0.0046422	0.0076893	0.0052095	0.0105574	0.0126093	0.0084986	0.0071344	0.0111362	0.0095854	0.0090261	0.0048967	0.008579	
Snow x Cackling Goose (hybrid)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.74E-4	0.0	0.0	0.0	0.0	
Canada Goose	0.3871127	0.3630069	0.3307973	0.3084163	0.3579109	0.1280775	0.1968495	0.3753788	0.4258052	0.4889758	0.5033898	0.5155783	0.4982493	0.4990289	0.4892045	0.4926625	0.479507	0.4237303	0.388242	0.3661616	0.2976353	0.2305754	0.1905402	0.1687995	0.1638517	0.2068096	0.2595257	0.270756	0.2818504	0.2939271	0.2807514	0.270945	0.2672758	0.3168021	0.3540901	0.4226486	0.4487427	0.4491325	0.4328196	0.4513274	0.4415294	0.4009588	0.3983353	0.4064729	0.4219986	0.424228	0.3668299	0.3832475	
Swan Goose x Canada Goose (hybrid)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.067E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.242E-4	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.595E-4	0.0	0.0	0.0	0.0	0.0	1.972E-4	0.0	0.0	0.0	0.0	0.0	5.22E-4	0.0	0.0	0.0	0.0	
Greater White-fronted x Canada Goose (hybrid)	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Graylag x Canada Goose (hybrid)	4.938E-4	3.956E-4	6.34E-4	8.184E-4	6.583E-4	0.0	0.0	1.894E-4	1.917E-4	0.0	1.695E-4	0.0	0.0	1.214E-4	0.0	0.0	0.0	0.0	2.283E-4	0.0	0.0	2.1E-4	2.242E-4	2.031E-4	0.0	0.0	0.0	0.0	2.528E-4	0.0	2.573E-4	0.0	0.0	0.0	3.868E-4	3.426E-4	1.934E-4	3.943E-4	2.171E-4	1.553E-4	0.0	4.358E-4	2.378E-4	8.7E-4	4.793E-4	7.126E-4	2.129E-4	1.56E-4	
Domestic goose sp. x Canada Goose (hybrid)	6.172E-4	3.956E-4	1.585E-4	1.364E-4	6.583E-4	9.05E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.142E-4	0.0	0.0	0.0	2.242E-4	0.0	2.193E-4	0.0	0.0	1.954E-4	0.0	0.0	2.573E-4	0.0	0.0	0.0	1.934E-4	1.713E-4	0.0	0.0	0.0	3.105E-4	0.0	0.0	4.756E-4	0.0	2.396E-4	0.0011876	4.258E-4	0.0	
Snow x Canada Goose (hybrid)	1.234E-4	1.978E-4	7.925E-4	1.364E-4	6.583E-4	9.05E-5	0.0015	1.894E-4	1.917E-4	0.0	0.0	0.0	0.0	0.0	1.155E-4	0.0	0.0	0.0	0.0	1.098E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.868E-4	9.858E-4	4.341E-4	1.553E-4	2.034E-4	6.537E-4	0.0	1.74E-4	2.396E-4	2.375E-4	2.129E-4	1.56E-4	
Cackling/Canada Goose	1.234E-4	1.978E-4	1.585E-4	4.092E-4	2.194E-4	1.81E-4	3.553E-4	5.682E-4	1.917E-4	3.127E-4	5.085E-4	4.268E-4	1.297E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.713E-4	0.0015	1.972E-4	0.0	4.658E-4	2.034E-4	2.179E-4	0.0	1.74E-4	9.585E-4	4.751E-4	0.0010645	6.239E-4	
Red-breasted Goose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.171E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
goose sp.	0.0013579	7.913E-4	1.585E-4	4.092E-4	2.194E-4	2.715E-4	1.184E-4	3.788E-4	0.0015337	0.0023456	0.0016949	0.0011737	2.594E-4	0.0	2.309E-4	8.74E-5	0.0	1.779E-4	1.142E-4	1.098E-4	3.909E-4	2.1E-4	0.0	0.0015	4.387E-4	2.522E-4	2.665E-4	0.0	2.528E-4	2.699E-4	2.573E-4	0.0	0.0	0.0	0.0	0.0015	3.868E-4	3.943E-4	6.512E-4	0.0013973	0.0020338	0.0010896	2.378E-4	5.22E-4	4.793E-4	9.501E-4	0.0010645	6.239E-4	
Mute Swan	0.1004814	0.0935707	0.0867015	0.0705224	0.0686855	0.0246198	0.0444155	0.0685606	0.0724693	0.0769351	0.0822034	0.0690354	0.0675658	0.0613013	0.0606166	0.060884	0.0504059	0.0463399	0.04121	0.0509442	0.052179	0.0377992	0.0311589	0.0341255	0.0361921	0.0297604	0.034639	0.0283258	0.0427199	0.0493927	0.0627895	0.051769	0.0496859	0.0547242	0.0537614	0.0503683	0.0531915	0.0579653	0.0707619	0.0647415	0.0636567	0.0756156	0.0801427	0.0786497	0.0838725	0.0881235	0.0713221	0.0885977	
Black Swan	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.171E-4	0.0	0.0	0.0	0.0	1.74E-4	0.0015	2.375E-4	0.0015	0.0015	
Trumpeter Swan	0.0017282	0.0019782	0.0042796	0.0031374	0.007461	0.0015387	0.002961	0.0051136	0.0047929	0.0056294	0.0040678	0.0040546	0.0029828	0.0041272	0.0041566	0.0031447	0.0031065	0.0054256	0.0043379	0.0064778	0.0156342	0.0191096	0.0172607	0.0044688	0.0072384	0.0078184	0.005862	0.0060559	0.0063195	0.0051282	0.0059187	0.0061265	0.0070436	0.0038478	0.0116032	0.0094226	0.0046422	0.0063091	0.0030389	0.0040366	0.0042709	0.0037045	0.0045184	0.0027841	0.0021567	0.0038005	0.0040451	0.0028077	
Tundra Swan	0.0151833	0.0142433	0.02013	0.0230528	0.0184332	0.006698	0.0121995	0.0304924	0.0439034	0.0412823	0.0220339	0.0221938	0.014395	0.0050983	0.0015	9.609E-4	3.006E-4	0.0	1.142E-4	0.0	0.0	0.0015	0.0	0.0	2.193E-4	7.566E-4	2.665E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.886E-4	0.0039071	0.0038814	0.0044743	0.0115494	0.016409	0.0215765	0.0210879	0.0223278	0.0221418	0.0230853	
Trumpeter x Tundra Swan (hybrid)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.425E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Trumpeter/Tundra Swan	0.001111	9.891E-4	0.001268	4.092E-4	0.0010972	9.05E-5	2.369E-4	3.788E-4	3.834E-4	0.0010946	0.0015	7.469E-4	0.0012968	0.0010925	0.0	0.0	3.006E-4	1.779E-4	0.0	3.294E-4	3.909E-4	2.1E-4	2.242E-4	0.0	0.0	0.0	5.329E-4	0.0	0.0	0.0	0.0	1.532E-4	0.0	0.0	0.0	1.713E-4	0.0	1.972E-4	0.0019535	0.0013973	6.101E-4	0.0010896	0.0028537	0.0033061	0.0014378	0.0014252	8.516E-4	0.0032756	
swan sp.	4.938E-4	7.913E-4	6.34E-4	5.456E-4	0.0010972	2.715E-4	2.369E-4	0.0011364	0.001342	1.564E-4	0.0011864	6.402E-4	1.297E-4	4.856E-4	9.237E-4	3.494E-4	0.0015	1.779E-4	1.142E-4	2.196E-4	1.954E-4	8.4E-4	8.967E-4	2.031E-4	4.387E-4	5.044E-4	5.329E-4	0.0	0.0	0.0	0.0	0.0	7.615E-4	2.138E-4	1.934E-4	3.426E-4	1.934E-4	3.943E-4	4.341E-4	4.658E-4	0.0012203	8.716E-4	7.134E-4	0.00174	9.585E-4	7.126E-4	0.0014903	0.0012479	
Egyptian Goose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Muscovy Duck	0.0013579	0.0015826	0.0014265	5.456E-4	4.389E-4	2.715E-4	5.922E-4	9.47E-4	7.669E-4	6.255E-4	6.78E-4	4.268E-4	2.594E-4	0.0010925	2.309E-4	2.621E-4	1.002E-4	2.668E-4	1.142E-4	4.392E-4	0.0	0.00126	2.242E-4	6.094E-4	6.58E-4	5.044E-4	5.329E-4	5.861E-4	2.528E-4	0.0010796	0.0	3.063E-4	0.0015	2.138E-4	3.868E-4	6.853E-4	0.0011605	3.943E-4	4.341E-4	9.315E-4	0.0010169	6.537E-4	9.512E-4	0.001044	0.0016775	0.0033254	0.0034064	0.0032756	
Wood Duck	0.0111097	0.0126607	0.0118878	0.0111854	0.0085583	0.0042542	0.011015	0.0174242	0.0333589	0.0817826	0.0928814	0.1343363	0.1560109	0.1602331	0.1517146	0.1597659	0.1413969	0.1140265	0.1079909	0.0998024	0.0971272	0.0934481	0.0863035	0.0765793	0.0758938	0.0839849	0.0908606	0.1035358	0.130182	0.1246964	0.1250643	0.1372339	0.1279269	0.1361693	0.1328563	0.1171835	0.1282398	0.1111987	0.1080964	0.0836827	0.0616229	0.0363914	0.026635	0.0226205	0.0174934	0.0194774	0.0197999	0.0146623	
Mandarin Duck	2.469E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Garganey	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0091851	0.0109198	6.725E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Blue-winged Teal	0.0013579	9.891E-4	4.755E-4	0.0	4.389E-4	0.0	0.0	0.0	3.834E-4	4.691E-4	0.0047458	0.0211268	0.0335884	0.0426074	0.0323288	0.0232355	0.0140295	0.0105844	0.0075342	0.013285	0.0164159	0.0146997	0.0071733	0.0022344	0.0028515	0.0015132	0.002931	0.0035163	0.010364	0.0102564	0.0290787	0.0408945	0.0346469	0.0297136	0.0435119	0.031523	0.0218569	0.0203076	0.0151943	0.0093153	0.0113891	0.0019612	4.756E-4	5.22E-4	7.189E-4	9.501E-4	2.129E-4	1.56E-4	
Blue-winged x Cinnamon Teal (hybrid)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.067E-4	0.0	0.0	0.0	0.0	1.002E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0075249	8.716E-4	2.378E-4	1.74E-4	0.0	0.0	0.0	0.0	
Northern Shoveler	0.0576472	0.0342235	0.0305912	0.0319192	0.034233	0.0087799	0.01824	0.0221591	0.0316334	0.0489445	0.0532203	0.060286	0.071197	0.0608157	0.0374091	0.023847	0.0088185	0.0094281	0.010274	0.0137242	0.0211061	0.0165897	0.0141224	0.0012188	2.193E-4	7.566E-4	0.0010658	9.768E-4	0.0015167	0.0035088	0.016212	0.0219023	0.02075	0.022873	0.0402243	0.0412883	0.0321083	0.0374606	0.0434122	0.0557367	0.0565385	0.0560035	0.0549346	0.0481991	0.0579919	0.0456057	0.0364062	0.0446108	
Gadwall	0.081348	0.0722057	0.0725947	0.0628836	0.0634189	0.0181933	0.0357693	0.0537879	0.061158	0.0670837	0.0666102	0.0603927	0.0590066	0.0521971	0.0341762	0.0331936	0.026656	0.0249933	0.0226027	0.0237154	0.030682	0.0249895	0.0206232	0.0117814	0.0087739	0.0075662	0.0114575	0.0082047	0.0075834	0.0080972	0.0118374	0.011334	0.0108509	0.0194528	0.0264939	0.0286106	0.0274662	0.034306	0.0440634	0.0538736	0.0636567	0.0673349	0.0596908	0.0649034	0.0589504	0.0634204	0.0540771	0.0567774	
Eurasian Wigeon	0.0050611	0.0015826	0.0050721	0.0019097	0.0041694	9.957E-4	0.0015397	0.0028409	0.0036426	0.0031274	0.0018644	0.0038412	0.0050577	0.0015781	4.618E-4	8.735E-4	2.004E-4	1.779E-4	0.0012557	0.0016469	3.909E-4	0.0	0.0047075	6.094E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.904E-4	2.138E-4	0.0013537	6.853E-4	0.0021277	0.0033517	0.00369	0.0048129	0.0056945	0.0043582	0.0019025	0.001392	0.0023964	0.0016627	8.516E-4	0.0012479	
American Wigeon	0.0408592	0.0350148	0.0404184	0.0286455	0.0438885	0.0112238	0.0245174	0.0520833	0.0751534	0.0691165	0.0657627	0.0702091	0.0679549	0.0475844	0.0277104	0.0198288	0.00952	0.0058703	0.0070776	0.0093325	0.0156342	0.0113398	0.0118807	0.0024375	0.0021935	0.0032787	0.002931	0.0015628	0.0035389	0.0032389	0.0025733	0.0045949	0.0039977	0.012826	0.0218526	0.0304951	0.032882	0.0483044	0.0583894	0.0593076	0.0606061	0.0614513	0.0435196	0.046459	0.0371435	0.0339667	0.0219289	0.0310404	
Gadwall x American Wigeon (hybrid)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.669E-4	1.564E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Eurasian x American Wigeon (hybrid)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.297E-4	1.214E-4	1.155E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.934E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.375E-4	0.0	0.0	
Eurasian/American Wigeon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.695E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.665E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Mallard	0.3265029	0.3248269	0.3464891	0.3051425	0.3023919	0.1139573	0.1760038	0.3001894	0.3393405	0.3812353	0.3786441	0.3797482	0.3976138	0.3977907	0.3563099	0.382949	0.3596553	0.3140621	0.3077626	0.2985288	0.2786789	0.2280554	0.2156467	0.1852529	0.1807414	0.2045397	0.2200906	0.2193788	0.273003	0.3025641	0.3088008	0.2988206	0.2649914	0.3088927	0.3028428	0.293644	0.3152805	0.322358	0.3509876	0.3698184	0.3821436	0.3769885	0.3605232	0.3755003	0.374311	0.3707838	0.3114754	0.3486196	
Muscovy Duck x Mallard (hybrid)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.002E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Northern Shoveler x Mallard (hybrid)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.917E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
American Wigeon x Mallard (hybrid)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.972E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
American Black Duck	0.1599802	0.1614243	0.1886194	0.1519574	0.1593153	0.0567524	0.0922658	0.1416667	0.1704371	0.1605942	0.1438983	0.1296415	0.12346	0.092134	0.0516107	0.0321454	0.0183385	0.019123	0.0205479	0.0247036	0.0328317	0.0275094	0.0275723	0.0192972	0.0182057	0.0186633	0.025846	0.0236374	0.0295753	0.0361673	0.0527535	0.0410476	0.0346469	0.0416845	0.0464127	0.0548227	0.0584139	0.0879338	0.1126547	0.1327434	0.1370755	0.1431684	0.1381688	0.1602575	0.1404266	0.1627078	0.1511603	0.1556699	
