









Frequency of observations in the selected location(s).:
Number of taxa: 	518

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Barnacle Goose	0.0018832	0.0016474	0.0015	0.0015	8.606E-4	0.0015	0.0039401	0.0015	8.271E-4	7.639E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0037258	0.0031008	0.0	5.914E-4	0.0015	0.0	0.0	0.0	
Cackling Goose	0.005022	8.237E-4	8.953E-4	0.0	8.606E-4	0.0015	0.0015	8.518E-4	0.0099256	0.0091673	0.006156	0.0083553	0.0031726	0.0	0.0	0.0015	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	7.669E-4	0.001705	0.001626	0.0109797	0.011976	0.0186289	0.0054264	0.0097173	0.006505	0.0063463	0.0130522	0.0019704	0.0012438	
Canada Goose	0.2843691	0.2775947	0.2542525	0.254865	0.2839931	0.2998028	0.3081166	0.29046	0.4061208	0.5034377	0.5266758	0.5008795	0.4980964	0.4808841	0.4777105	0.4825726	0.4223602	0.4043393	0.3841975	0.3499795	0.228112	0.1814074	0.1449595	0.1619048	0.1715596	0.2012987	0.2315113	0.280271	0.2886406	0.278828	0.2591522	0.2866061	0.3068362	0.3239203	0.4037383	0.3995399	0.456948	0.4162602	0.3944257	0.4211577	0.4254844	0.3813953	0.3833922	0.3772915	0.3671804	0.3493976	0.3182266	0.2779851	
Snow x Canada Goose (hybrid)	6.277E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0022918	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	8.446E-4	0.0015	0.0	0.0	0.0	0.0	0.0	0.001004	0.0	0.0	
Cackling/Canada Goose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.271E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.653E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Branta sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	
goose sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0030783	6.345E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.452E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.452E-4	0.0	0.0	5.914E-4	0.0	0.001004	0.0	0.0	
Mute Swan	0.0784683	0.0733114	0.0760967	0.0822348	0.0843373	0.1015779	0.0961387	0.0868825	0.0694789	0.0901451	0.0889193	0.0782762	0.0678934	0.0740741	0.0737479	0.06639	0.057334	0.0567061	0.0503704	0.0585346	0.0422871	0.0393802	0.0360559	0.0387755	0.0513761	0.0465368	0.0418006	0.061812	0.0865922	0.0746692	0.0828516	0.0822928	0.0850556	0.0689369	0.0672897	0.0674847	0.0647911	0.0634146	0.066723	0.0738523	0.0871833	0.0821705	0.0874558	0.0869308	0.0870354	0.0773092	0.0788177	0.0814677	
Black Swan	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.452E-4	0.0	5.675E-4	7.949E-4	0.0	0.0015	0.0	8.525E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Trumpeter Swan	0.0069052	0.0016474	0.003581	0.002511	0.0043029	0.0039448	0.0047281	0.0042589	0.0033085	0.0022918	0.002052	0.0039578	0.0050761	0.0017921	0.0099064	0.0062241	0.0052556	0.0019724	0.002963	0.004912	0.002978	0.004519	0.0014717	0.0034014	0.006422	0.0108225	0.0107181	0.0059272	0.0065177	0.0094518	0.004817	0.0045403	0.0111288	0.0149502	0.0074766	0.0084356	0.0059676	0.0065041	0.0016892	0.00998	0.0119225	0.0046512	0.0070671	0.0035482	0.0045331	0.001004	9.852E-4	6.219E-4	
Tundra Swan	0.0112994	0.014827	0.0125336	0.0175769	0.0077453	0.0108481	0.0126084	0.0068143	0.0223325	0.0275019	0.0437756	0.0272647	0.0126904	0.004779	0.0027518	0.0020747	9.556E-4	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.13E-4	8.446E-4	0.001996	0.0134128	0.0124031	0.0141343	0.0153755	0.0244787	0.0180723	0.0147783	0.0099502	
Trumpeter/Tundra Swan	0.0	0.0	0.0	6.277E-4	8.606E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	5.974E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	7.752E-4	0.0	0.0	0.0027199	0.002008	0.0	6.219E-4	
swan sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.271E-4	0.0	0.0	8.795E-4	6.345E-4	5.974E-4	5.504E-4	0.0	4.778E-4	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.452E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Egyptian Goose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.358E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	
Ruddy Shelduck	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.345E-4	0.0	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
South African Shelduck	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014903	0.0	0.0	0.0	0.0015	0.0	0.0	0.0015	
Muscovy Duck	6.277E-4	8.237E-4	8.953E-4	0.0	0.0	0.0019724	7.88E-4	0.0	0.0	7.639E-4	0.001368	0.0	0.001269	5.974E-4	0.0	8.299E-4	4.778E-4	0.0	0.0	0.0	0.0	0.0012912	0.0	0.0	9.174E-4	0.0	0.0	0.0016935	9.311E-4	9.452E-4	0.0	5.675E-4	7.949E-4	0.0	0.0	7.669E-4	8.525E-4	0.0015	8.446E-4	6.653E-4	0.0	0.0023256	0.0017668	0.0017741	9.066E-4	0.001004	0.0	0.0012438	
Wood Duck	0.0081607	0.009061	0.0116383	0.0069052	0.010327	0.0147929	0.0149724	0.0195911	0.0347395	0.0435447	0.0704514	0.0963061	0.1097716	0.1176822	0.1144744	0.1219917	0.107979	0.09714	0.0809877	0.0724519	0.0500298	0.0464816	0.0375276	0.0442177	0.0522936	0.0530303	0.0653805	0.0702794	0.1024209	0.084121	0.0876686	0.0868331	0.1112878	0.1121262	0.0813084	0.0920245	0.1091219	0.0926829	0.0768581	0.0698603	0.0514158	0.0325581	0.0379859	0.0254287	0.0181324	0.0180723	0.017734	0.0130597	
Mandarin Duck	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.84E-4	4.398E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	
Blue-winged Teal	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.00342	0.0206684	0.0304569	0.0388292	0.0418272	0.0228216	0.0172002	0.0064103	0.014321	0.0094147	0.0071471	0.0032279	0.0014717	6.803E-4	0.0055046	0.0064935	0.0032154	0.0015	0.009311	0.0226843	0.0356455	0.0607264	0.0413355	0.0406977	0.0252336	0.0314417	0.0221654	0.0113821	0.0076014	0.003992	0.0022355	0.0015504	0.0017668	0.0011827	0.0	0.001004	0.0	0.0	
Northern Shoveler	0.0345261	0.029654	0.0241719	0.0244821	0.0240964	0.025641	0.036249	0.0272572	0.0388751	0.052712	0.0588235	0.0729991	0.0640863	0.0531661	0.0407265	0.0298755	0.0148113	0.0044379	0.0079012	0.0077773	0.0035736	0.0012912	7.358E-4	6.803E-4	0.0055046	0.0021645	0.0032154	8.467E-4	0.0027933	0.0047259	0.0250482	0.0351873	0.0405405	0.0332226	0.0214953	0.029908	0.0400682	0.0349593	0.0278716	0.0445775	0.0611028	0.0503876	0.0565371	0.0431697	0.049864	0.0291165	0.0236453	0.0373134	
Gadwall	0.0489642	0.0469522	0.0546106	0.047081	0.0593804	0.0532544	0.0575256	0.0417376	0.0504549	0.0618793	0.0752394	0.0800352	0.0621827	0.057945	0.0528343	0.0253112	0.0234114	0.0207101	0.0237037	0.0241506	0.0107207	0.0071014	0.004415	0.0095238	0.0155963	0.012987	0.0150054	0.0203218	0.0148976	0.0094518	0.0202312	0.0181612	0.0214626	0.0240864	0.0242991	0.0337423	0.0460358	0.0365854	0.0523649	0.0452428	0.0812221	0.0682171	0.0671378	0.0609107	0.0426111	0.0451807	0.035468	0.0416667	
Eurasian Wigeon	0.0031387	0.0024712	0.0026858	0.002511	8.606E-4	0.0019724	0.0023641	0.0	0.0024814	0.0015279	6.84E-4	0.0057168	0.001269	0.0015	0.0015	4.149E-4	4.778E-4	0.0	9.877E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0015898	0.0015	9.346E-4	7.669E-4	0.0034101	0.0015	0.0033784	0.0053227	0.0052161	0.0015504	0.0035336	0.0029568	0.0045331	0.002008	0.0019704	0.0024876	
American Wigeon	0.0401758	0.0255354	0.034915	0.0269931	0.0430293	0.0414201	0.0386131	0.0366269	0.0653433	0.0893812	0.1135431	0.1024626	0.0748731	0.0537634	0.0341222	0.0149378	0.0105112	0.0054241	0.0054321	0.0057307	0.0023824	6.456E-4	7.358E-4	0.0027211	9.174E-4	0.0032468	0.0032154	0.003387	0.0065177	0.0037807	0.0105973	0.0085131	0.0166932	0.0257475	0.0242991	0.0322086	0.0358056	0.0268293	0.0371622	0.0605456	0.0774963	0.0604651	0.0503534	0.0508575	0.0344515	0.0431727	0.0334975	0.0329602	
Eurasian x American Wigeon (hybrid)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00342	8.795E-4	0.0	5.974E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Mallard	0.2806026	0.2784185	0.2605192	0.254865	0.3115318	0.2840237	0.2773838	0.2410562	0.292804	0.3399542	0.375513	0.383905	0.3908629	0.3900836	0.3918547	0.3618257	0.3225036	0.3269231	0.3046914	0.2848956	0.2203693	0.1794706	0.1839588	0.1823129	0.2211009	0.1991342	0.1950697	0.2277731	0.2765363	0.2778828	0.2774566	0.3053348	0.290938	0.2890365	0.3009346	0.2898773	0.3273657	0.2869919	0.2871622	0.3399867	0.3360656	0.3434109	0.3436396	0.3607333	0.3454216	0.2991968	0.2502463	0.2381841	
American Black Duck	0.165725	0.1293245	0.1557744	0.1330822	0.1841652	0.1706114	0.1513002	0.1311755	0.1505376	0.158136	0.1641587	0.1486368	0.106599	0.0943847	0.0539351	0.0315353	0.0262781	0.0251479	0.022716	0.0261973	0.0178678	0.0129116	0.01766	0.0190476	0.0330275	0.0227273	0.034298	0.0372566	0.0614525	0.0548204	0.0597303	0.069807	0.0556439	0.0581395	0.0485981	0.0582822	0.0792839	0.0691057	0.0945946	0.1330672	0.1527571	0.1635659	0.1634276	0.1691307	0.1604714	0.1566265	0.1300493	0.1511194	
Mallard x American Black Duck (hybrid)	0.002511	0.0041186	0.0125336	0.0043942	0.0060241	0.004931	0.0110323	0.0042589	0.0041356	0.0045837	0.001368	0.0021988	0.0025381	0.0029869	0.0022014	0.0016598	0.0023889	0.0014793	0.0019753	0.003684	0.0011912	6.456E-4	0.0	0.0027211	0.0018349	0.0021645	0.0021436	0.0016935	0.0037244	9.452E-4	9.634E-4	0.0022701	0.0031797	0.005814	0.0028037	0.0015337	8.525E-4	0.0089431	0.0092905	0.0106454	0.0119225	0.0085271	0.0106007	0.0082791	0.0126927	0.0150602	0.0098522	0.0093284	
Mallard/American Black Duck	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Northern Pintail	0.0251099	0.0164745	0.0161146	0.0150659	0.0163511	0.0276134	0.0110323	0.0272572	0.0479735	0.0718105	0.0608755	0.0637643	0.0361675	0.0262843	0.0181618	0.0082988	0.0052556	9.862E-4	0.0015	0.0015	0.0017868	6.456E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0018622	0.0018904	0.0057803	0.0085131	0.0111288	0.0157807	0.0158879	0.0161043	0.029838	0.0186992	0.0287162	0.0459082	0.0439642	0.027907	0.0335689	0.0337079	0.0235721	0.0150602	0.0068966	0.0186567	
Green-winged Teal	0.0282486	0.0123558	0.007162	0.0182046	0.0094664	0.0157791	0.0244287	0.0153322	0.0388751	0.0702827	0.0759234	0.0901495	0.1046954	0.09319	0.0814529	0.0481328	0.0262781	0.0064103	0.0079012	0.0045027	0.0017868	0.0012912	0.0015	6.803E-4	0.0091743	0.008658	0.0085745	0.0093141	0.0158287	0.026465	0.0308285	0.0505108	0.0532591	0.0847176	0.0476636	0.0498466	0.0690537	0.0528455	0.066723	0.0818363	0.0827124	0.0565891	0.040636	0.0366647	0.0172257	0.0090361	0.008867	0.0180348	
Blue-winged x Green-winged Teal (hybrid)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.149E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
teal sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.13E-4	0.0	0.0	0.0	0.0	8.834E-4	0.0	0.0	0.0	0.0	0.0	
dabbling duck sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.639E-4	0.0	4.398E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	5.956E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.634E-4	0.0	0.0	8.306E-4	0.0	7.669E-4	0.0	0.0	0.0	6.653E-4	0.0	0.0	0.0017668	5.914E-4	0.0	0.0	0.0	0.0	
Canvasback	0.0307596	0.0205931	0.0295434	0.0307596	0.0378657	0.035503	0.0323089	0.0340716	0.0463193	0.0412529	0.0512996	0.032102	0.0164975	0.0119474	0.0066043	0.0074689	9.556E-4	0.0015	0.0024691	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001705	0.0	8.446E-4	0.0026613	0.009687	0.0077519	0.0035336	0.011236	0.0099728	0.0130522	0.0118227	0.0180348	
Redhead	0.0351538	0.0329489	0.0340197	0.0320151	0.0516351	0.0473373	0.0378251	0.0357751	0.0512821	0.0420168	0.0321477	0.0259455	0.0139594	0.016129	0.0165107	0.0095436	0.0076445	0.0014793	0.0079012	0.007368	0.0077427	0.004519	0.0029433	0.0054422	0.0	0.0021645	0.0032154	8.467E-4	0.0018622	9.452E-4	0.0038536	0.0051078	0.0023847	0.0066445	0.0028037	0.0053681	0.0042626	0.004065	0.0084459	0.0093147	0.0178838	0.0139535	0.0097173	0.0195151	0.0099728	0.0210843	0.0157635	0.016791	
Ring-necked Duck	0.039548	0.0370675	0.0331244	0.0295041	0.0370052	0.0512821	0.0488574	0.0459966	0.0661704	0.10466	0.128591	0.1433597	0.1351523	0.1129032	0.0781508	0.0414938	0.0157668	0.0083826	0.0088889	0.0090053	0.0071471	0.0032279	0.0014717	0.0034014	0.0018349	0.0015	0.0021436	0.0042337	0.0027933	0.0056711	0.0028902	0.0039728	0.0055644	0.0066445	0.0046729	0.0099693	0.0110827	0.0178862	0.0295608	0.0578842	0.0655738	0.0465116	0.0503534	0.0479007	0.0353581	0.0401606	0.0275862	0.02301	
Tufted Duck	0.0	0.0	0.0	0.0	0.0	9.862E-4	0.0	0.0	0.0	0.0	0.0	0.001759	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Greater Scaup	0.0539862	0.0485997	0.0447628	0.0408035	0.0740103	0.0493097	0.0543735	0.0519591	0.0686518	0.0595875	0.0642955	0.0549692	0.036802	0.0280765	0.0264172	0.0128631	0.0071667	0.0059172	0.0044444	0.0045027	0.0023824	0.0019367	0.0036792	6.803E-4	0.0027523	0.0021645	0.0075027	0.0076207	0.009311	0.0	0.0019268	0.0	0.0039746	0.0016611	0.0056075	0.0053681	0.0136402	0.0121951	0.0152027	0.0266134	0.0268256	0.0294574	0.0265018	0.0313424	0.0398912	0.0361446	0.0334975	0.0335821	
Lesser Scaup	0.0389203	0.0189456	0.0232766	0.0238544	0.0438898	0.0433925	0.034673	0.028109	0.0330852	0.0404889	0.0512996	0.0501319	0.0450508	0.0448029	0.0363236	0.0124481	0.0081223	0.0059172	0.0039506	0.0032747	0.0011912	0.0019367	0.0029433	6.803E-4	0.0	0.0	0.0021436	8.467E-4	0.0018622	0.0	9.634E-4	0.0	0.0	0.0041528	0.0028037	0.006135	0.0127877	0.0121951	0.0177365	0.0259481	0.0394933	0.0379845	0.0291519	0.0325251	0.0226655	0.0230924	0.0246305	0.0174129	
Greater/Lesser Scaup	0.0018832	0.0057661	0.0053715	0.0037665	0.0034423	0.0088757	0.0126084	0.0085179	0.0074442	0.0106952	0.0095759	0.0092348	0.0101523	0.0095579	0.0060539	0.0058091	0.0019111	0.0014793	0.0014815	8.187E-4	0.0	0.0	7.358E-4	0.0013605	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.949E-4	0.0	9.346E-4	7.669E-4	0.0	0.0065041	0.0067568	0.007984	0.0111773	0.0147287	0.0106007	0.0124187	0.0036265	0.0090361	0.0078818	0.0062189	
Aythya sp.	0.0	0.0	0.0015	0.0	8.606E-4	0.0	0.0	0.0	0.0	0.0	6.84E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0029806	0.0	8.834E-4	0.0	0.0	0.0	0.0	0.0	
King Eider	0.0037665	0.0032949	0.0015	0.0018832	0.0034423	9.862E-4	7.88E-4	0.0017036	0.0016543	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	9.862E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.452E-4	0.0	0.0	0.0053223	0.0054397	0.003012	0.0019704	0.0024876	
