









Frequency of observations in the selected location(s).:
Number of taxa: 	452

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Common Merganser	0.0394737	0.0964912	0.0617978	0.0622951	0.05	0.0669643	0.0339623	0.0441176	0.0857143	0.0836364	0.0430464	0.0980926	0.1068249	0.0661157	0.0557377	0.0265252	0.033241	0.0179949	0.0095602	0.0197368	0.0134228	0.0164384	0.0238095	0.0015	0.0098039	0.0104167	0.0042017	0.006993	0.003876	0.0122449	0.0179211	0.0164271	0.0146341	0.0343643	0.0858896	0.0668693	0.0755396	0.0630631	0.0984848	0.0855746	0.0909091	0.1020408	0.0839695	0.1041667	0.0957447	0.0729614	0.092511	0.081571	
Red-breasted Merganser	0.1140351	0.0921053	0.1292135	0.095082	0.09	0.1026786	0.0716981	0.0833333	0.1095238	0.1054545	0.0927152	0.0926431	0.0979228	0.0853994	0.0786885	0.0371353	0.0221607	0.0051414	0.0152964	0.0087719	0.0022371	0.0054795	0.0	0.0	0.0015	0.0015	0.0042017	0.0	0.003876	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0035971	0.0	0.0075758	0.00489	0.030303	0.0408163	0.0267176	0.0787037	0.0390071	0.0429185	0.1013216	0.1208459	
Common/Red-breasted Merganser	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Ruddy Duck	0.0482456	0.0482456	0.0449438	0.0557377	0.025	0.03125	0.0301887	0.0784314	0.0857143	0.0581818	0.0529801	0.0626703	0.0860534	0.0523416	0.0590164	0.0291777	0.0138504	0.0154242	0.0229446	0.0087719	0.0015	0.0054795	0.0026455	0.0039526	0.003268	0.0138889	0.012605	0.0034965	0.0193798	0.0163265	0.0015	0.0123203	0.004878	0.0034364	0.0122699	0.0182371	0.0359712	0.03003	0.0681818	0.0586797	0.0413223	0.0382653	0.0267176	0.0277778	0.0425532	0.0515021	0.0660793	0.0453172	
duck sp.	0.0	0.0	0.0	0.0032787	0.0	0.0	0.0037736	0.0	0.0047619	0.0	0.0	0.0027248	0.0	0.0	0.0	0.0026525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0044053	0.0	
Northern Bobwhite	0.004386	0.0015	0.0	0.0	0.0	0.0	0.0037736	0.0	0.0	0.0	0.0	0.0	0.0029674	0.0027548	0.0	0.005305	0.0027701	0.0102828	0.0076482	0.004386	0.0022371	0.0136986	0.0132275	0.0237154	0.0098039	0.0138889	0.0	0.006993	0.003876	0.0122449	0.0035842	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Wild Turkey	0.0175439	0.0219298	0.0015	0.0196721	0.04	0.0267857	0.0226415	0.0588235	0.0333333	0.0618182	0.0364238	0.0463215	0.0652819	0.0385675	0.0721311	0.0795756	0.0720222	0.0462725	0.0554493	0.0526316	0.0313199	0.0630137	0.042328	0.0335968	0.0326797	0.0173611	0.0210084	0.0244755	0.0155039	0.0081633	0.0322581	0.026694	0.0341463	0.024055	0.0276074	0.0091185	0.0035971	0.024024	0.0113636	0.00978	0.0110193	0.0153061	0.0229008	0.0162037	0.0248227	0.0300429	0.0352423	0.0362538	
Ruffed Grouse	0.0087719	0.0015	0.005618	0.0015	0.01	0.0	0.0	0.004902	0.0015	0.0	0.0015	0.0081744	0.0059347	0.0192837	0.042623	0.0424403	0.0249307	0.0205656	0.0497132	0.0372807	0.01566	0.0328767	0.0079365	0.0118577	0.003268	0.0	0.0084034	0.0	0.0116279	0.0081633	0.0071685	0.0020534	0.002439	0.0034364	0.0245399	0.0091185	0.0143885	0.012012	0.0378788	0.0122249	0.0165289	0.0102041	0.0076336	0.0092593	0.0106383	0.0085837	0.0132159	0.0151057	
Spruce Grouse	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0032787	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Ring-necked Pheasant	0.0350877	0.0219298	0.0561798	0.042623	0.045	0.0357143	0.045283	0.0147059	0.0190476	0.0545455	0.0298013	0.0217984	0.0326409	0.0330579	0.0459016	0.0397878	0.0221607	0.0257069	0.0325048	0.0372807	0.0246085	0.0164384	0.015873	0.0158103	0.0130719	0.0243056	0.0336134	0.020979	0.0116279	0.0122449	0.0015	0.0061602	0.0121951	0.0068729	0.0153374	0.0182371	0.0359712	0.03003	0.0416667	0.0342298	0.0192837	0.0280612	0.0305344	0.025463	0.035461	0.0429185	0.0572687	0.0332326	
Indian Peafowl	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0026455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Chukar	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Pied-billed Grebe	0.0350877	0.0482456	0.0505618	0.042623	0.03	0.0446429	0.0377358	0.0490196	0.0190476	0.0327273	0.0264901	0.0381471	0.1068249	0.0688705	0.0491803	0.0159151	0.0138504	0.0051414	0.0133843	0.0153509	0.0022371	0.0109589	0.005291	0.0079051	0.0196078	0.0104167	0.0168067	0.013986	0.0193798	0.0163265	0.0250896	0.026694	0.0268293	0.0206186	0.0276074	0.0273556	0.0467626	0.039039	0.0340909	0.0635697	0.0578512	0.0408163	0.0267176	0.0300926	0.0531915	0.0214592	0.030837	0.0151057	
Horned Grebe	0.0307018	0.0219298	0.0168539	0.0262295	0.02	0.0357143	0.0150943	0.0196078	0.0666667	0.0581818	0.0397351	0.0544959	0.0652819	0.0330579	0.0131148	0.0106101	0.0027701	0.0051414	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0015	0.0035971	0.003003	0.0037879	0.002445	0.0330579	0.0204082	0.0229008	0.0162037	0.0015	0.0171674	0.0264317	0.0453172	
Red-necked Grebe	0.0087719	0.0087719	0.0	0.0032787	0.0015	0.0044643	0.0015	0.0294118	0.0904762	0.0436364	0.0264901	0.027248	0.0267062	0.0275482	0.0196721	0.005305	0.0027701	0.0025707	0.0	0.002193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0035971	0.0	0.0	0.0015	0.0110193	0.005102	0.0	0.0046296	0.0035461	0.0	0.0088106	0.0060423	
Eared Grebe	0.0015	0.0	0.0	0.0015	0.0	0.0	0.0	0.0015	0.0047619	0.0015	0.0	0.0015	0.0059347	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0015	0.0	0.0	0.0015	0.0015	0.0	0.0015	0.0	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0015	0.0	
Western Grebe	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0089021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
grebe sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0015	0.0	0.0	
Rock Pigeon	0.1666667	0.1491228	0.1516854	0.147541	0.105	0.1339286	0.0943396	0.1568627	0.2047619	0.1236364	0.1490066	0.1716621	0.1691395	0.1404959	0.2	0.1883289	0.1578947	0.1362468	0.1414914	0.1491228	0.1208054	0.1424658	0.1058201	0.1422925	0.1372549	0.1284722	0.1512605	0.1818182	0.1395349	0.2204082	0.1290323	0.1560575	0.1317073	0.1752577	0.1441718	0.2158055	0.1978417	0.1351351	0.1818182	0.200489	0.1735537	0.1734694	0.1564885	0.2291667	0.1524823	0.1587983	0.2202643	0.2114804	
Eurasian Collared-Dove	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	
White-winged Dove	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Mourning Dove	0.2675439	0.1885965	0.3089888	0.3377049	0.29	0.2946429	0.3924528	0.3823529	0.3952381	0.3236364	0.3509934	0.386921	0.3827893	0.3057851	0.442623	0.4137931	0.3822715	0.3958869	0.334608	0.3969298	0.3310962	0.4410959	0.4126984	0.4209486	0.4379085	0.4791667	0.4747899	0.4300699	0.4224806	0.4693878	0.4193548	0.4086242	0.3707317	0.3436426	0.3190184	0.3343465	0.3417266	0.2552553	0.2765152	0.2885086	0.292011	0.3188776	0.3396947	0.3634259	0.4219858	0.4935622	0.5022026	0.4048338	
Yellow-billed Cuckoo	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0027701	0.0102828	0.0478011	0.0460526	0.0201342	0.0273973	0.0132275	0.0197628	0.0163399	0.0173611	0.012605	0.0034965	0.0077519	0.0	0.0071685	0.0041068	0.0121951	0.0034364	0.0030675	0.006079	0.0	0.0	0.0037879	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Black-billed Cuckoo	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0055402	0.0128535	0.040153	0.0307018	0.0201342	0.0356164	0.037037	0.027668	0.0326797	0.0069444	0.0294118	0.0034965	0.0271318	0.0244898	0.0107527	0.0020534	0.004878	0.0	0.006135	0.0030395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Yellow-billed/Black-billed Cuckoo	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0030675	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Common Nighthawk	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0077121	0.0191205	0.0153509	0.0111857	0.0	0.0026455	0.0019763	0.0	0.0	0.0	0.0	0.0	0.0081633	0.0071685	0.0451745	0.0195122	0.0034364	0.0122699	0.006079	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Chuck-will's-widow	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.004386	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Eastern Whip-poor-will	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0027548	0.0	0.0	0.0	0.0102828	0.0038241	0.002193	0.0	0.0054795	0.0	0.0	0.0015	0.0034722	0.0	0.0	0.0	0.0	0.0035842	0.0	0.002439	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Chimney Swift	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0065574	0.0291777	0.0554017	0.0694087	0.0956023	0.1074561	0.1006711	0.0958904	0.1216931	0.0810277	0.0882353	0.1076389	0.092437	0.0909091	0.124031	0.1102041	0.0967742	0.0965092	0.0585366	0.024055	0.0398773	0.0607903	0.0251799	0.006006	0.0151515	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Ruby-throated Hummingbird	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005305	0.0526316	0.1465296	0.1434034	0.1381579	0.0715884	0.1123288	0.1507937	0.1185771	0.130719	0.1041667	0.1470588	0.1993007	0.1821705	0.2204082	0.2150538	0.2032854	0.1902439	0.1546392	0.0858896	0.0273556	0.0071942	0.003003	0.0075758	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Calliope Hummingbird	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0015	0.0	0.0	0.0	0.0	
Rufous Hummingbird	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0027548	0.002551	0.0015	0.0	0.0015	0.0	0.0015	0.0	
Rufous/Allen's Hummingbird	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	
King Rail	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0022371	0.0015	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Clapper Rail	0.0	0.004386	0.005618	0.0	0.0	0.0044643	0.0075472	0.0	0.0	0.0	0.0	0.0027248	0.0029674	0.0055096	0.0098361	0.0344828	0.033241	0.033419	0.0305927	0.0460526	0.0246085	0.0383562	0.0291005	0.0237154	0.0294118	0.0381944	0.0462185	0.0559441	0.0465116	0.0408163	0.0358423	0.0328542	0.0219512	0.024055	0.0398773	0.0334347	0.0359712	0.03003	0.0340909	0.0195599	0.0055096	0.0	0.0038168	0.0	0.0035461	0.0	0.0	0.0015	
Virginia Rail	0.0015	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0065574	0.0079576	0.0055402	0.0077121	0.0114723	0.0065789	0.0089485	0.0027397	0.0026455	0.0019763	0.0098039	0.0015	0.012605	0.0034965	0.0015	0.0015	0.0035842	0.0061602	0.0073171	0.0103093	0.0153374	0.0015	0.0071942	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0042918	0.0	0.0	
Sora	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0027701	0.0025707	0.0191205	0.0065789	0.0044743	0.0027397	0.0015	0.0019763	0.0098039	0.0034722	0.0	0.0	0.0	0.0	0.0015	0.0015	0.004878	0.0	0.0	0.0030395	0.0035971	0.006006	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Common Gallinule	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0027548	0.0065574	0.005305	0.0110803	0.0015	0.0152964	0.0087719	0.0022371	0.0054795	0.005291	0.0039526	0.0196078	0.0069444	0.012605	0.0244755	0.0310078	0.0081633	0.0215054	0.0246407	0.0121951	0.0171821	0.0184049	0.0091185	0.0215827	0.006006	0.0037879	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
American Coot	0.0482456	0.0482456	0.0224719	0.0196721	0.0015	0.03125	0.0150943	0.0441176	0.0761905	0.04	0.0298013	0.0408719	0.0593472	0.0330579	0.052459	0.0318302	0.0193906	0.0051414	0.0133843	0.0197368	0.0022371	0.0109589	0.005291	0.0079051	0.0228758	0.0069444	0.0084034	0.013986	0.0193798	0.0163265	0.0143369	0.0143737	0.0146341	0.0206186	0.0337423	0.0334347	0.057554	0.027027	0.0416667	0.0317848	0.0495868	0.0510204	0.0419847	0.0439815	0.0319149	0.0429185	0.030837	0.0332326	
Purple Gallinule	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0121581	0.0071942	0.006006	0.0037879	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Yellow Rail	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Sandhill Crane	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0015	0.0027548	0.0015	0.0015	0.0015	0.0	0.0	0.0015	0.0015	0.0027397	0.0026455	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0015	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.002551	0.0	0.0	0.0035461	0.0	0.0	0.0	
Black-necked Stilt	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0025707	0.0057361	0.0087719	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
American Avocet	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0040816	0.0035842	0.0061602	0.0	0.0015	0.0030675	0.0030395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
American Oystercatcher	0.004386	0.0	0.0	0.0	0.0	0.0	0.0075472	0.0098039	0.0238095	0.04	0.0463576	0.0463215	0.0385757	0.046832	0.0491803	0.066313	0.0526316	0.0539846	0.0439771	0.0833333	0.0402685	0.0493151	0.031746	0.0474308	0.0490196	0.0625	0.0966387	0.0734266	0.0658915	0.0408163	0.0215054	0.026694	0.0097561	0.0171821	0.0153374	0.0091185	0.0035971	0.0015	0.0	0.002445	0.0110193	0.005102	0.0	0.0115741	0.0	0.0	0.0	0.0030211	
Black-bellied Plover	0.0175439	0.0087719	0.005618	0.0131148	0.01	0.0044643	0.0037736	0.004902	0.0047619	0.0109091	0.0	0.0	0.0015	0.0055096	0.0	0.0238727	0.0249307	0.0462725	0.0592734	0.1096491	0.0201342	0.0109589	0.0026455	0.0019763	0.0	0.0069444	0.0210084	0.0034965	0.0310078	0.0367347	0.0609319	0.0657084	0.0585366	0.0309278	0.0552147	0.0638298	0.0431655	0.03003	0.0265152	0.0268949	0.0220386	0.0153061	0.0038168	0.0138889	0.0035461	0.0085837	0.0015	0.0151057	
American Golden-Plover	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0027548	0.0032787	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0015	0.0	0.0082136	0.0170732	0.0137457	0.0368098	0.0212766	0.0071942	0.003003	0.0015	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Pacific Golden-Plover	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Black-bellied Plover/golden-plover sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Wilson's Plover	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Semipalmated Plover	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0036364	0.0	0.0	0.0	0.0	0.0	0.0	0.0277008	0.0437018	0.0630975	0.0701754	0.0111857	0.0109589	0.0	0.0039526	0.0	0.0173611	0.0378151	0.0874126	0.1356589	0.1061224	0.0860215	0.1273101	0.104878	0.0687285	0.0644172	0.0364742	0.0323741	0.006006	0.0113636	0.002445	0.0027548	0.002551	0.0015	0.0	0.0	0.0	0.0015	0.0	
Piping Plover	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0036364	0.0015	0.0015	0.0	0.0055096	0.0032787	0.0079576	0.0083102	0.0077121	0.0191205	0.004386	0.0089485	0.0136986	0.015873	0.0197628	0.0065359	0.0034722	0.0084034	0.0015	0.0015	0.0081633	0.0015	0.0020534	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Killdeer	0.0087719	0.0015	0.0168539	0.0032787	0.0015	0.0089286	0.0075472	0.0098039	0.0047619	0.0327273	0.1125828	0.119891	0.0830861	0.0909091	0.0983607	0.1140584	0.0831025	0.0642674	0.0669216	0.0679825	0.0604027	0.0712329	0.0661376	0.0909091	0.0718954	0.0555556	0.0798319	0.0874126	0.1007752	0.0938776	0.09319	0.1129363	0.104878	0.1065292	0.1656442	0.0881459	0.0719424	0.0930931	0.0606061	0.0293399	0.030303	0.0178571	0.0038168	0.0069444	0.0106383	0.0128755	0.0176211	0.0015	
Upland Sandpiper	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0015	0.0015	0.0015	0.0038241	0.0015	0.0044743	0.0109589	0.005291	0.0098814	0.003268	0.0034722	0.0042017	0.0015	0.0	0.0040816	0.0035842	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Whimbrel	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0038241	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0015	0.006993	0.003876	0.0040816	0.0035842	0.0102669	0.0073171	0.0034364	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Hudsonian Godwit	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0015	0.0061602	0.002439	0.0034364	0.0015	0.0	0.0035971	0.006006	0.0015	0.002445	0.0055096	0.0102041	0.0	0.0023148	0.0	0.0	0.0	0.0	
Marbled Godwit	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0068729	0.0015	0.0	0.0035971	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Ruddy Turnstone	0.0015	0.004386	0.0	0.0032787	0.0	0.0044643	0.0	0.004902	0.0	0.0	0.0	0.0054496	0.0	0.0027548	0.0098361	0.005305	0.0110803	0.0154242	0.0325048	0.0416667	0.0089485	0.0082192	0.0	0.0019763	0.0	0.0069444	0.0210084	0.0384615	0.0503876	0.0367347	0.0358423	0.036961	0.0292683	0.0171821	0.0429448	0.0030395	0.0	0.009009	0.0113636	0.002445	0.0027548	0.0076531	0.0	0.0023148	0.0	0.0	0.0	0.0090634	
