









Frequency of observations in the selected location(s).:
Number of taxa: 	650

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Anser sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.37E-5	9.2E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Brant	0.0569299	0.0610003	0.0593623	0.054769	0.0446094	0.0381462	0.0379991	0.0534436	0.0538181	0.0433055	0.0493248	0.0467757	0.0415321	0.0420219	0.0424803	0.0304696	0.0260247	0.0314312	0.0321306	0.0184789	0.0066161	0.0035702	0.0024465	0.0018469	0.0015521	0.0011109	0.0013392	0.0021411	9.592E-4	3.861E-4	6.477E-4	3.305E-4	2.476E-4	8.134E-4	2.437E-4	7.928E-4	0.0038633	0.0107733	0.0245542	0.0470551	0.0530045	0.0537599	0.0639288	0.0547723	0.0657391	0.0599829	0.046885	0.0564035	
Snow Goose x Brant (hybrid)	1.08E-4	2.099E-4	2.797E-4	5.32E-5	0.0	4.74E-5	4.39E-5	0.0	1.375E-4	5.93E-5	0.0	9.01E-5	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.37E-5	1.84E-4	1.088E-4	0.0	8.102E-4	2.017E-4	0.0	0.0	0.0	
Barnacle Goose	2.161E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.87E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018162	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.039E-4	0.0	0.0	0.0	1.84E-4	3.265E-4	0.0040461	0.0	0.0	0.0	0.0	0.0	
Cackling Goose	0.0046451	0.0041273	0.0050343	0.0020758	0.0019178	9.951E-4	8.776E-4	0.0014763	0.0076294	0.0115679	0.0056802	0.0010815	5.099E-4	5.01E-5	0.0	3.276E-4	7.43E-5	3.29E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.061E-4	0.0013213	0.0014277	0.002882	0.0036742	0.0050939	0.0056133	0.0033736	0.0133522	0.0097229	0.0038314	0.0057841	0.0022479	0.0042929	
Barnacle x Cackling Goose (hybrid)	1.62E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.93E-5	5.8E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Canada Goose	0.3372043	0.3193424	0.3205845	0.2895997	0.2399733	0.2087381	0.2083809	0.3311434	0.4247715	0.5143857	0.5336463	0.4901086	0.4838234	0.4866613	0.4643946	0.4633782	0.420738	0.4002043	0.3799234	0.3264734	0.2581566	0.1926536	0.1603211	0.1451087	0.147602	0.172791	0.2022141	0.2458555	0.2494964	0.2656114	0.2586973	0.2488927	0.2737702	0.2832276	0.3568064	0.3859417	0.3811203	0.3731558	0.3945694	0.385737	0.3704794	0.3767548	0.3789197	0.3863231	0.3962492	0.3856041	0.3416827	0.3551157	
Swan Goose x Canada Goose (hybrid)	0.0015	0.0	0.0	0.0	0.0	9.48E-5	0.0	0.0	0.0	5.93E-5	0.0	0.0	5.67E-5	0.0015	0.0	0.0	0.0	0.0	0.0	3.89E-5	6.49E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.61E-5	0.0	1.627E-4	8.12E-5	6.61E-5	8.4E-5	0.0	1.792E-4	6.37E-5	0.0	0.0	0.0	0.0	0.0	0.0	1.606E-4	0.0	
Greater White-fronted x Canada Goose (hybrid)	0.0	0.0	0.0	5.32E-5	2.501E-4	4.74E-5	0.0	7.38E-5	6.87E-5	2.966E-4	9.274E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	6.37E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Graylag x Canada Goose (hybrid)	0.0	0.0	0.0	1.065E-4	0.0	4.74E-5	4.39E-5	0.0	2.749E-4	0.0	5.8E-5	4.51E-5	1.7E-4	0.0	5.35E-5	3.64E-5	7.43E-5	9.88E-5	1.209E-4	3.89E-5	6.49E-5	0.0	0.0	0.0	7.76E-5	0.0	8.93E-5	0.0	9.59E-5	9.65E-5	0.0	0.0	0.0	8.13E-5	8.12E-5	0.0	0.0	0.0	0.0	6.37E-5	0.0015	0.0	2.023E-4	0.0	0.0	0.0	1.606E-4	0.0	
Domestic goose sp. x Canada Goose (hybrid)	1.62E-4	3.498E-4	1.398E-4	0.0	8.34E-5	1.895E-4	0.0	7.38E-5	1.375E-4	1.186E-4	2.318E-4	1.803E-4	2.833E-4	2.507E-4	2.14E-4	2.184E-4	1.114E-4	1.318E-4	1.209E-4	3.89E-5	0.0	2.746E-4	0.0	1.231E-4	7.76E-5	0.0	0.0	1.835E-4	0.0	9.65E-5	0.0	0.0	8.25E-5	8.13E-5	0.0	1.982E-4	2.52E-4	6.86E-5	0.0	1.273E-4	9.2E-5	1.088E-4	0.0	0.0	6.05E-4	6.427E-4	1.606E-4	0.0	
Snow x Canada Goose (hybrid)	1.62E-4	7.0E-5	6.99E-5	5.32E-5	8.34E-5	0.0	0.0	0.0	6.186E-4	5.932E-4	1.739E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.745E-4	2.688E-4	5.094E-4	5.521E-4	3.265E-4	2.023E-4	1.62E-4	0.0	6.427E-4	1.606E-4	2.385E-4	
Cackling/Canada Goose	0.0011343	0.001609	0.0011886	5.855E-4	5.837E-4	8.056E-4	4.827E-4	6.644E-4	0.0014434	0.0020763	0.0012172	4.056E-4	1.133E-4	5.01E-5	0.0	0.0	0.0	0.0	4.03E-5	3.89E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.624E-4	3.303E-4	5.039E-4	3.431E-4	9.858E-4	0.0010188	0.0018404	7.618E-4	0.0018208	0.0011343	0.0014116	4.284E-4	3.211E-4	0.0013117	
Branta sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.71E-5	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.65E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.96E-5	6.37E-5	0.0	0.0	0.0	0.0	0.0	4.284E-4	0.0	0.0	
goose sp.	7.022E-4	4.197E-4	4.195E-4	0.0011177	8.338E-4	3.317E-4	2.633E-4	5.167E-4	0.0027493	0.0022543	0.0011013	5.858E-4	5.666E-4	5.015E-4	4.28E-4	2.912E-4	6.311E-4	2.306E-4	2.419E-4	3.89E-4	1.946E-4	2.746E-4	2.294E-4	3.078E-4	7.76E-5	8.55E-5	1.786E-4	6.12E-5	1.918E-4	0.0	1.85E-4	5.289E-4	3.301E-4	1.627E-4	5.686E-4	5.285E-4	4.199E-4	7.548E-4	0.0018819	0.0015918	4.601E-4	5.441E-4	8.092E-4	0.0025928	6.05E-4	4.284E-4	4.817E-4	4.77E-4	
Mute Swan	0.0865831	0.0945086	0.0811075	0.077443	0.0575336	0.0497086	0.0554629	0.0851849	0.0932023	0.0828736	0.0822466	0.0836826	0.0922998	0.0757697	0.0855492	0.0756826	0.0560959	0.0556141	0.0615602	0.0581599	0.0421613	0.0426365	0.0386086	0.035092	0.0380258	0.0421296	0.046603	0.0650884	0.0645564	0.0694914	0.0685603	0.0566537	0.0680092	0.0608427	0.0622969	0.0683755	0.0580331	0.0605229	0.0716014	0.0746896	0.0855802	0.0754163	0.0960955	0.090585	0.0957854	0.1013282	0.0913616	0.0915812	
Black Swan	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	5.35E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.76E-5	0.0	8.93E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Trumpeter Swan	0.0036189	0.0033578	0.0013984	0.002129	0.0029184	0.0020376	0.0024133	0.0035432	0.0032992	0.0075933	0.0075929	0.006399	0.008839	0.0080734	0.0077577	0.0053513	0.0030814	0.0037889	0.0025801	0.0034235	0.0021405	0.0020597	0.0025994	0.0036323	0.0020177	0.0029909	0.0063387	0.0056279	0.0023981	0.0041502	0.007587	0.0079328	0.0074282	0.0113063	0.0043047	0.0044923	0.005291	0.0056955	0.006721	0.0045845	0.004233	0.0033736	0.0044507	0.0038892	0.0028231	0.0017138	0.0033719	0.0034581	
Tundra Swan	0.0094523	0.0142008	0.0114669	0.0130402	0.0124239	0.0066341	0.0087319	0.0126227	0.0267372	0.0443733	0.0187793	0.0074354	0.0041929	0.0018052	5.35E-4	2.912E-4	1.114E-4	0.0	1.209E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.001165	0.002547	0.0031287	0.0071825	0.0242768	0.0207422	0.0141157	0.010497	0.0070649	0.008228	
Trumpeter/Tundra Swan	2.161E-4	6.995E-4	3.496E-4	4.258E-4	2.501E-4	2.843E-4	4.827E-4	5.167E-4	5.499E-4	0.001661	0.0011592	6.759E-4	3.966E-4	5.015E-4	2.675E-4	7.28E-5	3.71E-5	3.29E-5	0.0	3.89E-5	6.49E-5	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	6.86E-5	4.481E-4	5.094E-4	1.84E-4	7.618E-4	0.0030346	0.0014584	0.0016132	0.0012853	6.423E-4	0.0015502	
swan sp.	0.0011343	0.0017489	8.39E-4	0.001171	0.001084	7.108E-4	0.0011409	0.0010334	0.001031	0.0026102	0.0021446	9.013E-4	7.366E-4	4.012E-4	1.605E-4	3.64E-4	2.228E-4	3.954E-4	4.03E-5	1.167E-4	2.595E-4	2.746E-4	1.529E-4	0.0	2.328E-4	8.55E-5	1.786E-4	1.835E-4	0.0015	2.895E-4	2.776E-4	1.322E-4	1.651E-4	1.627E-4	2.437E-4	1.321E-4	8.4E-5	6.86E-5	3.585E-4	0.0010188	7.362E-4	0.0013059	0.0022254	0.0019446	8.066E-4	0.0021422	6.423E-4	0.0015502	
Egyptian Goose	0.0	0.0	0.0	5.32E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.192E-4	
Muscovy Duck	2.701E-4	3.498E-4	3.496E-4	2.129E-4	0.0015	9.48E-5	1.755E-4	7.382E-4	6.873E-4	4.746E-4	6.955E-4	2.253E-4	3.4E-4	3.51E-4	6.955E-4	4.732E-4	1.485E-4	2.306E-4	2.016E-4	1.945E-4	3.892E-4	6.87E-5	3.823E-4	6.16E-5	4.656E-4	8.55E-5	8.93E-5	1.835E-4	0.0015	9.65E-5	1.85E-4	0.0	1.651E-4	1.627E-4	4.061E-4	1.982E-4	1.68E-4	5.49E-4	4.481E-4	6.37E-5	3.681E-4	4.353E-4	2.023E-4	4.861E-4	8.066E-4	0.0	0.0	8.347E-4	
Wood Duck	0.0073998	0.0109129	0.012306	0.014637	0.0106729	0.0093826	0.0099166	0.0317413	0.0472197	0.0776532	0.1034023	0.1185616	0.1370616	0.1342894	0.1318282	0.1314525	0.1100757	0.0956444	0.0861117	0.0699086	0.0611662	0.0603502	0.0549694	0.0551007	0.0567282	0.0562297	0.069101	0.0801982	0.0860432	0.0956471	0.1045522	0.1056389	0.1082866	0.1053359	0.0963288	0.1028605	0.0949022	0.0859809	0.0760821	0.066985	0.050888	0.0389596	0.0226583	0.0145843	0.0118976	0.0062125	0.0081888	0.008228	
Mandarin Duck	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	3.64E-5	3.71E-5	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.792E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Blue-winged Teal	0.0026466	0.001609	6.992E-4	0.0010645	0.0	4.74E-5	0.0	0.0	4.811E-4	0.0015424	0.0055642	0.0224866	0.0403989	0.036907	0.0374512	0.0341463	0.017523	0.0137717	0.0111268	0.014822	0.0070053	0.0044628	0.0033639	0.0041249	0.0027937	0.0035037	0.0030354	0.0048327	0.0064269	0.0161181	0.0227609	0.0210881	0.024348	0.0296893	0.0196556	0.0210742	0.0192324	0.0134495	0.0095887	0.0050939	0.0027607	0.0023942	0.0010115	3.241E-4	4.033E-4	8.569E-4	6.423E-4	2.385E-4	
Cinnamon Teal	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.8E-5	0.0022532	7.366E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Northern Shoveler	0.0463433	0.0370759	0.0347504	0.0383756	0.0409405	0.0282898	0.0251865	0.0409685	0.0496254	0.0614581	0.0647424	0.0635843	0.0743385	0.0487915	0.0431759	0.0271205	0.0135878	0.0073801	0.0038702	0.0089088	0.0026594	0.0019911	0.00237	0.0016007	0.0020177	0.0016237	0.0018748	0.0021411	0.0010552	0.0019303	0.0076795	0.0082634	0.0122978	0.0209045	0.0155133	0.0199511	0.0186445	0.0233308	0.036652	0.0412607	0.0514401	0.0553923	0.0693911	0.0432669	0.0481952	0.0514139	0.0354849	0.0438827	
Blue-winged Teal x Northern Shoveler (hybrid)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.87E-5	5.93E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Gadwall	0.0595225	0.0586919	0.0528597	0.0539706	0.0417744	0.0331233	0.0308469	0.0547723	0.0625473	0.0634751	0.0620182	0.0529043	0.0527509	0.046886	0.0439249	0.0366582	0.0228319	0.0262586	0.0213667	0.0193348	0.0156321	0.0116718	0.0117737	0.0099735	0.0104765	0.0110238	0.0074993	0.0099712	0.0111271	0.0100376	0.0086047	0.00866	0.0122978	0.0175695	0.0162443	0.0231222	0.0204921	0.026007	0.0414912	0.0438077	0.0532806	0.0518011	0.0637265	0.0550964	0.0544465	0.0616967	0.0472062	0.0554496	
Eurasian Wigeon	0.0015124	0.003008	6.992E-4	0.001171	4.169E-4	5.213E-4	4.388E-4	0.001624	0.0040553	0.0088391	0.0062018	9.914E-4	0.0016998	8.525E-4	2.675E-4	2.184E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.272E-4	6.603E-4	1.627E-4	8.12E-5	0.0	0.0	0.0	8.96E-5	9.551E-4	6.442E-4	0.0022853	0.0040461	8.102E-4	0.0016132	8.569E-4	0.0017662	8.347E-4	
American Wigeon	0.0249001	0.0239244	0.0213257	0.0203854	0.0135913	0.0143581	0.0164546	0.0389754	0.0589044	0.0772379	0.0724512	0.0520932	0.039549	0.025524	0.0181906	0.0144521	0.0062741	0.0042172	0.0031042	0.0029177	6.486E-4	5.493E-4	7.645E-4	1.231E-4	0.0013193	0.0014527	0.0016963	0.004221	0.0042206	0.0030885	0.0018505	0.0047597	0.0084186	0.0143973	0.0101527	0.0141375	0.0169648	0.0242915	0.0335155	0.0357211	0.0373608	0.0353684	0.0408659	0.0269	0.0201654	0.0216367	0.0199101	0.024207	
Gadwall x American Wigeon (hybrid)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.51E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Eurasian x American Wigeon (hybrid)	1.62E-4	1.399E-4	0.0	3.194E-4	0.0	4.74E-5	0.0	0.0	5.499E-4	0.0	0.0	1.352E-4	0.0	1.504E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.746E-4	3.823E-4	4.31E-4	1.552E-4	8.55E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.37E-5	7.362E-4	4.353E-4	0.0016185	8.102E-4	2.017E-4	4.284E-4	3.211E-4	0.0	
Eurasian/American Wigeon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.87E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.37E-5	0.0	0.0	2.023E-4	0.0	0.0	0.0	0.0	0.0	
Mallard	0.2893486	0.2882826	0.2864634	0.2460613	0.2188777	0.1679856	0.1756472	0.2723112	0.3068939	0.3392063	0.3608068	0.3505926	0.3652898	0.3550296	0.3541277	0.3491445	0.3096599	0.2965867	0.2835719	0.2603774	0.2154764	0.1837281	0.154893	0.1446777	0.1486885	0.1527944	0.1629319	0.1970392	0.201247	0.2508445	0.2500925	0.255239	0.2448003	0.2359688	0.2284763	0.2489265	0.2396909	0.2342689	0.2656152	0.2899077	0.3068004	0.318533	0.319037	0.3127532	0.3194192	0.3194087	0.2915864	0.3094443	
Muscovy Duck x Mallard (hybrid)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.93E-5	5.8E-5	4.51E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.37E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Wood Duck x Mallard (hybrid)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.64E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.25E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Gadwall x Mallard (hybrid)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.159E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
