









Frequency of observations in the selected location(s).:
Number of taxa: 	646

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Swan Goose	0.0	0.0	0.0	0.0	0.0	0.0	5.67E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.79E-5	0.0	0.0	4.29E-5	8.88E-5	0.0	0.0	9.16E-5	0.0	0.0	1.109E-4	0.0	0.0	0.0	0.0	1.108E-4	0.0	0.0	9.8E-5	0.0015	0.0	0.0015	0.0	9.07E-5	0.0015	9.52E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Graylag x Swan Goose (hybrid)	0.0	0.0	0.0	0.0	1.036E-4	0.0	1.134E-4	9.79E-5	0.0	0.0	0.0	0.0	6.51E-5	0.0	0.0	0.0	4.09E-5	0.0	8.57E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.68E-5	0.0	0.0	0.0	0.0	0.0	0.0	
Greater White-fronted Goose	0.0014679	0.0045755	0.0033729	0.0055187	0.0019685	0.0041781	0.0041383	0.0041124	0.0062559	0.0031436	6.239E-4	7.371E-4	1.302E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.56E-4	0.0015	8.9E-5	0.0014518	0.0024457	0.0010471	0.0021291	0.0016712	0.0035375	0.0031086	0.0021171	9.888E-4	0.0050171	
Pink-footed Goose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.053E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0035513	2.358E-4	0.0	0.0	0.0011866	0.0	
Domestic goose sp. (Domestic type)	0.0018174	0.0015576	0.0016353	0.0011197	0.0012433	5.095E-4	0.0010771	7.833E-4	8.531E-4	8.273E-4	0.0011698	0.001053	0.001432	8.17E-4	6.397E-4	0.0012925	0.003069	0.0026214	0.0016721	0.0010215	8.663E-4	0.0010418	0.0012819	7.007E-4	7.934E-4	6.655E-4	4.894E-4	0.001052	0.0010641	5.902E-4	5.541E-4	6.528E-4	0.0015897	6.863E-4	8.132E-4	9.363E-4	0.0017217	0.0013349	0.0012703	4.193E-4	0.0014279	0.0013549	9.4E-4	0.001415	0.0015543	0.0011762	7.911E-4	9.755E-4	
Brant	0.0628408	0.0692173	0.0603025	0.0543869	0.0602984	0.0454499	0.0338435	0.048076	0.0407583	0.0386334	0.0386805	0.0393303	0.0292261	0.0335648	0.0291691	0.0306845	0.0220149	0.0235496	0.0310839	0.0163883	0.0073246	0.0043273	0.002747	0.0020241	9.918E-4	0.0012201	0.0013457	8.77E-5	5.912E-4	0.0022427	0.0031028	0.0030463	0.0014962	0.002059	0.0010842	0.0012483	0.0044955	0.021358	0.0314853	0.0578576	0.0630176	0.0567115	0.0530604	0.0557346	0.0431612	0.0518701	0.0481558	0.0697512	
Snow Goose x Brant (hybrid)	0.0	2.921E-4	3.066E-4	0.0	1.036E-4	3.057E-4	2.268E-4	4.896E-4	1.896E-4	0.0	7.8E-5	1.053E-4	0.0	6.81E-5	0.0	0.0	4.09E-5	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.044E-4	1.572E-4	1.196E-4	1.176E-4	9.89E-5	6.97E-5	
Barnacle Goose	0.0014679	0.003602	0.002453	9.598E-4	6.216E-4	0.0010191	6.236E-4	7.833E-4	9.48E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.01E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017294	0.0021521	7.057E-4	7.911E-4	0.0012543	
Cackling Goose	0.0044037	0.006912	0.0050082	0.0027193	0.0025901	0.0017324	0.0029478	0.0066582	0.0086256	0.0100927	0.0042112	0.0023693	3.255E-4	6.81E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.8E-5	0.0011746	4.681E-4	0.0015304	0.0019578	0.0046275	0.0057997	0.0038077	0.0053228	0.0037602	0.0062102	0.0065758	0.005881	0.0039553	0.0023692	
Barnacle x Cackling Goose (hybrid)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.99E-5	0.0	0.0	0.0	0.0013364	9.565E-4	0.0	0.0	2.787E-4	
Canada Goose	0.2959597	0.3032516	0.2873058	0.2883308	0.3101948	0.2687252	0.2127551	0.3609126	0.4194313	0.4935473	0.5023006	0.4867583	0.4655341	0.4505038	0.4510331	0.4489229	0.4195515	0.3733563	0.3692334	0.326701	0.2632905	0.1873548	0.1596008	0.1406773	0.1400377	0.1700311	0.1849768	0.2232839	0.2449752	0.2292257	0.2442376	0.2589396	0.2687488	0.2997353	0.3525479	0.3585863	0.3965567	0.4225327	0.3740132	0.3908183	0.3620181	0.3582696	0.3560685	0.3727694	0.3521043	0.3175723	0.3008009	0.2955892	
Swan Goose x Canada Goose (hybrid)	6.99E-5	0.0	0.0	1.6E-4	0.0015	3.057E-4	1.134E-4	9.79E-5	0.0	0.0	7.8E-5	5.27E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.44E-5	1.575E-4	0.0	0.0	0.0	0.0	0.0	0.0	8.77E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	8.9E-5	1.815E-4	0.0	1.904E-4	0.0	0.0	0.0	1.196E-4	1.176E-4	0.0	0.0	
Greater White-fronted x Canada Goose (hybrid)	6.99E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.391E-4	0.0	0.0	0.0	
Graylag x Canada Goose (hybrid)	6.99E-5	0.0	3.066E-4	0.0	0.0	2.038E-4	1.134E-4	9.79E-5	9.48E-5	0.0	0.0	0.0	0.0	1.362E-4	0.0	4.79E-5	0.0	0.0	8.57E-5	4.44E-5	0.0	0.0	9.16E-5	0.0	0.0	0.0	0.0	0.0	1.182E-4	0.0	1.108E-4	0.0	9.35E-5	9.8E-5	9.04E-5	0.0	1.913E-4	1.78E-4	0.0	0.0	0.0	1.936E-4	0.0015	7.86E-5	1.196E-4	1.176E-4	0.0	6.97E-5	
Domestic goose sp. x Canada Goose (hybrid)	1.398E-4	0.0	1.022E-4	1.6E-4	1.036E-4	0.0	5.67E-5	0.0	1.896E-4	8.27E-5	7.8E-5	5.27E-5	1.302E-4	0.0	6.4E-5	4.79E-5	8.18E-5	1.289E-4	4.29E-5	4.44E-5	1.575E-4	8.01E-5	1.831E-4	7.79E-5	0.0	0.0	0.0	8.77E-5	0.0	0.0	1.108E-4	7.25E-5	0.0015	9.8E-5	5.421E-4	7.8E-5	2.869E-4	1.78E-4	0.0	2.096E-4	4.76E-4	0.0	0.0	0.0	1.196E-4	0.0	9.89E-5	2.09E-4	
Snow x Canada Goose (hybrid)	6.99E-5	9.74E-5	2.044E-4	4.799E-4	1.036E-4	1.019E-4	3.401E-4	3.917E-4	1.896E-4	1.655E-4	4.679E-4	5.27E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.9E-5	9.07E-5	6.99E-5	0.0	1.936E-4	0.0	7.86E-5	1.196E-4	0.0	0.0	1.394E-4	
Barnacle x Canada Goose (hybrid)	0.0	0.0	1.022E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.196E-4	0.0	0.0	0.0	
Cackling/Canada Goose	0.0011184	6.815E-4	3.066E-4	9.598E-4	9.324E-4	9.172E-4	7.937E-4	3.917E-4	0.001327	0.0019027	7.019E-4	5.792E-4	6.51E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.01E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.25E-5	0.0	0.0	9.04E-5	0.0	2.869E-4	4.45E-4	9.074E-4	0.0014674	6.663E-4	8.71E-4	9.4E-4	0.0011005	0.0014347	0.0015291	6.922E-4	6.271E-4	
Branta sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.79E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.99E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
goose sp.	4.194E-4	5.841E-4	4.088E-4	6.398E-4	7.252E-4	0.001121	0.0010204	0.001175	0.0025592	0.0028127	7.019E-4	3.159E-4	9.113E-4	2.723E-4	4.478E-4	5.744E-4	4.092E-4	3.438E-4	4.287E-4	6.218E-4	3.15E-4	0.0	1.831E-4	3.114E-4	6.942E-4	1.109E-4	0.0015	8.77E-5	4.729E-4	1.18E-4	1.108E-4	5.803E-4	4.676E-4	7.844E-4	2.711E-4	4.681E-4	6.695E-4	6.229E-4	5.444E-4	0.0012578	0.0013327	0.0010646	0.0011489	0.001808	0.0023912	0.0014114	8.899E-4	4.878E-4	
Mute Swan	0.0810849	0.0924844	0.0800286	0.0815804	0.0922089	0.073474	0.0575964	0.0872418	0.0854976	0.0799967	0.0747875	0.078292	0.0713402	0.0724401	0.0717073	0.0641455	0.0491039	0.0435754	0.0427457	0.0455676	0.0411908	0.0367017	0.0346122	0.0343324	0.0328275	0.0357143	0.0375581	0.0370825	0.0412627	0.0411945	0.0465426	0.0524407	0.0532074	0.0587312	0.0623419	0.0631193	0.0652319	0.0622942	0.0687778	0.0704353	0.084436	0.0749056	0.0801128	0.0858423	0.0802248	0.0698659	0.063186	0.0755348	
Trumpeter Swan	0.0019572	0.0027259	0.0028618	0.0031193	0.0032118	0.0031591	0.0012472	0.0055811	0.0058768	0.0062872	0.0070186	0.0064234	0.008527	0.0091231	0.009851	0.00809	0.0064244	0.0063601	0.0052735	0.0093711	0.0053556	0.0043273	0.0020145	0.0022577	0.0019835	0.0034383	0.0022021	0.0019286	0.0040199	0.009797	0.0120789	0.0132734	0.0117823	0.0049024	0.0028912	0.0032769	0.0040172	0.0032037	0.0047183	0.0044721	0.0030462	0.0027098	0.0017756	0.0033016	0.0025108	0.0021171	0.0021754	0.0018814	
Tundra Swan	0.0052426	0.0074961	0.0069501	0.0087179	0.011811	0.0078467	0.0066327	0.0132184	0.0215166	0.0320152	0.0180925	0.0091086	0.0024735	0.0015659	2.559E-4	1.915E-4	8.18E-5	4.3E-5	0.0	0.0	0.0	0.0	1.831E-4	7.79E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.826E-4	8.009E-4	0.0014518	0.0075466	0.0152308	0.0139359	0.0137873	0.0232686	0.0156624	0.0134086	0.0079106	0.0108703	
Trumpeter/Tundra Swan	6.291E-4	4.868E-4	3.066E-4	3.999E-4	4.144E-4	6.114E-4	3.968E-4	2.937E-4	7.583E-4	0.0016545	7.798E-4	6.845E-4	7.811E-4	6.808E-4	6.4E-5	1.436E-4	4.09E-5	4.3E-5	4.29E-5	8.88E-5	0.0	0.0	9.16E-5	0.0	0.0	0.0	0.0	0.0	0.0	1.18E-4	0.0	0.0	0.0	0.0	0.0	0.0	1.913E-4	8.9E-5	3.629E-4	3.494E-4	7.615E-4	9.678E-4	0.0013578	0.0012578	4.782E-4	2.352E-4	9.89E-5	3.484E-4	
swan sp.	8.388E-4	0.0012656	6.132E-4	7.998E-4	0.0011397	0.0010191	0.0015306	0.0015666	5.687E-4	0.0028954	0.0016377	0.0011057	7.811E-4	6.808E-4	7.676E-4	2.393E-4	4.092E-4	3.438E-4	2.572E-4	3.109E-4	7.88E-5	1.603E-4	9.16E-5	3.114E-4	9.92E-5	1.109E-4	1.223E-4	8.77E-5	1.182E-4	4.721E-4	3.324E-4	2.176E-4	4.676E-4	9.8E-5	1.807E-4	1.56E-4	6.695E-4	1.78E-4	2.722E-4	3.494E-4	9.519E-4	0.0015484	0.0017756	0.0017294	0.0014347	0.0010586	6.922E-4	9.059E-4	
Egyptian Goose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.859E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Ruddy Shelduck	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.901E-4	9.35E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.936E-4	0.0	0.0	0.0	0.0	0.0	0.0	
Muscovy Duck	2.796E-4	6.815E-4	2.044E-4	3.199E-4	3.108E-4	3.057E-4	1.701E-4	9.79E-5	9.48E-5	1.655E-4	3.119E-4	3.159E-4	2.604E-4	2.723E-4	0.0015	1.436E-4	1.637E-4	4.3E-5	2.144E-4	1.777E-4	7.88E-5	4.007E-4	9.16E-5	6.228E-4	3.967E-4	1.109E-4	6.117E-4	3.507E-4	1.182E-4	1.18E-4	6.649E-4	2.901E-4	0.0015	0.0015	1.807E-4	0.0	0.0	2.67E-4	1.815E-4	6.99E-5	0.0	9.68E-5	1.044E-4	7.86E-5	1.196E-4	1.176E-4	1.978E-4	6.97E-5	
Wood Duck	0.0085978	0.0078855	0.0104252	0.0101576	0.0082884	0.0078467	0.0071429	0.0128268	0.0376303	0.0661813	0.098105	0.1319433	0.1377335	0.1351443	0.1324762	0.1310675	0.1161715	0.0941985	0.0877637	0.0802096	0.0715917	0.0640276	0.0618075	0.0554301	0.0611921	0.0723159	0.0702227	0.0781099	0.0792149	0.0886449	0.1038342	0.1192428	0.1209089	0.1178547	0.1138417	0.116876	0.1102822	0.0985138	0.0814808	0.0665921	0.047406	0.0270009	0.0212033	0.0166654	0.0123147	0.0072924	0.0072184	0.0055048	
Mandarin Duck	0.0011883	0.001655	0.0011243	6.398E-4	8.288E-4	3.057E-4	3.968E-4	2.937E-4	4.739E-4	4.136E-4	6.239E-4	1.58E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0015	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Blue-winged Teal	0.0020271	0.0	0.0	1.6E-4	0.0021757	8.152E-4	0.0	2.937E-4	9.48E-5	0.0025645	0.0042892	0.0084242	0.0162078	0.0206972	0.0276339	0.0177597	0.0097389	0.0059734	0.0058738	0.0077278	0.0051981	0.0032855	0.002106	0.0010121	0.0015868	6.655E-4	0.0019574	0.0020163	0.0020099	0.0086166	0.0129654	0.0261841	0.0368431	0.0300029	0.0303578	0.02918	0.0219034	0.0132598	0.011342	0.0074069	0.0027606	5.807E-4	6.267E-4	4.717E-4	2.391E-4	2.352E-4	0.0	4.181E-4	
Cinnamon Teal	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.166E-4	2.795E-4	9.52E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Blue-winged x Cinnamon Teal (hybrid)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.8E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Northern Shoveler	0.0416608	0.0349494	0.0294358	0.0267136	0.0274554	0.0264955	0.0189342	0.0328992	0.0305213	0.0542687	0.05147	0.0568631	0.0574758	0.0465005	0.0321116	0.0178076	0.0088796	0.0061023	0.0039016	0.0029757	0.0021265	7.212E-4	4.578E-4	4.671E-4	1.984E-4	1.109E-4	0.0015	0.0	7.094E-4	9.443E-4	0.0019947	0.009139	0.0158968	0.0148054	0.0121973	0.0215339	0.0331899	0.0377325	0.0356592	0.040109	0.050357	0.0360979	0.0356173	0.0425281	0.038857	0.0283463	0.0226441	0.028012	
Gadwall	0.0517265	0.0520833	0.0487531	0.0510278	0.0473477	0.0404565	0.0258503	0.0442573	0.0463507	0.0554269	0.0576308	0.0554941	0.0467357	0.0422794	0.0321116	0.0236955	0.0142401	0.014826	0.0124335	0.0164772	0.013074	0.0100168	0.0095229	0.0060724	0.0056531	0.0061003	0.0059946	0.0028053	0.0047293	0.0046034	0.0048759	0.008994	0.0118758	0.0112756	0.0124684	0.0191152	0.0299378	0.0375545	0.0430088	0.0498917	0.0510233	0.0431627	0.0505536	0.0582501	0.053802	0.0465773	0.0433106	0.048359	
Eurasian Wigeon	0.0015378	0.0024338	9.199E-4	0.0015996	9.324E-4	7.133E-4	2.834E-4	8.812E-4	0.0021801	0.0040536	0.0047571	0.0061075	0.0016273	7.489E-4	1.919E-4	2.393E-4	8.18E-5	0.0	4.29E-5	4.44E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.182E-4	0.0	0.0	7.25E-5	0.0012156	0.0013727	0.0024395	0.0010923	2.869E-4	8.899E-4	9.981E-4	0.0029348	0.002951	0.002613	6.267E-4	0.0010219	0.0016738	5.881E-4	0.0010877	6.97E-5	
American Wigeon	0.019712	0.0247274	0.0188062	0.0219147	0.0226896	0.0182411	0.0181973	0.0318222	0.0503318	0.0669259	0.0705763	0.0664982	0.0438716	0.0306373	0.0205975	0.0135472	0.0062607	0.0033949	0.0026153	0.0021762	0.0013389	5.609E-4	9.157E-4	4.671E-4	2.975E-4	0.0022183	0.0015904	0.0012273	0.0028376	0.003305	0.0041002	0.0059476	0.0092575	0.0086283	0.0150885	0.0213779	0.0257293	0.0336389	0.0352963	0.0436028	0.0426464	0.0348398	0.0346773	0.0363179	0.0273792	0.0205834	0.0239296	0.0181172	
Gadwall x American Wigeon (hybrid)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.79E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Eurasian x American Wigeon (hybrid)	6.99E-5	9.74E-5	0.0	0.0	2.072E-4	2.038E-4	1.134E-4	2.937E-4	0.0	0.0	0.0	0.0	0.0	2.042E-4	6.4E-5	4.79E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.904E-4	9.68E-5	0.0	2.358E-4	0.0	0.0	9.89E-5	0.0	
Eurasian/American Wigeon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Mallard	0.2716343	0.2735592	0.2587899	0.2511397	0.265748	0.2249057	0.1722789	0.2692647	0.2882464	0.3323958	0.3499961	0.3532881	0.3298184	0.333878	0.3318621	0.3294399	0.295687	0.2693597	0.2677928	0.2539527	0.2084744	0.167241	0.1634466	0.1469833	0.1425171	0.1651508	0.162711	0.1787499	0.2073776	0.2145892	0.2342642	0.2483499	0.2565925	0.2533582	0.2596675	0.2609035	0.2681014	0.2666192	0.2771981	0.3024946	0.3059495	0.2922675	0.3267182	0.3165632	0.2857484	0.2714655	0.2279245	0.2608877	
Muscovy Duck x Mallard (hybrid)	0.0	9.74E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.25E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Gadwall x Mallard (hybrid)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.896E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
American Wigeon x Mallard (hybrid)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.34E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
