









Frequency of observations in the selected location(s).:
Number of taxa: 	607

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Greater White-fronted Goose	0.0024398	0.0049759	0.0033108	0.0025241	0.0074343	0.0024722	0.0020377	0.0019739	0.0026742	0.0019951	0.0014405	9.576E-4	2.396E-4	2.035E-4	0.0	0.0	0.0	0.0	0.0	9.31E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011978	7.152E-4	0.003253	0.0036791	0.0022747	0.0068027	0.0042043	0.0073486	0.0058151	0.0018983	0.002448	0.0021505	
Pink-footed Goose	0.003863	0.0058806	0.0030562	0.0010975	0.0038036	0.0010113	0.0014434	1.316E-4	0.0022023	0.0	0.0	0.0	0.0	5.086E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0097988	0.0040449	0.0023124	0.0019106	0.0052336	6.328E-4	0.0020983	0.0072581	
Domestic goose sp. (Domestic type)	0.0028464	0.0016586	0.0035655	0.0028534	0.0027663	0.0021351	0.002632	0.0022371	0.0015731	0.0030694	0.0016005	0.0022982	0.0014378	0.002238	9.648E-4	0.0031078	0.003972	0.0042243	0.0023268	6.516E-4	7.908E-4	0.0013241	0.0010971	0.0010574	9.114E-4	0.0020969	0.001336	0.0017671	0.0019599	0.0020642	0.0020525	0.0025381	0.002107	0.0020779	0.0025795	0.0020582	0.0032512	0.0035759	0.0042097	0.0036791	0.0038495	0.0042287	0.0060963	0.0042622	0.0038767	0.002742	0.0020983	0.0021505	
Anser sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.573E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Brant	0.0545898	0.0560917	0.0514453	0.0419227	0.0497925	0.0195528	0.0314145	0.0456639	0.045619	0.0368324	0.0416133	0.0434741	0.0430146	0.0388606	0.0442753	0.0409078	0.0364101	0.0294163	0.0295328	0.015545	0.0109125	0.0034757	0.0018285	0.0024169	0.0032811	0.0023066	0.00334	0.0035341	0.0015244	0.0020642	4.561E-4	1.41E-4	4.862E-4	1.732E-4	3.439E-4	0.0016172	0.0041068	0.0368318	0.064868	0.0945238	0.0831146	0.0786909	0.0706328	0.0587889	0.063772	0.0558954	0.0531561	0.0581989	
Snow Goose x Brant (hybrid)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	1.601E-4	1.915E-4	0.0	1.017E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.749E-4	0.0	
Barnacle Goose	0.0014232	0.0058806	0.0017828	0.0020852	0.0010373	2.247E-4	4.245E-4	0.0	0.0	0.0	1.601E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0032546	0.0	0.0	0.0015	0.0	5.815E-4	8.437E-4	5.246E-4	6.72E-4	
Cackling Goose	0.0086408	0.0063329	0.0050936	0.0029631	0.0074343	0.0015732	0.0014434	0.006185	0.0073934	0.0062922	0.0054417	0.0026812	3.595E-4	0.0015	4.288E-4	7.23E-5	0.0	0.0	0.0	9.31E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.72E-4	0.0020582	0.0025667	0.0044699	0.0051665	0.0087732	0.0103237	0.0156279	0.0111415	0.0132275	0.009498	0.0063278	0.0064697	0.0063172	
Snow x Cackling Goose (hybrid)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.47E-4	0.0	0.0	0.0	0.0	
Barnacle x Cackling Goose (hybrid)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014709	0.0	0.0	1.938E-4	0.0	0.0	0.0	
Canada Goose	0.3906679	0.3713812	0.3732332	0.3256146	0.3651452	0.1864254	0.24775	0.5087512	0.4857637	0.5124309	0.4787132	0.5206358	0.4861011	0.4960326	0.4877787	0.4898815	0.4623605	0.4252688	0.3868803	0.3522294	0.2883125	0.2335319	0.1901627	0.1566465	0.1671528	0.2071713	0.2473837	0.2721285	0.2704704	0.2853211	0.28187	0.2755217	0.3027553	0.3298701	0.3466896	0.4178183	0.4259069	0.457715	0.4429774	0.4444602	0.4407699	0.3895937	0.3952071	0.4006467	0.4053111	0.4001266	0.3467389	0.3252688	
Swan Goose x Canada Goose (hybrid)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.535E-4	0.0	9.58E-5	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	2.178E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.47E-4	1.938E-4	0.0	0.0	0.0	
Greater White-fronted x Canada Goose (hybrid)	0.0	0.0	2.547E-4	0.0	0.0010373	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.75E-4	5.516E-4	0.0	0.0	0.0	0.0	0.0	0.0	
Graylag x Canada Goose (hybrid)	3.05E-4	6.031E-4	2.547E-4	4.39E-4	6.916E-4	1.124E-4	0.0	2.632E-4	0.0	0.0	0.0015	0.0	1.198E-4	2.035E-4	0.0	1.446E-4	0.0	0.0015	8.95E-5	0.0	1.582E-4	1.655E-4	1.828E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.41E-4	0.0	0.0	5.159E-4	1.47E-4	0.0015	3.576E-4	1.914E-4	0.0015	1.75E-4	5.516E-4	0.0	4.409E-4	3.877E-4	4.219E-4	0.0	0.0	
Domestic goose sp. x Canada Goose (hybrid)	6.099E-4	3.016E-4	1.273E-4	1.097E-4	5.187E-4	1.124E-4	0.0	0.0	0.0	0.0	0.0	0.0	1.198E-4	2.035E-4	1.072E-4	0.0	9.46E-5	0.0	8.95E-5	0.0	0.0	0.0	1.828E-4	0.0	1.823E-4	0.0	0.0	1.606E-4	0.0	0.0	2.281E-4	0.0	0.0	0.0	3.439E-4	1.47E-4	0.0	1.788E-4	0.0	7.075E-4	0.0	1.839E-4	2.102E-4	4.409E-4	1.938E-4	4.219E-4	0.0	0.0	
Snow x Canada Goose (hybrid)	1.017E-4	0.0	5.094E-4	1.097E-4	6.916E-4	1.124E-4	0.0015	1.316E-4	4.719E-4	1.535E-4	1.601E-4	0.0	0.0	0.0	1.072E-4	0.0	0.0	0.0	0.0	9.31E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.711E-4	0.0	0.0	0.0	1.75E-4	0.0	0.0	1.47E-4	0.0	0.0	0.0	0.0	
Cackling/Canada Goose	4.066E-4	4.524E-4	2.547E-4	6.585E-4	1.729E-4	2.247E-4	4.245E-4	5.264E-4	1.573E-4	3.069E-4	8.003E-4	1.915E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.72E-4	1.47E-4	3.422E-4	7.152E-4	5.741E-4	2.83E-4	5.249E-4	7.354E-4	0.0012613	0.0022046	0.001163	0.0012656	0.001224	5.376E-4	
Red-breasted Goose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.914E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Branta sp.	0.0	0.0	0.0	1.097E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.68E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
goose sp.	0.0012199	6.031E-4	7.64E-4	5.487E-4	1.729E-4	1.124E-4	8.49E-5	0.0011844	0.0014158	0.0024555	4.802E-4	8.618E-4	5.991E-4	5.086E-4	3.216E-4	2.891E-4	1.891E-4	1.536E-4	0.0	0.0	3.163E-4	1.655E-4	3.657E-4	0.0015	3.646E-4	0.0	2.227E-4	3.213E-4	0.0	4.587E-4	6.842E-4	0.0	3.241E-4	1.732E-4	0.0	1.47E-4	6.845E-4	3.576E-4	7.654E-4	0.0012735	0.0024497	0.0011031	8.409E-4	4.409E-4	3.877E-4	0.0023202	0.0017486	4.032E-4	
Mute Swan	0.098709	0.0773522	0.0793327	0.0707858	0.0790111	0.0388808	0.0556122	0.0675089	0.0652824	0.0672192	0.075064	0.0653069	0.0560748	0.070295	0.0667882	0.0616508	0.0490827	0.0428571	0.0396456	0.0386298	0.0412779	0.0382324	0.0329128	0.0365559	0.0413781	0.0320822	0.0329548	0.0350201	0.0437718	0.0458716	0.0588369	0.0501974	0.0474878	0.0593939	0.0560619	0.0535137	0.0653662	0.0681209	0.0778798	0.0669308	0.0684164	0.0720721	0.0739962	0.0765726	0.0759837	0.074035	0.0701172	0.0728495	
Black Swan	2.033E-4	0.0	0.0011461	5.487E-4	0.0	0.0	1.698E-4	0.0015	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.47E-4	0.0015	2.109E-4	0.0015	0.0015	
Trumpeter Swan	0.0044729	0.0027141	0.0082771	0.0039508	0.0062241	0.0024722	0.0024622	0.0042111	0.0034608	0.0039902	0.0035211	0.0051709	0.0037144	0.0065107	0.0085763	0.0060711	0.0034991	0.0044547	0.0049221	0.006609	0.0136011	0.0153923	0.0151764	0.0034743	0.0060153	0.0155169	0.0057894	0.0114056	0.0054443	0.0123853	0.0109464	0.0132544	0.0029173	0.0064069	0.0079106	0.0052926	0.0039357	0.0076882	0.0034443	0.0048111	0.0038495	0.0060673	0.0031532	0.0026455	0.0038767	0.0040076	0.0038468	0.0016129	
Tundra Swan	0.0223645	0.0156815	0.0257227	0.0173398	0.017462	0.008765	0.0122262	0.0321095	0.0353941	0.0286986	0.0177657	0.0149382	0.0041936	0.0015259	6.432E-4	5.782E-4	2.837E-4	1.536E-4	0.0	0.0	0.0	0.0	0.0	0.0	1.823E-4	6.291E-4	2.227E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.364E-4	9.568E-4	0.0028301	0.0038495	0.0185696	0.0157662	0.015873	0.0164761	0.0219363	0.0220318	0.015457	
Trumpeter x Tundra Swan (hybrid)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.685E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Trumpeter/Tundra Swan	0.0011182	7.539E-4	0.0017828	5.487E-4	0.001556	2.247E-4	5.943E-4	0.0015792	0.0015731	0.0012277	1.601E-4	0.0015321	0.0014378	5.086E-4	0.0	1.446E-4	9.46E-5	1.536E-4	8.95E-5	0.0	3.163E-4	1.655E-4	1.828E-4	0.0	0.0	0.0	4.453E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.788E-4	3.827E-4	5.66E-4	5.249E-4	7.354E-4	8.409E-4	0.0013228	5.815E-4	4.219E-4	0.0013988	5.376E-4	
swan sp.	0.0014232	7.539E-4	0.0021648	0.0010975	0.0012102	6.742E-4	5.094E-4	0.0017108	7.865E-4	7.673E-4	4.802E-4	9.576E-4	8.387E-4	0.001119	0.0012864	5.782E-4	0.0	3.072E-4	1.79E-4	4.654E-4	1.582E-4	9.93E-4	7.314E-4	0.0	7.291E-4	4.194E-4	6.68E-4	4.819E-4	2.178E-4	0.0	4.561E-4	2.82E-4	3.241E-4	1.732E-4	1.72E-4	4.41E-4	5.133E-4	3.576E-4	9.568E-4	1.415E-4	0.0012248	0.0011031	0.0014715	0.0017637	7.753E-4	6.328E-4	0.0026228	0.0020161	
Egyptian Goose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.291E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Ruddy Shelduck	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.999E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Common Shelduck	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.587E-4	0.0	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Muscovy Duck	0.0040663	0.0063329	0.0033108	0.0028534	0.0029391	6.742E-4	0.0012736	0.0019739	0.002045	0.0019951	0.0020807	0.0012449	0.0011982	0.0018311	4.288E-4	5.059E-4	2.837E-4	8.449E-4	3.58E-4	7.447E-4	1.582E-4	8.275E-4	3.657E-4	6.042E-4	0.001276	4.194E-4	8.907E-4	3.213E-4	8.711E-4	0.0011468	0.0	4.23E-4	3.241E-4	3.463E-4	8.598E-4	5.881E-4	0.0013689	5.364E-4	5.741E-4	0.001415	8.749E-4	0.0016547	0.0023124	0.0013228	0.0017445	0.002742	0.0027977	0.0025538	
Wood Duck	0.0140287	0.0185464	0.0148988	0.0164618	0.0121024	0.0070794	0.0125658	0.0297408	0.0561586	0.0906998	0.1048335	0.144786	0.1392284	0.1490336	0.1487993	0.1484533	0.1321165	0.1142857	0.1005012	0.0916876	0.084928	0.0873883	0.084659	0.0688822	0.0772876	0.0945691	0.091739	0.1138956	0.1252178	0.125	0.122919	0.1319797	0.1199352	0.1257143	0.1263972	0.1079094	0.1177276	0.1165743	0.0970149	0.077119	0.0537183	0.0316235	0.0296405	0.0241035	0.0230665	0.0210926	0.0253541	0.0165323	
Mandarin Duck	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5E-4	0.0	8.409E-4	0.0	0.0	0.0	0.0	0.0	
Garganey	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0074332	0.0086064	5.485E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Blue-winged Teal	0.0011182	3.016E-4	1.273E-4	1.097E-4	0.0	0.0	8.49E-5	0.0011844	6.292E-4	0.0024555	0.0033611	0.021737	0.0275581	0.0347915	0.0280875	0.0225499	0.012578	0.0095238	0.0059066	0.0100531	0.0162897	0.0130751	0.0069483	0.002719	0.0030988	0.0088069	0.004008	0.0054618	0.0060976	0.0133028	0.0259977	0.0387761	0.0319287	0.0294372	0.038693	0.0295501	0.0193361	0.0210978	0.0135859	0.0091977	0.0055993	0.0014709	8.409E-4	0.0024985	1.938E-4	0.0	1.749E-4	0.0	
Blue-winged x Cinnamon Teal (hybrid)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.58E-5	0.0	0.0	0.0	0.0	9.46E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Northern Shoveler	0.0515401	0.0367913	0.0387113	0.0363257	0.0397649	0.0168558	0.021226	0.0380313	0.0385402	0.0529466	0.0609795	0.0653069	0.0642224	0.0635809	0.0391295	0.0233449	0.0102137	0.009831	0.006891	0.0094015	0.0180294	0.0148957	0.0111538	0.0013595	9.114E-4	6.291E-4	0.0011133	4.819E-4	0.0023955	0.0048165	0.0139111	0.0210096	0.021718	0.0228571	0.0440241	0.0330785	0.0328542	0.0416592	0.040375	0.0479694	0.0505687	0.0522155	0.0592811	0.0460024	0.0455515	0.0367011	0.0360203	0.0323925	
Gadwall	0.070245	0.0612183	0.0653254	0.0567384	0.0594744	0.020227	0.0316692	0.0551388	0.0596193	0.063229	0.0649808	0.0695203	0.0619458	0.0491353	0.0380575	0.0335357	0.0260072	0.022427	0.0221049	0.0196407	0.0281512	0.0253227	0.018102	0.0107251	0.0082027	0.0150975	0.0115787	0.0094779	0.008493	0.0105505	0.0114025	0.0135364	0.0124797	0.0176623	0.0214961	0.0233755	0.0234428	0.0420168	0.043628	0.0510825	0.0533683	0.0584666	0.056338	0.0587889	0.0552433	0.0554735	0.0542053	0.0469086	
Eurasian Wigeon	0.0021348	0.0018094	0.0035655	5.487E-4	0.0022476	7.866E-4	0.0012736	0.0077642	0.0055057	0.0056783	0.0035211	0.0030643	0.0050324	0.0010173	0.0023585	0.0025296	5.674E-4	0.0	5.37E-4	9.31E-5	0.0	0.0	0.0038398	6.042E-4	0.0	2.097E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.463E-4	0.0012038	2.94E-4	0.0017112	0.0026819	0.0017222	0.0039621	0.0038495	0.003861	0.0014715	0.0027925	0.0021322	0.0010546	0.002448	9.409E-4	
American Wigeon	0.0312087	0.0304584	0.0379473	0.0258999	0.0368257	0.021126	0.0264052	0.0675089	0.0896649	0.0833333	0.0857875	0.0869482	0.0566739	0.039471	0.0237993	0.0195143	0.0094572	0.0048387	0.0043852	0.0040957	0.0123359	0.0099305	0.0102395	0.0016616	0.0027342	0.0062906	0.0017813	0.0032129	0.0023955	0.0034404	0.0038769	0.0093063	0.0097245	0.0150649	0.022356	0.0294031	0.0328542	0.0514929	0.0461156	0.0571671	0.0579178	0.0593859	0.0424637	0.042475	0.0337275	0.031428	0.0292009	0.0219086	
Eurasian x American Wigeon (hybrid)	1.017E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.72E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.109E-4	3.497E-4	5.376E-4	
Mallard	0.3392294	0.3406212	0.3476378	0.2980685	0.3241701	0.1472076	0.1959586	0.3392552	0.3481202	0.3560467	0.3639565	0.3843723	0.3686796	0.3773143	0.3544168	0.3716392	0.3529412	0.3099078	0.2947915	0.2865121	0.2549423	0.2194638	0.2078991	0.1726586	0.1755377	0.2166073	0.2108662	0.2273092	0.2580575	0.2837156	0.3074116	0.2924422	0.2773096	0.2905628	0.2963027	0.2794766	0.298768	0.3366708	0.3614619	0.3686147	0.3830271	0.3787461	0.3685096	0.3661082	0.3423144	0.336216	0.2970799	0.2930108	
Muscovy Duck x Mallard (hybrid)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.75E-4	0.0	0.0	1.47E-4	0.0	0.0	0.0	0.0	
Northern Shoveler x Mallard (hybrid)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.573E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
American Wigeon x Mallard (hybrid)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.573E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.294E-4	0.0	0.0	0.0	1.732E-4	0.0	0.0	0.0	1.788E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
