









Frequency of observations in the selected location(s).:
Number of taxa: 	512

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Pink-footed Goose	0.0021978	0.0021209	0.0015	0.0015	0.0011481	0.0024038	0.005042	0.001845	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0023585	0.008751	0.0032503	0.0023669	0.0	0.003096	
Domestic goose sp. (Domestic type)	7.326E-4	0.0	0.0	7.77E-4	0.0	0.0	0.0	0.0	9.615E-4	8.554E-4	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	
Brant	0.0673993	0.0657476	0.0652174	0.048951	0.0585534	0.0637019	0.0361345	0.0424354	0.0682692	0.0504705	0.0562731	0.0683556	0.0518293	0.0529141	0.0507893	0.0462366	0.0343681	0.0577381	0.0428663	0.0279094	0.0130971	0.006628	0.0119658	0.0072661	0.0113379	0.0041551	0.0084866	0.0015	0.0023838	0.0034286	0.0011111	0.0030722	0.0015	0.0021622	0.0015	0.0036199	0.026738	0.0556845	0.0793651	0.1160377	0.0848214	0.0895197	0.0978774	0.0867144	0.0780065	0.0733728	0.0770252	0.0874613	
Barnacle Goose	0.0051282	0.0031813	0.0015	0.0015	0.0011481	0.0015	0.0042017	0.0	9.615E-4	8.554E-4	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0021834	0.004717	0.0095465	0.0043337	0.0023669	0.0	0.003096	
Cackling Goose	0.0065934	0.0031813	0.0010352	7.77E-4	0.0015	0.0015	0.0	0.0	0.0048077	0.011976	0.0055351	0.0090822	0.0022866	0.0	0.0	5.376E-4	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.00181	0.0010695	0.0015	0.0136054	0.0113208	0.0111607	0.0021834	0.0035377	0.0039777	0.0108342	0.008284	0.0	0.0015	
Canada Goose	0.3274725	0.3297985	0.2722567	0.2851593	0.3019518	0.2572115	0.2462185	0.2601476	0.3913462	0.4585115	0.4308118	0.5353728	0.492378	0.4639571	0.4571036	0.4623656	0.4307095	0.4017857	0.3742802	0.3559768	0.2442219	0.1789561	0.1495726	0.17802	0.1734694	0.2077562	0.2362093	0.2522167	0.3003576	0.2845714	0.2711111	0.2903226	0.2941176	0.3275676	0.3821313	0.3936652	0.4042781	0.4269142	0.4138322	0.4132075	0.3973214	0.3875546	0.365566	0.3770883	0.3607801	0.3147929	0.3027888	0.2987616	
Graylag x Canada Goose (hybrid)	0.0	0.0	0.0	0.0	0.0	0.0	8.403E-4	9.225E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Domestic goose sp. x Canada Goose (hybrid)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	
Snow x Canada Goose (hybrid)	0.0	0.0010604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0011338	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Cackling/Canada Goose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.615E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Branta sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	
goose sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0011161	0.0	0.0	0.0	0.0	0.0011834	0.0	0.0	
Mute Swan	0.0813187	0.0763521	0.0776398	0.0707071	0.0780712	0.0649038	0.0630252	0.0728782	0.0932692	0.0975192	0.0738007	0.0793499	0.0853659	0.0751534	0.0693205	0.0645161	0.0570953	0.0583333	0.0582214	0.0589784	0.0454545	0.0422535	0.0376068	0.0317893	0.0487528	0.0637119	0.0565771	0.0561576	0.0965435	0.0822857	0.0722222	0.0698925	0.0665381	0.067027	0.0688913	0.0633484	0.0524064	0.0661253	0.0714286	0.0716981	0.0691964	0.0938865	0.0908019	0.0867144	0.0931744	0.0887574	0.0849934	0.0944272	
Black Swan	0.0	0.0	0.0010352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.266E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Trumpeter Swan	0.0058608	0.0021209	0.0041408	0.004662	0.0011481	0.0012019	0.0016807	0.0	0.0038462	0.0015	0.0	0.0047801	0.003811	0.0023006	0.002059	0.0064516	0.0038803	5.952E-4	0.0019194	0.0057925	0.0023112	0.0024855	0.0034188	0.0018165	0.0011338	0.0041551	0.0056577	0.0049261	0.0035757	0.0011429	0.0	0.0030722	0.0048216	0.0108108	0.0032293	0.0027149	0.0042781	0.0081206	0.0045351	0.004717	0.0066964	0.0043668	0.009434	0.0015911	0.0032503	0.0015	0.002656	7.74E-4	
Tundra Swan	0.0153846	0.0106045	0.0093168	0.02331	0.0068886	0.0132212	0.0134454	0.0147601	0.0240385	0.0342173	0.0295203	0.0291587	0.0068598	0.0015337	0.0	5.376E-4	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0022676	0.0018868	0.0066964	0.0131004	0.0188679	0.0167064	0.0130011	0.0094675	0.0039841	0.006192	
Trumpeter/Tundra Swan	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011161	0.0010917	0.0	0.0	0.0	0.0011834	0.0	0.0	
swan sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Egyptian Goose	0.0	0.0	0.0010352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.547E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	
Ruddy Shelduck	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.622E-4	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
South African Shelduck	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	
Muscovy Duck	0.0	0.0010604	0.0	0.0	0.0	0.0012019	0.0	0.0	0.0	0.0015	0.001845	0.0	0.0015244	7.669E-4	0.0	5.376E-4	5.543E-4	0.0	0.0	0.0	0.0	0.001657	0.0	0.0	0.0	0.0	0.0	0.0019704	0.0	0.0	0.0	7.68E-4	9.643E-4	0.0	0.0	0.0	0.0	0.0015	0.0011338	0.0028302	0.0022321	0.0021834	0.0011792	0.0031822	0.0021668	0.0011834	0.0	0.001548	
Wood Duck	0.0051282	0.009544	0.0144928	0.010101	0.0126292	0.0084135	0.0134454	0.0193727	0.0326923	0.0367836	0.0636531	0.1166348	0.1318598	0.1173313	0.1214825	0.133871	0.1136364	0.102381	0.0985285	0.0821485	0.0423729	0.043082	0.0452991	0.058129	0.0544218	0.0512465	0.0693069	0.0650246	0.1001192	0.0937143	0.1122222	0.1144393	0.1118611	0.1167568	0.0925727	0.1140271	0.0898396	0.0951276	0.0668934	0.0603774	0.0401786	0.0480349	0.0283019	0.0167064	0.0130011	0.0130178	0.0132802	0.0108359	
Blue-winged Teal	0.0	0.0	0.0	0.0	0.0	0.0012019	0.0	0.0	0.0019231	0.0015	0.0027675	0.0224665	0.0297256	0.0306748	0.0507893	0.038172	0.0138581	0.0047619	0.0172745	0.0094787	0.0061633	0.004971	0.0025641	0.0027248	0.0056689	0.0055402	0.0056577	0.0039409	0.0178784	0.024	0.0444444	0.0537634	0.0530376	0.0497297	0.0409042	0.039819	0.0320856	0.0208817	0.015873	0.009434	0.0011161	0.0	0.0011792	0.0	0.0010834	0.0	0.0	0.0	
Northern Shoveler	0.029304	0.0328738	0.0207039	0.020979	0.0275545	0.0240385	0.0176471	0.0166052	0.0423077	0.0359281	0.0295203	0.0750478	0.0556402	0.047546	0.0487303	0.027957	0.0160754	0.0053571	0.0083173	0.011585	0.0046225	0.0024855	0.0034188	9.083E-4	0.0068027	0.0041551	0.0042433	9.852E-4	0.0083433	0.0022857	0.0155556	0.015361	0.0318226	0.0389189	0.0247578	0.0316742	0.0374332	0.0336427	0.0396825	0.0462264	0.0502232	0.0458515	0.0554245	0.0365951	0.0411701	0.0461538	0.0398406	0.0371517	
Gadwall	0.0571429	0.0646872	0.0590062	0.040404	0.0562572	0.0456731	0.0378151	0.0322878	0.0557692	0.0470488	0.0581181	0.083652	0.058689	0.0590491	0.0425532	0.0274194	0.0232816	0.0267857	0.0243122	0.0273828	0.0100154	0.0074565	0.0076923	0.0027248	0.0136054	0.0166205	0.0183876	0.0137931	0.0154946	0.0091429	0.0222222	0.0168971	0.024108	0.0237838	0.0269107	0.0371041	0.0427807	0.0568445	0.0657596	0.0613208	0.0691964	0.0676856	0.0754717	0.0556881	0.0465872	0.0508876	0.0464807	0.0410217	
Eurasian Wigeon	0.0021978	0.0021209	0.0031056	0.001554	0.0015	0.0024038	0.0016807	0.0	0.0028846	0.0034217	9.225E-4	0.0071702	0.0022866	0.0015	0.0015	0.0	0.0	0.0	0.0012796	0.0	0.0	0.0	0.0017094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0015	0.0015	0.0015	0.0	0.002139	0.0015	0.0034014	0.0066038	0.0055804	0.0021834	0.0035377	0.0031822	0.0065005	0.0047337	0.002656	0.004644	
American Wigeon	0.0505495	0.0275716	0.0362319	0.022533	0.0367394	0.03125	0.0268908	0.0322878	0.0423077	0.0650128	0.0968635	0.1099426	0.0769817	0.0590491	0.0384351	0.0198925	0.0094235	0.0089286	0.0089571	0.0078989	0.0030817	0.0024855	0.0025641	0.0036331	0.0022676	0.001385	0.0084866	0.0059113	0.0059595	0.0022857	0.0177778	0.0130568	0.021215	0.0356757	0.0409042	0.039819	0.0406417	0.0440835	0.0578231	0.0754717	0.0792411	0.0764192	0.0613208	0.0509149	0.0390033	0.0497041	0.0385126	0.0340557	
Eurasian x American Wigeon (hybrid)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Mallard	0.2901099	0.3085896	0.2712215	0.2595183	0.2801378	0.2271635	0.2268908	0.2287823	0.2923077	0.3130881	0.3127306	0.414914	0.4153963	0.3949387	0.3932739	0.3790323	0.3386918	0.3220238	0.3314139	0.2864666	0.2180277	0.1739851	0.1615385	0.1961853	0.1950113	0.2105263	0.2178218	0.2433498	0.2812872	0.2971429	0.29	0.3072197	0.2536162	0.2735135	0.2863294	0.2841629	0.2951872	0.312065	0.2993197	0.3283019	0.3448661	0.3526201	0.3443396	0.3500398	0.2936078	0.2863905	0.2709163	0.2825077	
American Black Duck	0.1641026	0.1537646	0.1666667	0.1421911	0.1733639	0.1466346	0.1277311	0.1457565	0.1596154	0.1591104	0.154059	0.1797323	0.1257622	0.1027607	0.0617708	0.0365591	0.0243902	0.0309524	0.0236724	0.0242233	0.0200308	0.014913	0.017094	0.0127157	0.0249433	0.0263158	0.029703	0.035468	0.0810489	0.064	0.0677778	0.0683564	0.0588235	0.0681081	0.0602799	0.0624434	0.0877005	0.0904872	0.1145125	0.154717	0.1662946	0.1713974	0.1674528	0.1885442	0.1549296	0.1751479	0.1593625	0.1726006	
Mallard x American Black Duck (hybrid)	7.326E-4	0.0010604	0.0010352	0.002331	0.0011481	0.0	8.403E-4	9.225E-4	0.0019231	0.0017109	0.001845	9.56E-4	0.0	7.669E-4	0.002059	5.376E-4	0.0	0.0	6.398E-4	0.0021064	0.0	0.0	0.0	0.0	0.0011338	0.001385	0.0	0.0	0.0	0.0	0.0	0.0	0.0019286	0.0032432	0.0010764	0.0015	0.0010695	0.0023202	0.0011338	0.0037736	0.0011161	0.0043668	0.0070755	0.0047733	0.0043337	0.0071006	0.0039841	0.002322	
Mallard/American Black Duck	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.68E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Northern Pintail	0.0278388	0.0254507	0.0207039	0.01554	0.0149254	0.0216346	0.012605	0.0276753	0.0317308	0.0573139	0.052583	0.0712237	0.0411585	0.0214724	0.0144132	0.0096774	0.0060976	0.0015	0.0	0.0015	0.0030817	8.285E-4	0.0	0.0	0.0	0.0	0.0014144	9.852E-4	0.0047676	0.0034286	0.0088889	0.0092166	0.0086789	0.0237838	0.0118407	0.0099548	0.026738	0.0162413	0.0408163	0.0528302	0.0390625	0.0283843	0.0283019	0.0270485	0.0216685	0.0213018	0.0172643	0.0224458	
Green-winged Teal	0.0234432	0.0116649	0.0113872	0.017871	0.0114811	0.0168269	0.0134454	0.0156827	0.0490385	0.0607357	0.0590406	0.0984704	0.1189024	0.0973926	0.0775566	0.0553763	0.0321508	0.0071429	0.0089571	0.0042127	0.0030817	0.0024855	0.0017094	9.083E-4	0.0068027	0.0055402	0.0084866	0.0108374	0.0178784	0.0274286	0.0433333	0.0529954	0.051109	0.0832432	0.0516685	0.0470588	0.0770053	0.0661253	0.0793651	0.0915094	0.0758929	0.0786026	0.0483491	0.0334129	0.0162514	0.0224852	0.0119522	0.0185759	
teal sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011601	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
dabbling duck sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0023585	7.955E-4	0.0	0.0	0.0	0.0	
Canvasback	0.0336996	0.0243902	0.0300207	0.028749	0.0287026	0.0240385	0.0327731	0.047048	0.0490385	0.0479042	0.0562731	0.042543	0.0121951	0.0199387	0.0150995	0.011828	0.0022173	0.0	0.0038388	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002139	0.0	0.0034014	0.0037736	0.0145089	0.0032751	0.0106132	0.0103421	0.007584	0.016568	0.0146082	0.0201238	
Redhead	0.0344322	0.0328738	0.0331263	0.029526	0.0390356	0.0444712	0.0512605	0.0378229	0.0509615	0.0470488	0.0295203	0.0377629	0.0129573	0.0191718	0.0185312	0.011828	0.0055432	5.952E-4	0.0070377	0.0105319	0.0053929	0.0024855	0.0051282	0.0072661	0.0011338	0.0	0.0028289	0.0019704	0.0011919	0.0015	0.0011111	0.0030722	0.0048216	0.0075676	0.0021529	0.0108597	0.0139037	0.0220418	0.0181406	0.0188679	0.0167411	0.0087336	0.0200472	0.0198886	0.0119177	0.0118343	0.0119522	0.0193498	
Ring-necked Duck	0.0344322	0.0424178	0.0393375	0.033411	0.0287026	0.0432692	0.0445378	0.0405904	0.0644231	0.0821215	0.1107011	0.165392	0.1448171	0.1303681	0.1002059	0.0473118	0.0166297	0.0059524	0.0115163	0.0105319	0.0069337	0.0041425	0.0042735	0.0045413	0.0022676	0.001385	0.0042433	0.0059113	0.0047676	0.0034286	0.0044444	0.0046083	0.0086789	0.0086486	0.0043057	0.0135747	0.0149733	0.0313225	0.0306122	0.054717	0.0613839	0.0436681	0.0365566	0.0389817	0.0249187	0.0343195	0.0265604	0.0294118	
Tufted Duck	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.78E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Greater Scaup	0.0498168	0.0509014	0.0393375	0.032634	0.0619977	0.0408654	0.0445378	0.0405904	0.0615385	0.0607357	0.0747232	0.0697897	0.0442073	0.0375767	0.0343171	0.0172043	0.0110865	0.0113095	0.0076775	0.0068457	0.0046225	8.285E-4	0.0025641	9.083E-4	0.0011338	0.001385	0.0042433	0.0049261	0.0083433	0.0011429	0.0011111	0.0015361	0.002893	0.0043243	0.007535	0.0072398	0.0117647	0.0208817	0.0249433	0.0330189	0.0323661	0.0251092	0.0365566	0.0302307	0.0390033	0.043787	0.0451527	0.0348297	
Lesser Scaup	0.047619	0.0328738	0.0341615	0.025641	0.0367394	0.0360577	0.0369748	0.0322878	0.0451923	0.0487596	0.048893	0.0750478	0.054878	0.0575153	0.052162	0.0268817	0.0105322	0.0065476	0.0051184	0.0021064	0.0038521	0.004971	0.0042735	0.0018165	0.0	0.001385	0.0028289	9.852E-4	0.0023838	0.0015	0.0022222	7.68E-4	0.0019286	0.0054054	0.0118407	0.0045249	0.0139037	0.0197216	0.031746	0.0358491	0.0479911	0.0393013	0.0412736	0.0429594	0.0238353	0.0272189	0.0212483	0.0232198	
Greater/Lesser Scaup	0.0014652	0.0010604	0.0010352	0.0015	0.0015	0.0012019	0.002521	0.00369	0.0028846	0.0034217	0.0027675	0.0071702	0.0045732	0.0038344	0.0034317	0.0021505	0.001663	0.0011905	0.0012796	0.0010532	0.0	0.0	8.547E-4	9.083E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.643E-4	0.0	0.0021529	0.00181	0.0	0.0046404	0.0034014	0.0066038	0.0133929	0.0054585	0.0117925	0.0071599	0.0032503	0.0059172	0.0039841	0.004644	
Aythya sp.	0.0	0.0010604	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0023585	0.0	0.0	0.0	0.0	0.0	
King Eider	0.0029304	0.0021209	0.0015	7.77E-4	0.0011481	0.0012019	8.403E-4	0.00369	0.0019231	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011161	0.0015	0.0	0.0095465	0.0119177	0.0023669	0.001328	0.004644	
Common Eider	0.0080586	0.0084836	0.0093168	0.009324	0.0034443	0.0060096	0.0084034	0.0073801	0.0067308	0.0025663	0.001845	0.001912	0.0022866	0.0015337	6.863E-4	0.0026882	0.0	0.0017857	6.398E-4	0.0015798	0.0	0.0015	0.0017094	0.0027248	0.0011338	0.001385	0.0014144	0.0	0.0107271	0.0022857	0.0011111	0.0	0.0	0.0	0.0	0.00181	0.0015	0.0011601	0.0011338	9.434E-4	0.0011161	0.0032751	0.0011792	0.0079554	0.0086674	0.0094675	0.0132802	0.0123839	
