









Frequency of observations in the selected location(s).:
Number of taxa: 	449

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Cackling Goose	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0015	0.0015	0.0	0.0015	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0015	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0	
Canada Goose	0.1904762	0.1895425	0.1794872	0.1853659	0.14	0.1842105	0.2280702	0.2372881	0.3037037	0.2070485	0.1755319	0.2335766	0.2	0.2062937	0.188755	0.3064516	0.2419355	0.2150943	0.1786667	0.2108844	0.1621622	0.1445087	0.120438	0.1155116	0.1091703	0.1270718	0.1156069	0.1798246	0.185	0.178744	0.1479592	0.1612903	0.1381818	0.1649485	0.2196532	0.2735043	0.2327586	0.2477064	0.3571429	0.2966667	0.2631579	0.2489796	0.2601156	0.2424242	0.1544715	0.1658031	0.2329545	0.2509225	
goose sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0074074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Mute Swan	0.0952381	0.0849673	0.0854701	0.1170732	0.1	0.0921053	0.0818713	0.1355932	0.1407407	0.0837004	0.0904255	0.1058394	0.0615385	0.0944056	0.0883534	0.1169355	0.0516129	0.0716981	0.0666667	0.0578231	0.0405405	0.0346821	0.0328467	0.0231023	0.0174672	0.0331492	0.0520231	0.0482456	0.07	0.0531401	0.0306122	0.0580645	0.04	0.0618557	0.0751445	0.0854701	0.0431034	0.1055046	0.0816327	0.0833333	0.062201	0.0734694	0.0635838	0.0484848	0.0650407	0.0414508	0.0681818	0.1291513	
Black Swan	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005102	0.0	0.0	0.0	0.0	0.0042735	0.0	0.0	0.005102	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Trumpeter Swan	0.0	0.0065359	0.0	0.0	0.0066667	0.0065789	0.0015	0.0	0.0	0.0088106	0.0	0.0	0.0015	0.0015	0.0	0.0	0.0015	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0045872	0.0	0.0033333	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	
Tundra Swan	0.010582	0.0130719	0.008547	0.0097561	0.0015	0.0065789	0.0	0.0084746	0.0074074	0.0132159	0.0212766	0.0015	0.0115385	0.0034965	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0102041	0.0066667	0.0239234	0.0081633	0.0115607	0.0242424	0.0121951	0.015544	0.0056818	0.0015	
Trumpeter/Tundra Swan	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
swan sp.	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0036496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Egyptian Goose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0057803	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Muscovy Duck	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0036496	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Wood Duck	0.037037	0.0015	0.008547	0.0146341	0.0015	0.0197368	0.0233918	0.0338983	0.0444444	0.030837	0.0585106	0.0620438	0.0846154	0.0944056	0.064257	0.0967742	0.0967742	0.045283	0.064	0.0578231	0.0236486	0.0491329	0.0547445	0.0429043	0.0262009	0.0662983	0.0231214	0.0263158	0.03	0.057971	0.0357143	0.0612903	0.0545455	0.0773196	0.0982659	0.1025641	0.0905172	0.0779817	0.0765306	0.09	0.0334928	0.0244898	0.017341	0.0151515	0.0203252	0.015544	0.0340909	0.0110701	
Mandarin Duck	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0056818	0.0015	
Blue-winged Teal	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0044053	0.0106383	0.0015	0.0192308	0.0174825	0.0160643	0.0080645	0.0193548	0.0113208	0.0053333	0.0102041	0.0033784	0.0057803	0.0	0.0066007	0.0043668	0.0055249	0.0015	0.004386	0.005	0.0015	0.0204082	0.0354839	0.0145455	0.0412371	0.0346821	0.034188	0.0431034	0.0183486	0.0153061	0.01	0.0095694	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Northern Shoveler	0.047619	0.0130719	0.034188	0.0487805	0.0266667	0.0263158	0.0175439	0.059322	0.0666667	0.0220264	0.0478723	0.0510949	0.0692308	0.0524476	0.0281124	0.0040323	0.0193548	0.0150943	0.0026667	0.0015	0.0067568	0.0	0.0	0.0015	0.0	0.0015	0.0057803	0.0	0.005	0.0048309	0.005102	0.016129	0.0181818	0.0206186	0.017341	0.0470085	0.0431034	0.0458716	0.0663265	0.0633333	0.0526316	0.0408163	0.0231214	0.0272727	0.0243902	0.0414508	0.0284091	0.0553506	
Gadwall	0.0634921	0.0326797	0.034188	0.0390244	0.0133333	0.0263158	0.0116959	0.0338983	0.0888889	0.0484581	0.0212766	0.040146	0.0307692	0.0244755	0.0240964	0.0120968	0.0290323	0.0264151	0.016	0.0068027	0.0168919	0.0057803	0.0109489	0.0015	0.0043668	0.0055249	0.017341	0.004386	0.015	0.0048309	0.0102041	0.0225806	0.0109091	0.0257732	0.0115607	0.0299145	0.0474138	0.0412844	0.0561224	0.0433333	0.0717703	0.0693878	0.0346821	0.0393939	0.0243902	0.0310881	0.0113636	0.0295203	
Eurasian Wigeon	0.0	0.0065359	0.008547	0.004878	0.0133333	0.0065789	0.0015	0.0	0.0015	0.0044053	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0051546	0.0015	0.0042735	0.0043103	0.0091743	0.005102	0.0	0.0047847	0.0015	0.0015	0.0015	0.0	0.0	0.0	0.0015	
American Wigeon	0.0634921	0.0522876	0.0683761	0.0878049	0.04	0.0723684	0.0350877	0.0932203	0.1111111	0.0748899	0.0531915	0.0729927	0.0576923	0.048951	0.0200803	0.0120968	0.0064516	0.0037736	0.0015	0.0015	0.0033784	0.0015	0.0	0.0033003	0.0	0.0	0.0057803	0.0	0.0	0.0	0.005102	0.016129	0.0072727	0.0206186	0.0289017	0.0470085	0.0732759	0.0550459	0.0918367	0.0833333	0.0861244	0.0408163	0.0289017	0.0515152	0.0569106	0.0880829	0.0511364	0.0664207	
Mallard	0.1957672	0.1633987	0.1880342	0.1853659	0.1933333	0.1776316	0.1812865	0.2542373	0.2740741	0.1982379	0.2074468	0.2408759	0.2076923	0.1958042	0.2008032	0.2701613	0.2516129	0.2264151	0.176	0.207483	0.1554054	0.1445087	0.1350365	0.1386139	0.0742358	0.1491713	0.1791908	0.1403509	0.155	0.1497585	0.1530612	0.2193548	0.1454545	0.2061856	0.1791908	0.2264957	0.25	0.206422	0.3520408	0.3333333	0.2966507	0.2816327	0.2427746	0.2393939	0.1910569	0.2227979	0.2954545	0.2730627	
American Black Duck	0.1534392	0.124183	0.1025641	0.1365854	0.1533333	0.1315789	0.122807	0.1694915	0.2296296	0.1145374	0.0904255	0.1423358	0.0807692	0.0629371	0.0200803	0.0524194	0.0258065	0.0415094	0.0266667	0.0136054	0.0101351	0.0057803	0.0109489	0.0132013	0.0218341	0.0276243	0.0231214	0.0263158	0.005	0.0338164	0.0255102	0.0580645	0.0254545	0.0309278	0.0578035	0.0940171	0.1034483	0.1009174	0.127551	0.17	0.1578947	0.1387755	0.1618497	0.1333333	0.1626016	0.2020725	0.1761364	0.1808118	
Mallard x American Black Duck (hybrid)	0.0	0.0	0.008547	0.0	0.0	0.0	0.005848	0.0	0.0	0.0	0.0	0.0015	0.0	0.0034965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0033333	0.0	0.0040816	0.0057803	0.0	0.0	0.0	0.0	0.0	
Mallard/American Black Duck	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0055249	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Northern Pintail	0.015873	0.0130719	0.017094	0.0146341	0.0066667	0.0015	0.005848	0.0084746	0.037037	0.0044053	0.037234	0.0328467	0.0153846	0.006993	0.0040161	0.0015	0.0015	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0032258	0.0036364	0.0154639	0.0	0.0128205	0.0560345	0.0550459	0.0510204	0.03	0.0430622	0.0122449	0.0115607	0.0151515	0.0081301	0.0015	0.0170455	0.0258303	
Green-winged Teal	0.0582011	0.0261438	0.008547	0.0195122	0.0133333	0.0131579	0.005848	0.0254237	0.037037	0.0352423	0.0212766	0.080292	0.0538462	0.0594406	0.0361446	0.0120968	0.0290323	0.0075472	0.0053333	0.0	0.0	0.0028902	0.0015	0.0	0.0	0.0015	0.0015	0.0	0.01	0.0096618	0.005102	0.0451613	0.0181818	0.0412371	0.0635838	0.0512821	0.0775862	0.0733945	0.0765306	0.1166667	0.0669856	0.0653061	0.0289017	0.0606061	0.0487805	0.0259067	0.0113636	0.0295203	
dabbling duck sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0032258	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Red-crested Pochard	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0056818	0.0015	
Canvasback	0.026455	0.0130719	0.025641	0.0195122	0.0066667	0.0015	0.0233918	0.0084746	0.0296296	0.0176211	0.0106383	0.0072993	0.0076923	0.0104895	0.0080321	0.0	0.0032258	0.0	0.0026667	0.0015	0.0	0.0	0.0015	0.0015	0.0	0.0	0.0057803	0.0	0.0	0.0015	0.0	0.0015	0.0015	0.0	0.0	0.0015	0.0	0.0	0.005102	0.0066667	0.0047847	0.0122449	0.0057803	0.0151515	0.0162602	0.0259067	0.0113636	0.0405904	
Redhead	0.026455	0.0130719	0.008547	0.0292683	0.02	0.0065789	0.0175439	0.0169492	0.0222222	0.0132159	0.0159574	0.0072993	0.0076923	0.013986	0.0040161	0.0015	0.0129032	0.0015	0.0026667	0.0015	0.0	0.0	0.0015	0.0	0.0015	0.0	0.0	0.0	0.005	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0086207	0.0015	0.005102	0.01	0.0047847	0.0081633	0.0231214	0.0090909	0.0081301	0.015544	0.0113636	0.0221402	
Ring-necked Duck	0.0529101	0.0196078	0.008547	0.0682927	0.0333333	0.0394737	0.0292398	0.0762712	0.1037037	0.0881057	0.0744681	0.0693431	0.0653846	0.0769231	0.060241	0.0282258	0.0129032	0.0015	0.0015	0.0015	0.0015	0.0057803	0.0036496	0.0	0.0	0.0015	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0051546	0.0015	0.0015	0.0215517	0.0275229	0.0255102	0.0233333	0.0287081	0.0326531	0.0346821	0.0272727	0.0162602	0.015544	0.0284091	0.0405904	
Tufted Duck	0.0	0.0	0.0015	0.0	0.0066667	0.0131579	0.005848	0.0254237	0.0074074	0.0044053	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0033333	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0015	
Greater Scaup	0.037037	0.0457516	0.008547	0.0487805	0.02	0.0197368	0.0350877	0.0169492	0.0296296	0.0264317	0.0053191	0.0109489	0.0076923	0.027972	0.0040161	0.0	0.0064516	0.0015	0.0026667	0.0	0.0	0.0	0.0036496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0015	0.0086207	0.0137615	0.0102041	0.01	0.0287081	0.0326531	0.0578035	0.0333333	0.0325203	0.0518135	0.0511364	0.0258303	
Lesser Scaup	0.010582	0.0065359	0.008547	0.0146341	0.02	0.0328947	0.0175439	0.0015	0.0074074	0.0132159	0.0106383	0.0015	0.0153846	0.0174825	0.0080321	0.0	0.016129	0.0015	0.0026667	0.0015	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0015	0.0	0.0153061	0.02	0.0382775	0.0285714	0.0289017	0.030303	0.0162602	0.0207254	0.0284091	0.0184502	
Greater/Lesser Scaup	0.005291	0.0	0.0	0.004878	0.0	0.0	0.005848	0.0	0.0	0.0	0.0	0.0036496	0.0076923	0.0	0.0040161	0.0	0.0032258	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0033333	0.0047847	0.0	0.0057803	0.0015	0.004065	0.0	0.0056818	0.0	
Aythya sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
King Eider	0.0015	0.0	0.0	0.004878	0.0	0.0015	0.0015	0.0015	0.0015	0.0132159	0.0053191	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004065	0.0015	0.0	0.00369	
Common Eider	0.005291	0.0065359	0.0015	0.0146341	0.0	0.0065789	0.0015	0.0	0.0	0.0132159	0.0053191	0.0015	0.0	0.0	0.0015	0.0	0.0	0.0037736	0.0	0.0	0.0033784	0.0	0.0036496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008547	0.0	0.0045872	0.0102041	0.0033333	0.0	0.0040816	0.0	0.0	0.0081301	0.0015	0.0	0.0147601	
Harlequin Duck	0.021164	0.0015	0.0015	0.004878	0.0133333	0.0015	0.0015	0.0	0.0074074	0.0132159	0.0106383	0.0015	0.0015	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0	0.0033784	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0047847	0.0	0.0	0.0030303	0.0	0.0015	0.0	0.0073801	
Surf Scoter	0.005291	0.0065359	0.0015	0.0146341	0.0066667	0.0065789	0.0015	0.0015	0.0015	0.0132159	0.0053191	0.0036496	0.0076923	0.0015	0.0015	0.0040323	0.0	0.0	0.0053333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0086207	0.0015	0.005102	0.0015	0.0191388	0.0015	0.0057803	0.0030303	0.0121951	0.0103627	0.0227273	0.0221402	
White-winged Scoter	0.010582	0.0065359	0.0015	0.0146341	0.0133333	0.0197368	0.0015	0.0084746	0.0074074	0.0132159	0.0106383	0.0036496	0.0015	0.0015	0.0040161	0.0040323	0.0015	0.0037736	0.0053333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0128205	0.0043103	0.0045872	0.0015	0.0066667	0.0095694	0.0081633	0.0289017	0.0151515	0.0121951	0.0103627	0.0056818	0.0369004	
Black Scoter	0.005291	0.0065359	0.0015	0.0195122	0.0	0.0065789	0.0015	0.0	0.0015	0.0132159	0.0053191	0.0036496	0.0015	0.0015	0.0040161	0.0040323	0.0032258	0.0	0.0053333	0.0015	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0015	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0042735	0.0015	0.0015	0.0015	0.01	0.0143541	0.0122449	0.0289017	0.0060606	0.0081301	0.0103627	0.0170455	0.0184502	
scoter sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.004065	0.0	0.0	0.00369	
Long-tailed Duck	0.026455	0.0130719	0.008547	0.0292683	0.0466667	0.0197368	0.0116959	0.0338983	0.0148148	0.0352423	0.0212766	0.0145985	0.0076923	0.0015	0.0015	0.0015	0.0096774	0.0075472	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0015	0.02	0.0191388	0.0081633	0.0231214	0.0212121	0.0162602	0.0310881	0.0227273	0.0701107	
Bufflehead	0.0793651	0.0653595	0.042735	0.0536585	0.06	0.1118421	0.0994152	0.0847458	0.0888889	0.0881057	0.0797872	0.080292	0.0807692	0.0664336	0.0481928	0.0241935	0.0322581	0.0150943	0.0026667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0042735	0.0	0.0	0.0306122	0.0566667	0.1339713	0.1346939	0.2023121	0.1515152	0.1138211	0.0984456	0.125	0.1771218	
Common Goldeneye	0.037037	0.0457516	0.0683761	0.0487805	0.04	0.0723684	0.0233918	0.0423729	0.037037	0.0528634	0.0265957	0.0218978	0.0076923	0.006993	0.0	0.0040323	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0042735	0.0	0.0	0.0015	0.0033333	0.0239234	0.0122449	0.0404624	0.0363636	0.0284553	0.0414508	0.0340909	0.0885609	
Barrow's Goldeneye	0.0	0.0015	0.017094	0.0015	0.0066667	0.0	0.0015	0.0015	0.0	0.0044053	0.0	0.0	0.0	0.0034965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0030303	0.0	0.0	0.0	0.0015	
Hooded Merganser	0.0634921	0.0457516	0.0769231	0.0926829	0.0466667	0.0460526	0.0701754	0.0677966	0.0814815	0.0704846	0.0957447	0.1058394	0.0576923	0.0524476	0.0240964	0.0120968	0.0096774	0.0075472	0.008	0.0034014	0.0	0.0086705	0.0072993	0.0066007	0.0015	0.0055249	0.0	0.004386	0.005	0.0096618	0.0015	0.0064516	0.0015	0.0154639	0.0231214	0.008547	0.0215517	0.0229358	0.0306122	0.0366667	0.1004785	0.122449	0.0867052	0.0909091	0.0528455	0.0621762	0.0511364	0.0701107	
Common Merganser	0.042328	0.0718954	0.034188	0.0439024	0.04	0.0394737	0.0350877	0.0423729	0.0222222	0.061674	0.0478723	0.0583942	0.0461538	0.0314685	0.0120482	0.0282258	0.016129	0.0113208	0.008	0.0034014	0.0067568	0.0057803	0.0182482	0.009901	0.0131004	0.0110497	0.0057803	0.004386	0.0015	0.0096618	0.005102	0.0129032	0.0072727	0.0051546	0.0057803	0.025641	0.0301724	0.0275229	0.0612245	0.0533333	0.0526316	0.044898	0.0693642	0.0515152	0.0365854	0.0259067	0.0340909	0.0516605	
Red-breasted Merganser	0.0952381	0.0784314	0.1196581	0.1219512	0.12	0.1381579	0.0994152	0.1186441	0.1333333	0.123348	0.0957447	0.0839416	0.0730769	0.0629371	0.0481928	0.0322581	0.0225806	0.0113208	0.008	0.0034014	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0042735	0.0086207	0.0	0.0153061	0.0015	0.0287081	0.0367347	0.0520231	0.0969697	0.0772358	0.0414508	0.0738636	0.1217712	
