









Frequency of observations in the selected location(s).:
Number of taxa: 	454

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Surf/Black Scoter	0.0	0.0	0.0	0.002457	0.0015	0.0	0.0	0.0028329	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0031546	0.0	0.0	0.0	0.0033003	0.002551	
scoter sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0022676	0.0027174	0.0021552	0.0015	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	
Long-tailed Duck	0.078534	0.0306748	0.0346021	0.019656	0.0133779	0.0116959	0.0162162	0.0453258	0.0425532	0.0134409	0.016129	0.0296296	0.030303	0.0229645	0.0094518	0.0031746	0.0015	0.0015	0.0074074	0.0015	0.0018904	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0027174	0.0	0.0	0.0054845	0.0147783	0.0169492	0.0157729	0.0316027	0.0216049	0.0141343	0.039604	0.0408163	
Bufflehead	0.117801	0.1226994	0.100346	0.0884521	0.09699	0.0818713	0.0756757	0.1104816	0.0984043	0.1048387	0.0737327	0.1185185	0.1691919	0.1273486	0.0907372	0.0444444	0.0184843	0.0051282	0.0018519	0.0015	0.0015	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0043103	0.008596	0.0201097	0.0665025	0.125908	0.1293375	0.0902935	0.1080247	0.1166078	0.1353135	0.0790816	
Common Goldeneye	0.065445	0.107362	0.0761246	0.0737101	0.0702341	0.0467836	0.0459459	0.0538244	0.0718085	0.0483871	0.0576037	0.037037	0.030303	0.0125261	0.0132325	0.0047619	0.0015	0.0034188	0.0018519	0.0030303	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0015	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0127971	0.0320197	0.0193705	0.0189274	0.03386	0.0246914	0.0212014	0.0528053	0.0510204	
Barrow's Goldeneye	0.0026178	0.0015	0.0069204	0.0015	0.0033445	0.0	0.0027027	0.0015	0.0026596	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0015	
Hooded Merganser	0.0497382	0.0337423	0.0484429	0.04914	0.0468227	0.0263158	0.0486486	0.0509915	0.0771277	0.1021505	0.1082949	0.1	0.0808081	0.0480167	0.0340265	0.0190476	0.0110906	0.0068376	0.0037037	0.0075758	0.0056711	0.0074906	0.0024631	0.0071942	0.0027027	0.0060976	0.0071429	0.0053763	0.0061538	0.0	0.0033113	0.0037383	0.0042373	0.0079365	0.0073892	0.0068027	0.013587	0.0043103	0.0114613	0.0310786	0.044335	0.0702179	0.0567823	0.0654628	0.0617284	0.0459364	0.049505	0.0714286	
Common Merganser	0.0759162	0.101227	0.0795848	0.0712531	0.090301	0.0818713	0.0621622	0.0538244	0.1223404	0.1263441	0.0599078	0.0925926	0.1035354	0.0668058	0.0661626	0.0333333	0.0295749	0.0188034	0.012963	0.0166667	0.0170132	0.0224719	0.0246305	0.0107914	0.0108108	0.0213415	0.0071429	0.0053763	0.0153846	0.040404	0.0298013	0.0186916	0.0148305	0.0291005	0.0738916	0.0521542	0.0625	0.0517241	0.0716332	0.0603291	0.0689655	0.0920097	0.0694006	0.1106095	0.0895062	0.0777385	0.0924092	0.0688776	
Red-breasted Merganser	0.1151832	0.0705521	0.083045	0.0663391	0.0668896	0.0760234	0.072973	0.1076487	0.0930851	0.0833333	0.0875576	0.0944444	0.1035354	0.1043841	0.0680529	0.0269841	0.0184843	0.0051282	0.0222222	0.0106061	0.0018904	0.0037453	0.0	0.0	0.0015	0.0030488	0.0035714	0.0	0.0030769	0.0	0.0	0.0015	0.0	0.0015	0.0	0.0015	0.0027174	0.0043103	0.008596	0.0146252	0.0295567	0.0363196	0.0347003	0.0406321	0.0432099	0.04947	0.1122112	0.0892857	
Common/Red-breasted Merganser	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	
Ruddy Duck	0.026178	0.0460123	0.0346021	0.041769	0.0334448	0.0292398	0.0432432	0.0623229	0.0398936	0.0403226	0.0345622	0.0333333	0.0656566	0.0542797	0.0302457	0.0190476	0.0092421	0.0102564	0.0240741	0.0045455	0.0037807	0.0037453	0.0024631	0.0035971	0.0027027	0.0030488	0.0107143	0.0026882	0.0092308	0.010101	0.0015	0.0037383	0.0021186	0.005291	0.0073892	0.0045351	0.0217391	0.0107759	0.034384	0.0292505	0.0369458	0.0338983	0.044164	0.027088	0.0339506	0.0282686	0.0363036	0.0306122	
duck sp.	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	
Northern Bobwhite	0.0026178	0.0015	0.0	0.0015	0.0	0.0	0.0027027	0.0	0.0	0.0	0.0	0.0	0.0025253	0.0015	0.0018904	0.0031746	0.0	0.008547	0.0092593	0.0030303	0.0037807	0.0037453	0.0024631	0.0071942	0.0081081	0.0121951	0.0	0.0053763	0.0123077	0.003367	0.0	0.0	0.0	0.0	0.0015	0.0	0.0027174	0.0	0.0	0.0018282	0.0	0.0	0.0	0.0	0.0	0.0035336	0.0	0.0	
Wild Turkey	0.013089	0.0245399	0.0103806	0.031941	0.0468227	0.0350877	0.0243243	0.0509915	0.0452128	0.0591398	0.0506912	0.0592593	0.0429293	0.0584551	0.0623819	0.0698413	0.0813309	0.0581197	0.05	0.0621212	0.0302457	0.0449438	0.0418719	0.0395683	0.0243243	0.0213415	0.025	0.0349462	0.0153846	0.020202	0.0165563	0.0317757	0.0338983	0.037037	0.0270936	0.0226757	0.0217391	0.0280172	0.0114613	0.0182815	0.0295567	0.0435835	0.0378549	0.0180587	0.037037	0.0388693	0.0264026	0.0153061	
Ruffed Grouse	0.013089	0.006135	0.0034602	0.0	0.0033445	0.005848	0.0027027	0.0056657	0.0026596	0.0053763	0.0046083	0.0166667	0.0050505	0.0187891	0.0302457	0.0269841	0.0203327	0.017094	0.037037	0.0318182	0.0151229	0.0243446	0.0147783	0.0197842	0.0081081	0.0091463	0.0107143	0.0026882	0.0092308	0.006734	0.0066225	0.0018692	0.0021186	0.005291	0.0221675	0.0136054	0.013587	0.0086207	0.0114613	0.0127971	0.0123153	0.0048426	0.0063091	0.013544	0.0092593	0.0106007	0.0033003	0.0127551	
Spruce Grouse	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Ring-necked Pheasant	0.0340314	0.0276074	0.0415225	0.036855	0.0334448	0.0292398	0.0324324	0.0254958	0.0265957	0.0456989	0.0414747	0.0314815	0.040404	0.0417537	0.047259	0.0444444	0.025878	0.034188	0.0407407	0.0393939	0.0321361	0.0280899	0.0270936	0.0359712	0.0162162	0.027439	0.0285714	0.0295699	0.0246154	0.020202	0.0015	0.0037383	0.0148305	0.005291	0.0073892	0.015873	0.0190217	0.0193966	0.0315186	0.0255941	0.0221675	0.031477	0.0410095	0.0180587	0.0308642	0.0282686	0.0231023	0.0280612	
Silver Pheasant	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0027027	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Pied-billed Grebe	0.0157068	0.0337423	0.0380623	0.027027	0.0200669	0.0204678	0.0162162	0.01983	0.0132979	0.0322581	0.0138249	0.0444444	0.0909091	0.0793319	0.047259	0.0206349	0.0184843	0.0068376	0.0185185	0.019697	0.0037807	0.011236	0.0098522	0.0125899	0.0243243	0.0121951	0.0178571	0.0107527	0.0307692	0.010101	0.0298013	0.0261682	0.0275424	0.0185185	0.0320197	0.0226757	0.0326087	0.0280172	0.0429799	0.0511883	0.046798	0.0460048	0.0252366	0.03386	0.0277778	0.0141343	0.019802	0.0153061	
Horned Grebe	0.0445026	0.0122699	0.0138408	0.012285	0.0267559	0.0204678	0.0243243	0.0424929	0.0585106	0.061828	0.0529954	0.0703704	0.0757576	0.0354906	0.0132325	0.0111111	0.0018484	0.0051282	0.0015	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0015	0.0	0.0027174	0.0021552	0.0028653	0.0015	0.0270936	0.0169492	0.0252366	0.0158014	0.0092593	0.0106007	0.0330033	0.0255102	
Red-necked Grebe	0.0052356	0.006135	0.0034602	0.002457	0.0133779	0.005848	0.0015	0.0169972	0.0505319	0.0349462	0.0184332	0.0203704	0.0277778	0.0229645	0.0113422	0.0031746	0.0018484	0.0017094	0.0	0.0015152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0027174	0.0	0.0015	0.0018282	0.0098522	0.0072639	0.0015	0.006772	0.0061728	0.0	0.0066007	0.0	
Eared Grebe	0.0015	0.0015	0.0034602	0.0015	0.0	0.0015	0.0	0.0015	0.0026596	0.0026882	0.0	0.0018519	0.0050505	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0022676	0.0	0.0	0.0015	0.0	0.0	0.0015	0.0	0.0015	0.0	0.0	0.0	0.0	
Horned/Eared Grebe	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Western Grebe	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0026882	0.0015	0.0015	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Rock Pigeon	0.1675393	0.1503067	0.1557093	0.1695332	0.1438127	0.1315789	0.1297297	0.1473088	0.1968085	0.155914	0.1520737	0.1685185	0.1969697	0.1753653	0.1852552	0.1761905	0.1571165	0.1589744	0.1666667	0.1484848	0.147448	0.1610487	0.1305419	0.1654676	0.1621622	0.1768293	0.1821429	0.1854839	0.16	0.1986532	0.1490066	0.1551402	0.125	0.1798942	0.182266	0.2018141	0.2038043	0.1551724	0.1805158	0.1809872	0.1970443	0.1840194	0.2050473	0.234763	0.1728395	0.1872792	0.2310231	0.2346939	
Eurasian Collared-Dove	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	
Mourning Dove	0.3717277	0.3558282	0.4394464	0.4299754	0.3913043	0.4181287	0.4675676	0.4617564	0.4680851	0.4677419	0.4539171	0.5092593	0.479798	0.4676409	0.5330813	0.5111111	0.4972274	0.5162393	0.4481481	0.5045455	0.415879	0.4531835	0.4655172	0.4928058	0.5378378	0.5213415	0.5642857	0.5080645	0.4953846	0.5016835	0.5165563	0.4691589	0.3961864	0.4047619	0.364532	0.3628118	0.3913043	0.2823276	0.3782235	0.3510055	0.3669951	0.3970944	0.3974763	0.3814898	0.4135802	0.4452297	0.5115512	0.4107143	
Yellow-billed Cuckoo	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0036969	0.0136752	0.0574074	0.0545455	0.020794	0.0280899	0.0295567	0.0233813	0.0243243	0.0152439	0.0107143	0.0053763	0.0092308	0.0	0.013245	0.0	0.0063559	0.0026455	0.0024631	0.0015	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Black-billed Cuckoo	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0036969	0.025641	0.0444444	0.0439394	0.0359168	0.0580524	0.0541872	0.044964	0.0567568	0.0152439	0.0464286	0.0026882	0.0246154	0.016835	0.0099338	0.0037383	0.0021186	0.0026455	0.0	0.0022676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Yellow-billed/Black-billed Cuckoo	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015152	0.0	0.0	0.0	0.0	0.0	0.0030488	0.0035714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0024631	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Common Nighthawk	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.008547	0.0222222	0.0151515	0.0094518	0.0018727	0.0024631	0.0017986	0.0054054	0.0015	0.0035714	0.0	0.0	0.010101	0.0066225	0.0392523	0.0169492	0.005291	0.0098522	0.0015	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Chuck-will's-widow	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0018484	0.0	0.0015	0.0030303	0.0018904	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Eastern Whip-poor-will	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015873	0.0018484	0.0034188	0.0092593	0.0015152	0.0037807	0.0037453	0.0	0.0053957	0.0015	0.0030488	0.0	0.0	0.0	0.0	0.0033113	0.0	0.0021186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Chimney Swift	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0174603	0.0609982	0.0615385	0.0777778	0.1030303	0.094518	0.0730337	0.1108374	0.0989209	0.1108108	0.1067073	0.0928571	0.0913978	0.0769231	0.0976431	0.0794702	0.0915888	0.0402542	0.026455	0.044335	0.0544218	0.0244565	0.0043103	0.0028653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Ruby-throated Hummingbird	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0031746	0.0573013	0.1948718	0.1685185	0.2212121	0.1644612	0.1142322	0.1921182	0.1654676	0.1972973	0.1676829	0.2	0.2419355	0.1692308	0.2188552	0.2582781	0.2224299	0.2245763	0.1481481	0.0763547	0.0272109	0.0054348	0.0021552	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Calliope Hummingbird	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Rufous Hummingbird	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0015	0.0015	0.0015	0.0030864	0.0035336	0.0015	0.0	
Clapper Rail	0.0026178	0.0030675	0.0	0.0	0.0	0.0	0.0054054	0.0	0.0	0.0	0.0	0.0	0.0	0.0020877	0.0	0.0111111	0.0203327	0.017094	0.037037	0.0318182	0.026465	0.0262172	0.0270936	0.0269784	0.027027	0.0304878	0.0357143	0.0295699	0.0369231	0.040404	0.0231788	0.0149533	0.0148305	0.0132275	0.0123153	0.0136054	0.013587	0.012931	0.0114613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Virginia Rail	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0094518	0.0095238	0.0055453	0.0034188	0.0092593	0.0090909	0.0094518	0.0074906	0.0049261	0.0035971	0.0081081	0.0015	0.0142857	0.0026882	0.0	0.0	0.0066225	0.0037383	0.0021186	0.0	0.0098522	0.0	0.0027174	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0035336	0.0	0.0	
Sora	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0031746	0.0055453	0.0015	0.012963	0.0030303	0.0037807	0.0018727	0.0	0.0035971	0.0054054	0.0060976	0.0	0.0015	0.0015	0.0	0.0	0.0015	0.0021186	0.0	0.0	0.0015	0.0027174	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Common Gallinule	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0037807	0.0079365	0.0110906	0.0136752	0.0222222	0.0121212	0.0075614	0.0018727	0.0049261	0.0107914	0.0189189	0.0030488	0.0142857	0.0134409	0.0215385	0.006734	0.0198675	0.0186916	0.0169492	0.015873	0.0246305	0.0136054	0.013587	0.0086207	0.0057307	0.0018282	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
American Coot	0.0287958	0.0337423	0.0138408	0.009828	0.0167224	0.0204678	0.0216216	0.0226629	0.0345745	0.0430108	0.0207373	0.0314815	0.0479798	0.0542797	0.0340265	0.0206349	0.012939	0.0051282	0.0203704	0.0227273	0.0056711	0.0074906	0.0024631	0.0089928	0.0135135	0.0030488	0.0107143	0.0015	0.0061538	0.010101	0.0165563	0.011215	0.0105932	0.0132275	0.0295567	0.0181406	0.0298913	0.0215517	0.0401146	0.0255941	0.044335	0.0460048	0.0410095	0.03386	0.0154321	0.0176678	0.0165017	0.0127551	
Purple Gallinule	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0021552	0.0057307	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Yellow Rail	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Sandhill Crane	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0026882	0.0	0.0015	0.0015	0.0020877	0.0037807	0.0015	0.0073937	0.0017094	0.0	0.0	0.0015	0.0018727	0.0024631	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0015	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0024213	0.0	0.0	0.0030864	0.0	0.0	0.0	
American Avocet	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0026882	0.0	0.003367	0.0033113	0.0	0.0015	0.0015	0.0024631	0.0022676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
American Oystercatcher	0.0052356	0.0	0.0	0.0	0.0	0.0	0.0027027	0.0084986	0.0212766	0.0241935	0.0414747	0.0388889	0.0454545	0.0438413	0.0434783	0.0396825	0.0351201	0.034188	0.0481481	0.05	0.0340265	0.0355805	0.0369458	0.0431655	0.0324324	0.0396341	0.0678571	0.0752688	0.0861538	0.0673401	0.0430464	0.0261682	0.0190678	0.0079365	0.0049261	0.0045351	0.0081522	0.0064655	0.0057307	0.0091408	0.0024631	0.0	0.0063091	0.0022573	0.0030864	0.0035336	0.0015	0.002551	
Black-bellied Plover	0.0104712	0.0	0.0103806	0.007371	0.006689	0.002924	0.0	0.0	0.0026596	0.0	0.0023041	0.0	0.0025253	0.006263	0.0037807	0.0095238	0.0147874	0.025641	0.0462963	0.0590909	0.0132325	0.0037453	0.0	0.0015	0.0027027	0.0015	0.0071429	0.0107527	0.0430769	0.047138	0.0397351	0.0485981	0.0529661	0.037037	0.0320197	0.0362812	0.0461957	0.0280172	0.034384	0.0292505	0.0147783	0.0121065	0.0094637	0.0112867	0.0015	0.0015	0.0	0.005102	
American Golden-Plover	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0015	0.0056075	0.0127119	0.021164	0.0147783	0.0113379	0.013587	0.0021552	0.0114613	0.0015	0.0024631	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Pacific Golden-Plover	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Black-bellied Plover/golden-plover sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Wilson's Plover	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Semipalmated Plover	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0026882	0.0	0.0	0.0	0.0	0.0	0.0	0.0184843	0.025641	0.0444444	0.0469697	0.0094518	0.005618	0.0	0.0035971	0.0027027	0.0060976	0.0357143	0.0672043	0.1107692	0.1077441	0.0794702	0.1028037	0.0974576	0.0634921	0.0492611	0.0226757	0.0217391	0.0086207	0.0057307	0.0109689	0.0	0.0024213	0.0	0.0	0.0	0.0	0.0	0.0	
Piping Plover	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0015	0.0025253	0.0041754	0.0037807	0.0095238	0.0092421	0.008547	0.012963	0.0121212	0.0056711	0.0093633	0.0123153	0.0179856	0.0054054	0.0091463	0.0142857	0.0026882	0.0030769	0.0015	0.0033113	0.0037383	0.0021186	0.0015	0.0	0.0045351	0.0027174	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Killdeer	0.0026178	0.0030675	0.0034602	0.0015	0.0	0.0	0.0027027	0.0015	0.0345745	0.0295699	0.0967742	0.1018519	0.0808081	0.0793319	0.100189	0.1	0.090573	0.0854701	0.0703704	0.080303	0.0491493	0.0898876	0.0763547	0.1133094	0.0891892	0.0914634	0.0928571	0.094086	0.0861538	0.0909091	0.0827815	0.1121495	0.0868644	0.1058201	0.1305419	0.0793651	0.0679348	0.0948276	0.0515759	0.0292505	0.0221675	0.0145278	0.0126183	0.0090293	0.0061728	0.0070671	0.0066007	0.0015	
Upland Sandpiper	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0015873	0.0015	0.0015	0.0037037	0.0015152	0.0018904	0.0037453	0.0049261	0.0017986	0.0	0.0015	0.0071429	0.0	0.0030769	0.003367	0.0033113	0.0015	0.0	0.0026455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Whimbrel	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0017094	0.0074074	0.0030303	0.0	0.0	0.0	0.0	0.0	0.0030488	0.0107143	0.0080645	0.0153846	0.016835	0.0015	0.0149533	0.0148305	0.0079365	0.0015	0.0	0.0027174	0.0021552	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
