









Frequency of observations in the selected location(s).:
Number of taxa: 	589

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Graylag x Canada Goose (hybrid)	3.249E-4	0.0	2.489E-4	2.141E-4	8.736E-4	0.0	0.0	0.0	0.0	0.0	2.362E-4	0.0	0.0	0.0	0.0	0.0	1.54E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.413E-4	7.482E-4	0.0	2.245E-4	5.231E-4	0.0	0.0	0.0	0.0015	0.0	2.772E-4	0.0010016	0.0011264	2.955E-4	6.167E-4	0.001206	3.174E-4	3.268E-4	3.012E-4	0.0	
Domestic goose sp. x Canada Goose (hybrid)	0.0	2.393E-4	0.0	2.141E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.706E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Snow x Canada Goose (hybrid)	1.624E-4	7.179E-4	0.0	0.002355	0.0	0.0	0.0	0.0	2.382E-4	0.0013233	2.362E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.931E-4	0.0	0.0	0.0	2.816E-4	0.0	3.084E-4	2.412E-4	3.174E-4	0.0	6.024E-4	1.979E-4	
Cackling/Canada Goose	1.624E-4	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.931E-4	0.0	0.0	2.003E-4	0.0	2.955E-4	3.084E-4	0.0	0.0	0.0	0.0	0.0	
Branta sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.084E-4	0.0	0.0	0.0	0.0	0.0	
goose sp.	1.624E-4	0.0015	0.0	0.0	5.824E-4	0.0	1.069E-4	0.0	2.382E-4	8.822E-4	2.362E-4	1.588E-4	2.136E-4	1.801E-4	0.0	1.512E-4	0.0	1.69E-4	0.0	1.918E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.205E-4	0.0	2.742E-4	2.772E-4	0.0	0.0011264	5.91E-4	3.084E-4	7.236E-4	3.174E-4	3.268E-4	6.024E-4	0.0	
Mute Swan	0.0880442	0.0756162	0.0895968	0.0717191	0.0797903	0.0689875	0.0362412	0.0799585	0.0712074	0.0712395	0.0670761	0.0714513	0.0715506	0.059809	0.0591569	0.0621315	0.0483449	0.0459615	0.0390668	0.0443038	0.0340376	0.0373803	0.0352304	0.0271018	0.0430604	0.045384	0.0457545	0.0516625	0.04596	0.0516274	0.0584565	0.0527497	0.0444677	0.0475188	0.0538682	0.0529101	0.0627198	0.0573074	0.0656874	0.0673077	0.0729372	0.0685579	0.0733888	0.0728413	0.0695017	0.0653595	0.0774096	0.0783693	
Black Swan	0.0	0.0	0.0	0.0	0.0	3.194E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	2.245E-4	7.847E-4	0.0	2.865E-4	0.0	0.0	5.484E-4	0.0	2.003E-4	5.632E-4	0.0	3.084E-4	2.412E-4	3.174E-4	3.268E-4	0.0	0.0	
Trumpeter Swan	0.0034113	0.0031108	0.0034843	0.0034254	0.0055329	0.0028745	0.0024588	0.0046729	0.0040486	0.0081606	0.0049598	0.0074627	0.0081162	0.0041434	0.006022	0.0054422	0.0070824	0.0052383	0.0038882	0.0080552	0.004108	0.0037071	0.0030111	0.0077434	0.0069204	0.0081458	0.0035196	0.0145644	0.0088955	0.0104751	0.0114943	0.0114478	0.0154329	0.0078195	0.008596	0.0068342	0.007034	0.0076775	0.0110865	0.0094151	0.0073219	0.0029551	0.0030836	0.0019296	0.0025389	0.0019608	0.0021084	0.0027706	
Tundra Swan	0.011371	0.0117253	0.0136884	0.0115607	0.0131043	0.0191632	0.0052384	0.018432	0.0204811	0.0447728	0.0134624	0.0093681	0.0017087	0.0010809	0.0010627	4.535E-4	6.159E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019223	0.0015	4.399E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.742E-4	2.772E-4	0.0016026	0.0061954	0.0132979	0.0166512	0.0183309	0.0206284	0.0205882	0.0141566	0.0144469	
Trumpeter/Tundra Swan	6.498E-4	4.786E-4	0.0	2.141E-4	2.912E-4	0.0	2.138E-4	2.596E-4	4.763E-4	6.617E-4	0.0011809	0.0015878	2.136E-4	3.603E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014022	0.0011264	8.865E-4	3.084E-4	2.412E-4	0.0019042	0.0	0.0	0.0011874	
swan sp.	8.122E-4	0.0	0.0	4.282E-4	0.0	0.0	2.138E-4	2.596E-4	4.763E-4	6.617E-4	4.724E-4	0.0015	6.408E-4	3.603E-4	1.771E-4	1.512E-4	1.54E-4	0.0	1.852E-4	3.836E-4	2.934E-4	0.0	6.022E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.284E-4	0.0	0.0	3.008E-4	2.865E-4	2.205E-4	2.931E-4	0.0	0.0	0.0	0.0015	8.865E-4	0.0	2.412E-4	3.174E-4	9.804E-4	3.012E-4	1.979E-4	
Egyptian Goose	0.0	0.0	0.0	0.0	2.912E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0015	1.918E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Ruddy Shelduck	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.741E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Muscovy Duck	0.0017869	0.0028715	0.0022399	0.0038536	0.0026209	0.0025551	8.552E-4	0.0025961	0.0023815	0.0017644	0.0023618	0.0015878	0.002563	0.0019816	0.0010627	0.0018141	4.619E-4	6.759E-4	0.0012961	0.0015343	0.0011737	0.0024714	0.0015056	8.296E-4	7.689E-4	0.0015516	0.0013198	0.0024732	0.0037064	0.0022447	0.0026273	0.0020202	0.0020926	0.0033083	0.0028653	0.0033069	5.862E-4	5.484E-4	0.0019401	0.0010016	8.448E-4	0.001773	0.0015418	0.001206	0.0022215	0.0013072	6.024E-4	7.916E-4	
Wood Duck	0.0095841	0.0088538	0.0074664	0.0079212	0.008445	0.0076653	0.0052384	0.0233645	0.0366754	0.0617556	0.0942371	0.1200381	0.130927	0.1406954	0.1344315	0.1247166	0.1214781	0.0991889	0.0942418	0.0878404	0.0783451	0.0701267	0.0575128	0.0683075	0.0626682	0.0647789	0.0765508	0.0967299	0.1111935	0.117471	0.1087028	0.1097643	0.1187549	0.1245113	0.1126074	0.0998677	0.094959	0.0998081	0.0875831	0.0791266	0.0543509	0.0333924	0.0197348	0.0149542	0.0149159	0.0091503	0.0159639	0.0096972	
Mandarin Duck	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Blue-winged Teal	0.0011371	2.393E-4	0.0	2.141E-4	2.912E-4	0.0012775	2.138E-4	2.596E-4	0.0011908	0.0024261	0.0066131	0.0136551	0.026698	0.0398126	0.0439249	0.030839	0.0247883	0.014025	0.0092575	0.0118911	0.006162	0.0037071	0.0015056	0.003042	0.0015379	0.0015516	0.0061593	0.0107172	0.0133432	0.0164609	0.0348112	0.0426487	0.0483913	0.0403008	0.0355301	0.0324074	0.0260844	0.0255004	0.0227273	0.010617	0.0056322	5.91E-4	0.0015418	0.0	3.174E-4	3.268E-4	0.0	0.0	
Northern Shoveler	0.0467836	0.0449868	0.0365854	0.0331835	0.0407688	0.029703	0.0129356	0.0425753	0.040724	0.061094	0.0753425	0.0722452	0.0830842	0.0626914	0.0529578	0.0261527	0.0137028	0.0091247	0.0068506	0.0072881	0.0032277	0.0015446	3.011E-4	0.0011062	0.0011534	0.0019395	4.399E-4	0.0021984	0.0014826	0.0041152	0.0164204	0.0246914	0.0290348	0.0297744	0.0266476	0.0328483	0.0304807	0.0394845	0.0601441	0.0552885	0.0633624	0.054669	0.0601295	0.0465509	0.0526817	0.0421569	0.0406627	0.0472986	
Gadwall	0.0635153	0.0579086	0.0647088	0.056733	0.0599884	0.0600447	0.0345307	0.1020249	0.0769231	0.0818262	0.0843174	0.0771674	0.0655703	0.0565664	0.0492384	0.0335601	0.0227868	0.0216289	0.013516	0.0207135	0.0158451	0.0123571	0.0099368	0.0077434	0.0138408	0.0108611	0.0153982	0.0197857	0.017791	0.0097269	0.0147783	0.0143659	0.0117709	0.0156391	0.0140401	0.0224868	0.0284291	0.0441459	0.0498891	0.0651042	0.0763165	0.0682624	0.0672217	0.067535	0.0631546	0.0522876	0.0653614	0.0619434	
Eurasian Wigeon	0.0032489	0.0021536	0.0064709	0.0019268	0.0032033	0.0012775	8.552E-4	0.0010384	4.763E-4	0.0035289	0.0040151	6.351E-4	0.0023494	0.001261	0.0012398	4.535E-4	4.619E-4	6.759E-4	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.001374	0.0	0.0	9.852E-4	2.245E-4	0.0034005	0.0	0.0	0.0	8.792E-4	5.484E-4	0.001663	0.0016026	0.0022529	0.0026596	0.0021585	0.0031356	0.0025389	0.0026144	0.0045181	0.0029685	
American Wigeon	0.0376868	0.0382867	0.0368342	0.0323271	0.0483401	0.0427978	0.0203122	0.065161	0.0712074	0.0959418	0.0831365	0.0747856	0.0606578	0.0484597	0.0281615	0.0131519	0.0083141	0.0047313	0.0022218	0.0021097	0.0029343	9.268E-4	3.011E-4	0.0016593	0.0011534	0.0034911	0.0048394	0.009618	0.0092661	0.003367	0.0059113	0.0035915	0.0115093	0.0141353	0.013467	0.021164	0.0257913	0.0370167	0.047949	0.0466747	0.0492819	0.0449173	0.0363861	0.0414858	0.0352269	0.0336601	0.039759	0.0312686	
Eurasian x American Wigeon (hybrid)	0.0	2.393E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.771E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.955E-4	0.0	0.0	0.0	3.268E-4	3.012E-4	1.979E-4	
Eurasian/American Wigeon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.084E-4	0.0	0.0	0.0	0.0	0.0	
Mallard	0.2873619	0.3082077	0.3260329	0.2986513	0.2941176	0.2810604	0.1596109	0.3590343	0.3362705	0.3667843	0.3455361	0.3829787	0.388082	0.3815529	0.3595466	0.3514739	0.3308699	0.3298412	0.3025366	0.30514	0.2893192	0.2329317	0.1975309	0.1899889	0.2041522	0.2040341	0.2221733	0.2679308	0.2679763	0.2899364	0.2981938	0.2796857	0.276746	0.2833083	0.2805158	0.2797619	0.3042204	0.3180696	0.3309313	0.364383	0.3801746	0.358747	0.3758865	0.3154848	0.3357664	0.2980392	0.2945783	0.2626163	
Muscovy Duck x Mallard (hybrid)	4.873E-4	0.0014358	9.955E-4	0.0012845	5.824E-4	0.0	3.207E-4	0.0010384	0.0011908	6.617E-4	7.085E-4	4.763E-4	0.0010679	9.007E-4	7.085E-4	4.535E-4	0.0	0.0	3.703E-4	0.0011507	2.934E-4	9.268E-4	9.033E-4	0.0	0.0	3.879E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Gadwall x Mallard (hybrid)	0.0	0.0	0.0	0.0	0.0	3.194E-4	0.0	2.596E-4	0.0	4.411E-4	4.724E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.268E-4	0.0	0.0	
American Black Duck	0.1463613	0.1497966	0.1674963	0.1507172	0.1560862	0.1373363	0.0786829	0.1850987	0.1490831	0.1389502	0.1348607	0.1265481	0.1027339	0.079265	0.053135	0.0335601	0.0223249	0.0229807	0.0164784	0.0201381	0.0601526	0.0240964	0.0162602	0.0190819	0.0249904	0.0240497	0.0351958	0.0480901	0.0500371	0.047138	0.0509031	0.0561167	0.0366205	0.0427068	0.0461318	0.0601852	0.066823	0.0877434	0.1083703	0.1390224	0.1537595	0.1545508	0.1458526	0.1319344	0.1424944	0.1372549	0.1557229	0.1557491	
Mallard x American Black Duck (hybrid)	0.0121832	0.0119646	0.0149328	0.0104903	0.0136867	0.01565	0.0040624	0.0137591	0.0123839	0.0116895	0.0085026	0.0052398	0.0070483	0.003603	0.0035423	0.0027211	0.0023095	0.0032105	0.0022218	0.0038358	0.0023474	0.0015446	0.0024089	0.0013827	0.0042291	0.0031032	0.0043995	0.0049464	0.0088955	0.003367	0.0078818	0.0040404	0.0023542	0.0054135	0.0060172	0.0037478	0.0046893	0.0071291	0.0074834	0.0094151	0.0112644	0.0124113	0.0095591	0.0096479	0.0114249	0.0094771	0.011747	0.0116762	
Mallard/American Black Duck	4.873E-4	4.786E-4	7.466E-4	6.423E-4	2.912E-4	9.582E-4	2.138E-4	5.192E-4	2.382E-4	2.206E-4	4.724E-4	4.763E-4	4.272E-4	0.001261	0.0010627	3.023E-4	1.54E-4	1.69E-4	0.0	0.0	0.0	0.0	3.011E-4	0.0	0.0	0.0	4.399E-4	2.748E-4	7.413E-4	0.0	6.568E-4	4.489E-4	0.0	6.015E-4	2.865E-4	2.205E-4	0.0	0.0	8.315E-4	4.006E-4	5.632E-4	5.91E-4	6.167E-4	0.0	9.521E-4	0.0	0.0021084	1.979E-4	
Northern Pintail	0.0190058	0.0124432	0.0204082	0.0207664	0.0264997	0.018205	0.010263	0.0423157	0.0566802	0.0747684	0.0432215	0.0420768	0.0322512	0.0230589	0.007616	0.0068027	0.0040031	0.0016898	0.0022218	0.0011507	5.869E-4	0.0	0.0	2.765E-4	0.0	0.0	0.0013198	0.0030228	0.0033358	0.0052376	0.0095238	0.0074074	0.0146482	0.0129323	0.0117479	0.0202822	0.0231536	0.0323554	0.054878	0.0486779	0.040552	0.0212766	0.0249769	0.0130246	0.0136465	0.0120915	0.0096386	0.012072	
Mallard x Northern Pintail (hybrid)	0.0	0.0	2.489E-4	2.141E-4	2.912E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Green-winged Teal	0.015757	0.0153147	0.0169238	0.0181974	0.0215492	0.0127755	0.0069489	0.029595	0.034532	0.0652845	0.0729806	0.0881232	0.092909	0.0882724	0.0619908	0.0426304	0.0246343	0.014025	0.0049991	0.0078634	0.004108	0.0030893	0.0018067	0.0069137	0.0073049	0.0100853	0.0114386	0.0219841	0.0248332	0.0228208	0.028243	0.0498316	0.0622548	0.0469173	0.0444126	0.0511464	0.0603751	0.0715657	0.0837029	0.0727163	0.0653337	0.0493499	0.0431699	0.0248432	0.020311	0.0183007	0.0177711	0.0136553	
teal sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.542E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.748E-4	0.0	0.0	0.0	2.245E-4	2.616E-4	3.008E-4	5.731E-4	0.0022046	2.931E-4	0.001371	8.315E-4	2.003E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
dabbling duck sp.	0.0	0.0	0.0	0.0	0.0	3.194E-4	1.069E-4	0.0	0.0	6.617E-4	0.0	3.176E-4	2.136E-4	0.0	1.771E-4	0.0	1.54E-4	0.0	0.0	0.0	0.0	0.0	0.0	2.765E-4	3.845E-4	0.0	0.0	0.0	0.0	3.741E-4	0.0	2.245E-4	5.231E-4	9.023E-4	8.596E-4	0.0011023	0.0	0.0010968	0.0011086	0.0010016	0.0019713	0.0014775	9.251E-4	0.0	9.521E-4	0.0013072	0.0	3.958E-4	
Canvasback	0.0160819	0.0248863	0.0253858	0.0235496	0.0253349	0.0306611	0.0104768	0.0212876	0.0195285	0.0207322	0.0134624	0.0147666	0.0100384	0.0063052	0.0021254	9.07E-4	7.698E-4	1.69E-4	0.0	3.836E-4	5.869E-4	0.0	0.0	2.765E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0011086	0.0034054	0.0030977	0.0020686	0.0058588	0.0043415	0.0057125	0.0042484	0.0126506	0.0094993	
